X Y Month Day FFMC DMC DC ISI Temp RH Wind Rain Y outlier number
0.14309 1.38372 0.67033 -0.60803 0.66282 -0.40279 0.58250 1.51004 1.20855 -1.24455 -0.00983 -0.07327 -0.20202 1.00000 205
1.00831 -0.24400 1.11012 -1.57379 0.19136 -0.97480 0.59784 0.45627 -0.36014 0.04366 0.26951 -0.07327 -0.09462 1.00000 446
-1.15475 -0.24400 0.23053 1.32347 -1.64008 -0.84665 0.47477 -1.56346 0.51902 1.63859 0.99580 -0.07327 0.65167 1.00000 469
1.00831 -0.24400 -0.20926 0.84060 0.17323 -0.10428 -0.29472 -0.00476 0.55350 0.28904 -0.73612 -0.07327 -0.20202 1.00000 265
-0.28952 0.56986 -2.40824 1.32347 -1.02356 -1.59214 -1.98139 -1.21220 -1.51511 1.08650 -1.23894 -0.07327 0.61221 1.00000 310
1.44092 1.38372 -0.20926 -1.09091 0.30016 -0.34496 -0.43192 -0.11452 -0.30842 1.39322 -0.23331 -0.07327 -0.09871 1.00000 64
0.57570 0.56986 0.23053 -0.60803 0.26389 0.00512 0.42836 0.12697 -0.39462 0.16635 -1.74176 -0.07327 -0.16601 1.00000 267
-0.72214 -0.24400 0.23053 1.32347 0.17323 1.10070 0.26252 -0.31211 0.98446 -0.01768 -0.00983 -0.07327 -0.15170 1.00000 146
-0.72214 -0.24400 -1.96844 0.84060 0.19136 -1.17329 -1.88495 -0.26820 -1.25654 -0.87649 1.27514 -0.07327 -0.20202 1.00000 258
-0.28952 -1.05786 0.23053 1.32347 -0.08063 -0.17617 0.33596 -0.59750 0.45007 -0.63111 -1.01547 -0.07327 -0.20202 1.00000 283
0.57570 0.56986 -1.52865 -0.12516 -1.65822 -1.59058 -1.98825 -1.38783 -2.25636 0.59575 0.99580 -0.07327 -0.12953 1.00000 9
1.00831 0.56986 -1.52865 1.32347 -1.58568 -1.68591 -2.17911 -1.21220 -0.94624 1.88397 -1.23894 -0.07327 -0.20202 1.00000 44
-0.28952 -1.05786 0.67033 -1.57379 0.17323 -0.03864 0.87182 -0.61946 -1.56683 2.55874 -1.23894 -0.07327 -0.20202 1.00000 107
-0.72214 -0.24400 0.67033 0.35772 0.26389 -0.18555 0.79636 0.12697 -0.25671 0.77978 0.26951 -0.07327 -0.20202 1.00000 129
-1.58736 -1.05786 0.67033 0.84060 0.10070 -0.25901 0.79273 -0.13648 0.58797 0.22769 -0.00983 -0.07327 -0.19070 1.00000 251
-1.58736 -1.87172 0.23053 -0.60803 0.26389 0.00512 0.42836 0.12697 -0.39462 0.16635 -1.74176 -0.07327 -0.20202 1.00000 96
0.57570 -1.05786 0.67033 0.35772 -0.37076 -0.64347 0.64101 -0.70727 0.29492 -0.44708 -1.23894 -0.07327 -0.20202 1.00000 159
1.00831 -0.24400 0.23053 0.35772 0.75349 1.81493 0.64061 0.65385 0.76036 -0.63111 -0.51265 -0.07327 -0.20202 1.00000 342
-0.72214 0.56986 -1.96844 -1.57379 -0.55210 -0.91698 -1.79214 -0.88290 -1.70473 0.28904 -1.01547 -0.07327 -0.20202 1.00000 405
0.57570 -1.05786 0.67033 0.84060 0.49963 0.53963 0.69993 -0.20234 1.94980 -1.24455 -0.73612 -0.07327 -0.20202 1.00000 305
-1.15475 -1.87172 0.67033 -1.57379 0.15510 0.30050 1.04573 -0.33406 -0.36014 -0.07902 -0.51265 -0.07327 -0.11034 1.00000 273
0.14309 -0.24400 0.23053 -1.09091 0.80789 0.47555 0.23347 1.90521 1.29475 -0.63111 -0.23331 -0.07327 0.05587 1.00000 329
1.00831 1.38372 -0.20926 -0.60803 0.10070 1.12883 -0.44483 0.76362 -1.08415 2.80412 2.00143 0.60316 -0.20202 1.00000 109
1.00831 -1.05786 1.11012 0.84060 -0.00810 -1.04982 0.56072 -0.50969 -0.18776 -1.06052 -0.00983 -0.07327 -0.20202 1.00000 213
-1.58736 -1.87172 0.23053 -1.09091 0.75349 -0.04020 0.40012 1.75153 -0.04985 0.41172 0.26951 -0.07327 -0.20202 1.00000 88
-1.15475 -1.87172 0.23053 -1.57379 0.08256 -0.11991 0.36663 -0.70727 0.72588 -0.81514 -0.51265 -0.07327 -0.20202 1.00000 61
0.57570 0.56986 -0.64906 -1.57379 -0.04437 -0.27463 -1.00813 -0.33406 0.03634 -0.32440 0.77232 -0.07327 -0.14667 1.00000 28
0.14309 0.56986 0.23053 1.32347 0.60842 -0.98418 -1.80465 0.36845 -0.27395 2.19068 0.26951 -0.07327 -0.20202 1.00000 294
-0.28952 1.38372 0.67033 -0.12516 0.55402 -0.46843 0.55386 1.94911 -0.22223 -0.14037 -0.51265 -0.07327 -0.20202 1.00000 32
1.00831 -0.24400 0.67033 1.32347 0.31829 -0.07927 0.84801 0.19283 1.10512 -1.06052 -0.73612 -0.07327 -0.20202 1.00000 90
1.44092 1.38372 -0.20926 1.32347 -0.31637 2.37913 1.00054 -0.83899 1.79466 -1.06052 -0.23331 -0.07327 -0.10295 1.00000 482
-0.28952 -0.24400 0.23053 -0.60803 0.80789 0.47555 0.23347 1.90521 0.29492 0.84113 -1.51828 -0.07327 -0.20202 1.00000 483
1.44092 1.38372 0.23053 1.32347 -1.64008 -0.84665 0.47477 -1.56346 1.53608 -0.56977 -0.73612 -0.07327 -0.20202 1.00000 411
1.44092 1.38372 -0.64906 -0.60803 0.10070 0.57713 -0.68895 0.80753 0.12254 -0.07902 0.49298 -0.07327 -0.20202 1.00000 195
0.57570 -1.05786 0.67033 1.32347 0.51776 0.60058 0.72898 -0.20234 0.67416 -0.32440 -0.23331 -0.07327 -0.20202 1.00000 30
0.57570 -1.05786 -1.52865 -0.60803 -0.47956 -1.46398 -2.03546 -1.14634 -0.63595 0.41172 -0.73612 -0.07327 -0.20202 1.00000 328
-0.72214 -0.24400 0.23053 -1.09091 0.26389 0.65215 0.44491 1.15878 0.36387 -0.75380 -0.51265 -0.07327 -0.20202 1.00000 259
0.57570 0.56986 -1.08885 0.84060 -1.00542 -1.29519 -1.75179 -1.21220 -1.30825 3.04949 0.49298 -0.07327 -0.20202 1.00000 360
-1.15475 0.56986 0.67033 -1.57379 0.17323 -0.03864 0.87182 -0.61946 0.07082 -0.01768 -1.01547 -0.07327 -0.14022 1.00000 350
0.57570 1.38372 -0.20926 -1.57379 0.64469 -0.75913 -0.42385 0.43432 0.70864 -0.50843 -0.51265 -0.07327 -0.20202 1.00000 362
-0.28952 -0.24400 1.98971 -1.57379 -0.95102 -1.33583 -0.79992 -1.40979 -2.46322 -1.42858 2.50425 -0.07327 0.14440 1.00000 377
-0.72214 0.56986 0.23053 0.84060 0.51776 0.44585 0.18666 2.47600 -0.22223 0.47307 0.99580 -0.07327 -0.20202 1.00000 408
1.00831 -0.24400 0.67033 -1.57379 0.04630 0.24424 0.55910 -0.44383 0.08806 0.22769 -1.51828 -0.07327 -0.20202 1.00000 435
-1.15475 -1.87172 0.23053 -0.12516 0.19136 0.05357 0.45742 -0.59750 -0.04985 -0.01768 0.26951 -0.07327 -0.20202 1.00000 133
0.57570 0.56986 0.67033 0.84060 0.28203 -0.13398 0.82138 -0.13648 0.39835 -0.75380 -1.01547 -0.07327 -0.20202 1.00000 23
-1.15475 0.56986 0.23053 1.32347 0.17323 1.10070 0.26252 -0.31211 1.01893 -0.50843 -0.00983 -0.07327 -0.15406 1.00000 512
-1.58736 -0.24400 0.67033 -1.57379 0.15510 0.30050 1.04573 -0.33406 0.41559 -0.56977 -1.01547 -0.07327 0.24126 1.00000 134
1.44092 1.38372 0.23053 1.32347 0.13696 0.49274 0.21572 0.34650 0.12254 -0.20171 0.99580 -0.07327 2.88757 1.00000 497
-1.15475 -0.24400 0.23053 0.35772 0.06443 0.87564 0.82582 -0.42187 1.20855 -0.20171 -0.23331 -0.07327 -0.20202 1.00000 366
-1.15475 -1.87172 0.23053 0.84060 0.51776 0.44585 0.18666 2.47600 0.69140 -0.81514 1.77796 -0.07327 0.04093 1.00000 465
-1.58736 -1.87172 0.23053 0.35772 0.06443 0.87564 0.82582 -0.42187 1.20855 -0.20171 -0.23331 -0.07327 -0.20202 1.00000 426
-0.72214 -0.24400 -1.96844 -0.60803 0.49963 -1.46242 -2.09679 0.19283 -1.72197 -0.56977 2.22490 -0.07327 -0.20202 1.00000 467
0.57570 0.56986 -1.96844 0.35772 0.10070 -0.97793 -1.81635 0.76362 -0.73938 -1.12186 3.00706 -0.07327 -0.16224 1.00000 280
-0.72214 -0.24400 -0.20926 0.84060 -0.09877 -0.93261 -0.49971 -0.61946 0.98446 -0.07902 -1.23894 -0.07327 -0.17953 1.00000 445
-1.58736 -1.05786 0.67033 1.32347 0.31829 0.20673 0.53570 -0.11452 0.86379 -0.75380 1.49861 -0.07327 -0.11821 1.00000 355
0.57570 -1.05786 0.67033 -1.57379 0.20950 -0.50594 0.71163 0.03915 0.39835 -0.75380 -0.73612 -0.07327 -0.20202 1.00000 339
0.14309 1.38372 -1.96844 0.84060 -0.00810 -0.94980 -1.80586 -0.26820 -0.65319 1.20919 -0.00983 -0.07327 0.01797 1.00000 412
0.57570 -1.05786 0.67033 1.32347 0.19136 -0.55126 0.68742 -0.26820 -0.20499 -0.32440 -0.23331 -0.07327 -0.20202 1.00000 155
1.00831 -0.24400 -0.20926 0.84060 0.17323 -0.10428 -0.29472 -0.00476 0.91550 -0.75380 -1.23894 -0.07327 -0.20202 1.00000 479
-0.72214 -0.24400 -1.96844 -0.60803 -0.08063 -1.44367 -2.04514 -0.37797 -1.32549 -0.20171 0.77232 -0.07327 -0.11475 1.00000 158
-0.72214 -0.24400 0.23053 1.32347 0.77162 0.30363 0.15801 1.11488 0.77759 -0.26305 0.99580 -0.07327 -0.18173 1.00000 277
1.00831 -0.24400 0.67033 0.84060 0.10070 0.21142 0.99812 -0.11452 0.45007 -0.99917 0.26951 -0.07327 0.04391 1.00000 26
-0.72214 -0.24400 0.23053 0.35772 0.17323 0.02388 0.10112 -0.02671 -1.32549 2.43606 2.00143 -0.07327 -0.15013 1.00000 282
0.14309 -0.24400 0.67033 0.35772 0.26389 -0.18555 0.79636 0.12697 -1.51511 1.88397 -0.23331 -0.07327 -0.20202 1.00000 196
0.57570 0.56986 0.67033 0.84060 0.28203 -0.13398 0.82138 -0.13648 0.13977 -0.56977 -1.23894 -0.07327 -0.20202 1.00000 318
-0.28952 1.38372 1.98971 0.35772 -1.07796 -1.31551 -0.78821 -1.08048 -2.87694 0.90247 0.49298 -0.07327 -0.05625 1.00000 106
0.57570 -0.24400 -1.96844 -0.60803 -0.26197 -1.29676 -1.92530 -0.59750 -0.51528 -0.56977 -0.00983 -0.07327 -0.20202 1.00000 42
-1.58736 -0.24400 0.67033 -0.12516 0.39083 0.12703 0.95050 -0.33406 -0.36014 -0.99917 -0.00983 -0.07327 -0.08864 1.00000 485
1.44092 1.38372 0.23053 -1.57379 0.26389 1.50236 0.50301 -0.18038 1.36370 -0.56977 -1.51828 -0.07327 -0.19353 1.00000 335
-0.28952 -0.24400 0.67033 -0.12516 0.31829 -0.22931 0.77256 -0.09257 0.05358 -1.24455 0.49298 -0.07327 -0.14258 1.00000 448
-0.28952 -0.24400 0.67033 -0.60803 -0.09877 -0.43717 0.75763 -0.61946 -1.03244 1.82262 0.49298 -0.07327 -0.20202 1.00000 167
0.57570 0.56986 -1.96844 -0.60803 0.49963 -1.46242 -2.09679 0.19283 -0.87729 -1.24455 0.99580 -0.07327 -0.20202 1.00000 463
-1.15475 -0.24400 0.23053 -1.57379 0.53589 -0.20274 -0.02397 1.18074 1.62228 -0.75380 -0.00983 -0.07327 -0.06286 1.00000 105
-1.15475 -0.24400 -2.84803 0.84060 -1.54942 -1.67497 -2.17346 -1.34392 -2.34255 2.06800 -0.51265 -0.07327 -0.20202 1.00000 514
-1.15475 -0.24400 0.67033 1.32347 -7.29762 -1.01075 0.64021 -1.89276 -1.15310 2.06800 1.27514 -0.07327 -0.20202 1.00000 101
-1.58736 -1.05786 0.23053 0.35772 0.95295 0.73655 0.34565 0.50018 1.48437 -0.93783 0.26951 -0.07327 0.47917 1.00000 481
-1.15475 0.56986 0.23053 1.32347 0.77162 0.30363 0.15801 1.11488 2.44972 -1.18320 -0.00983 -0.07327 0.21358 1.00000 410
0.57570 -1.05786 0.67033 0.35772 0.66282 -0.40279 0.58250 1.51004 1.12236 -1.24455 -0.23331 -0.07327 -0.20202 1.00000 21
1.00831 -0.24400 0.67033 1.32347 -0.18943 -0.41842 0.67128 -0.72922 -0.30842 0.53441 0.77232 -0.07327 -0.19557 1.00000 70
-0.28952 0.56986 0.67033 -0.12516 0.31829 -0.22931 0.77256 -0.09257 -0.04985 -1.24455 0.99580 -0.07327 -0.20202 1.00000 436
1.00831 -0.24400 -2.40824 1.32347 -1.22302 -1.59683 -2.08146 -1.51955 -1.73921 1.45456 -1.01547 -0.07327 0.00319 1.00000 245
1.00831 -0.24400 0.23053 -0.12516 0.22763 -0.02614 0.07086 -0.22429 0.43283 -0.38574 -0.73612 -0.07327 -0.17812 1.00000 60
1.00831 0.56986 0.67033 0.84060 0.33643 -0.35747 0.60793 -0.42187 0.67416 -0.26305 -0.00983 -0.07327 -0.20202 1.00000 490
-1.15475 0.56986 0.67033 -0.60803 -0.09877 -0.43717 0.75763 -0.61946 -0.10156 0.04366 -1.01547 -0.07327 -0.12528 1.00000 253
0.14309 -0.24400 0.67033 0.35772 0.66282 -0.40279 0.58250 1.51004 0.20873 0.16635 0.49298 -0.07327 -0.17906 1.00000 65
-0.28952 -1.05786 0.67033 -1.09091 -0.06250 -0.47156 0.73543 -0.59750 -0.18776 1.14784 0.49298 -0.07327 -0.20202 1.00000 345
-0.28952 1.38372 -1.96844 1.32347 -0.24383 -0.93104 -1.79860 0.12697 -1.42892 0.10501 0.49298 -0.07327 -0.20202 1.00000 330
1.00831 -0.24400 0.23053 1.32347 0.75349 -0.04020 0.40012 1.75153 -0.42909 0.16635 -1.51828 -0.07327 -0.17749 1.00000 226
-0.28952 -0.24400 0.67033 -0.60803 0.40896 0.35052 0.61196 0.03915 1.29475 -1.42858 0.26951 -0.07327 1.18946 1.00000 504
-0.28952 -1.05786 0.23053 -0.60803 0.69909 0.44585 0.56959 2.41014 1.72571 -0.93783 0.49298 -0.07327 0.57777 1.00000 82
1.44092 1.38372 0.23053 0.84060 0.55402 1.87901 0.67450 -0.13648 0.00187 1.20919 0.49298 -0.07327 -0.20202 1.00000 48
-0.28952 0.56986 0.23053 -1.57379 1.00735 1.01005 0.45943 1.70762 2.36353 -1.12186 -0.51265 -0.07327 -0.15846 1.00000 466
-0.72214 -0.24400 -2.40824 -0.60803 -0.67903 -1.62965 -2.13553 -1.27806 -1.73921 -0.56977 -0.51265 -0.07327 -0.18472 1.00000 272
1.44092 -1.05786 0.67033 -1.09091 -1.13236 -0.58565 0.50019 -1.27806 0.91550 -0.99917 -0.23331 -0.07327 -0.18692 1.00000 66
0.57570 0.56986 0.23053 1.32347 0.24576 1.44297 0.47033 -0.20234 0.03634 1.57725 -1.01547 -0.07327 -0.20202 1.00000 336
-0.28952 0.56986 -0.20926 0.35772 0.17323 -0.16680 -0.32942 -0.59750 0.69140 -0.26305 -1.51828 -0.07327 -0.16051 1.00000 204
-1.58736 -1.87172 0.23053 -0.12516 0.06443 0.81782 0.79273 0.23673 1.34646 -0.56977 -1.23894 -0.07327 -0.11082 1.00000 453
0.57570 -1.05786 -1.52865 1.32347 0.06443 -1.50462 -2.10769 0.71971 -0.89453 -0.69246 3.00706 -0.07327 0.75923 1.00000 15
1.44092 1.38372 1.11012 -0.60803 0.13696 -1.14047 0.50786 -0.83899 0.22597 -0.44708 -0.73612 -0.07327 0.01341 1.00000 214
0.57570 0.56986 -0.64906 0.35772 0.33643 -0.85134 -0.46258 -0.42187 0.74312 -0.32440 0.77232 -0.07327 -0.18331 1.00000 354
1.44092 1.38372 0.23053 1.32347 0.13696 0.49274 0.21572 0.34650 -0.11880 -0.07902 0.49298 -0.07327 -0.20202 1.00000 356
-0.28952 1.38372 0.67033 1.32347 0.51776 0.60058 0.72898 -0.20234 1.62228 -1.12186 -0.51265 -0.07327 0.80593 1.00000 81
1.87354 -0.24400 -0.64906 0.84060 -0.02624 -0.77788 -1.19172 0.08306 0.96722 0.35038 -0.51265 -0.07327 0.90374 1.00000 194
1.44092 0.56986 0.67033 1.32347 -0.17130 -0.32621 0.63133 -0.92681 -0.18776 1.39322 -1.01547 -0.07327 -0.17041 1.00000 234
-0.72214 -0.24400 -2.40824 0.84060 -1.22302 -1.60777 -2.08913 -1.40979 -1.06691 0.22769 -1.23894 -0.07327 -0.20202 1.00000 278
1.00831 -0.24400 0.67033 0.35772 0.31829 0.10983 0.48445 0.69776 0.01911 -0.63111 0.99580 -0.07327 -0.20202 1.00000 126
0.57570 0.56986 0.67033 0.35772 0.33643 0.17391 0.97552 0.25869 -0.08432 -0.14037 -1.01547 -0.07327 -0.18488 1.00000 40
-0.28952 0.56986 0.67033 0.84060 0.33643 0.15985 0.51028 -0.09257 -0.20499 -1.18320 -0.51265 -0.07327 2.23342 1.00000 451
-1.58736 -1.87172 0.67033 -0.12516 0.40896 0.40834 0.63940 0.03915 0.60521 -0.63111 -1.01547 -0.07327 -0.20202 1.00000 135
1.00831 0.56986 1.11012 -1.57379 0.19136 -0.97480 0.59784 0.45627 -0.48081 -0.01768 -0.00983 -0.07327 0.57431 1.00000 447
-0.28952 0.56986 -1.96844 0.35772 0.19136 -1.21236 -1.89827 -0.00476 -0.29119 -1.12186 0.26951 -0.07327 -0.20202 1.00000 388
-0.28952 -0.24400 0.67033 -0.60803 0.35456 0.07076 0.92468 -0.04866 0.13977 -0.20171 -1.23894 -0.07327 -0.17717 1.00000 20
-0.72214 -0.24400 0.67033 1.32347 0.31829 0.20673 0.53570 -0.11452 0.62245 -0.14037 0.77232 -0.07327 -0.20202 1.00000 175
1.44092 1.38372 0.23053 -1.09091 -0.33450 0.56932 0.26858 -0.00476 -0.77386 1.33187 0.77232 -0.07327 -0.11978 1.00000 260
1.44092 1.38372 -0.64906 1.32347 -0.04437 -0.33402 -1.03758 -0.57555 -0.60148 0.04366 -1.01547 -0.07327 -0.20202 1.00000 255
-1.15475 0.56986 -0.20926 0.84060 0.02816 -0.40904 -0.69137 -0.75118 0.84655 0.41172 -1.23894 -0.07327 -0.20202 1.00000 256
0.57570 -0.24400 0.67033 -1.09091 0.06443 0.29113 0.58372 -0.44383 -0.03261 -0.07902 -0.73612 -0.07327 1.42376 1.00000 202
0.57570 -0.24400 -1.96844 0.84060 0.02816 -1.07795 -1.85025 -0.24625 -0.96348 -0.14037 -1.74176 -0.07327 -0.08566 1.00000 352
-1.58736 0.56986 0.67033 0.84060 0.49963 0.53963 0.69993 -0.20234 1.84637 -1.06052 -0.73612 -0.07327 -0.17906 1.00000 321
0.57570 -1.05786 0.23053 0.35772 0.08256 0.47242 0.32749 -0.42187 0.07082 -0.32440 -0.23331 -0.07327 -0.17749 1.00000 228
-1.58736 -0.24400 0.67033 -1.09091 0.06443 0.29113 0.58372 -0.44383 0.48454 -0.38574 -1.01547 -0.07327 -0.19526 1.00000 468
1.44092 0.56986 1.11012 -1.57379 -1.04169 -1.22018 0.46912 -1.32197 -0.37738 0.16635 0.49298 -0.07327 -0.20202 1.00000 230
0.57570 0.56986 -2.40824 -1.09091 -2.81874 -1.66403 -2.14562 -1.56346 -2.46322 2.31337 1.27514 -0.07327 -0.11726 1.00000 50
1.44092 1.38372 0.67033 -1.09091 0.06443 0.29113 0.58372 -0.44383 -0.99796 1.14784 0.77232 -0.07327 -0.20202 1.00000 338
1.44092 1.38372 0.23053 0.84060 0.28203 -0.45437 -0.27092 0.63190 0.20873 -0.63111 0.26951 -0.07327 0.71473 1.00000 430
-1.15475 0.56986 0.23053 -0.12516 -0.57023 -0.52938 0.59259 -0.88290 0.58797 0.10501 -0.00983 -0.07327 -0.20202 1.00000 370
-0.72214 -0.24400 -1.96844 0.84060 -3.92486 -1.69529 -2.14844 -1.82690 -0.25671 -1.24455 0.77232 -0.07327 -0.20202 1.00000 495
-1.15475 -0.24400 -1.96844 -1.09091 0.49963 -1.49837 -2.10769 0.52213 -0.63595 -1.55126 2.00143 -0.07327 -0.20202 1.00000 417
1.00831 -0.24400 0.67033 -0.60803 -0.09877 -0.43717 0.75763 -0.61946 -0.60148 0.77978 0.26951 -0.07327 0.39096 1.00000 457
-0.72214 1.38372 -0.64906 0.35772 0.08256 -0.26213 -1.27444 -0.42187 0.05358 -0.38574 0.26951 -0.07327 -0.20202 1.00000 78
0.57570 -0.24400 -2.40824 -1.09091 -2.81874 -1.66403 -2.14562 -1.56346 -2.37703 2.00665 0.77232 -0.07327 -0.16837 1.00000 166
-1.15475 -1.87172 0.23053 -1.09091 0.75349 -0.04020 0.40012 1.75153 -0.25671 -0.07902 1.49861 -0.07327 -0.18519 1.00000 75
-1.15475 -0.24400 0.23053 1.32347 0.53589 1.94153 0.70679 0.23673 0.34663 1.33187 0.49298 -0.07327 0.03920 1.00000 431
1.00831 -0.24400 1.11012 0.84060 -0.00810 -1.04982 0.56072 -0.50969 -0.73938 -0.69246 -1.51828 -0.07327 -0.20202 1.00000 190
-1.58736 -0.24400 0.23053 0.84060 -0.08063 -0.21837 0.30772 -0.02671 -0.80834 0.53441 -1.23894 -0.07327 -0.14698 1.00000 112
1.44092 1.38372 0.23053 -1.57379 0.26389 1.50236 0.50301 -0.18038 1.13960 -0.93783 -1.23894 -0.07327 -0.18268 1.00000 121
-0.28952 -0.24400 0.67033 1.32347 0.31829 0.20673 0.53570 -0.11452 -0.34290 0.96381 -1.51828 -0.07327 0.26154 1.00000 452
-1.15475 -0.24400 0.23053 -0.60803 0.28203 -0.30120 -0.17892 0.12697 0.31216 1.57725 -1.01547 -0.07327 -0.19023 1.00000 127
-1.58736 -1.87172 0.23053 -0.12516 0.19136 0.05357 0.45742 -0.59750 0.22597 0.04366 -0.23331 -0.07327 -0.20202 1.00000 429
-0.72214 -0.24400 0.67033 0.35772 0.66282 -0.40279 0.58250 1.51004 0.15701 0.35038 0.77232 -0.07327 -0.20202 1.00000 400
0.57570 1.38372 0.23053 0.84060 0.97109 0.83032 0.38358 1.09292 2.05324 -0.87649 0.49298 -0.07327 -0.06694 1.00000 438
0.57570 -1.05786 0.23053 -0.12516 0.17323 0.42554 0.29763 -0.59750 0.00187 -0.20171 -0.51265 -0.07327 -0.03943 1.00000 212
-1.58736 -1.87172 0.23053 0.35772 -0.09877 -0.04489 -0.07320 0.76362 -0.72215 1.33187 -0.73612 -0.07327 -0.20202 1.00000 442
-1.15475 -1.87172 0.67033 0.35772 0.31829 0.10983 0.48445 0.69776 0.12254 -0.69246 0.77232 -0.07327 -0.20202 1.00000 177
0.14309 -0.24400 0.67033 0.35772 0.26389 -0.18555 0.79636 0.12697 -1.51511 1.88397 -0.23331 -0.07327 -0.14368 1.00000 89
-0.28952 -1.05786 0.67033 -1.09091 0.22763 0.01294 0.89724 -0.55360 -0.51528 0.53441 -1.01547 -0.07327 -0.15595 1.00000 409
-1.15475 0.56986 0.23053 1.32347 -0.08063 -0.17617 0.33596 -0.59750 0.05358 -0.01768 -0.73612 -0.07327 -0.12827 1.00000 219
0.57570 -0.24400 -0.64906 1.32347 -0.04437 -0.33402 -1.03758 -0.57555 -0.79110 0.10501 -1.23894 -0.07327 -0.18787 1.00000 185
-0.28952 1.38372 -1.96844 -1.57379 -0.62463 -1.35927 -1.94992 -1.08048 -0.84281 -0.32440 -0.51265 -0.07327 -0.20202 1.00000 397
-0.72214 -0.24400 0.67033 1.32347 -0.18943 -0.41842 0.67128 -0.72922 0.84655 -0.56977 -0.23331 -0.07327 -0.12057 1.00000 415
-1.58736 -0.24400 0.23053 0.84060 -0.08063 -0.21837 0.30772 -0.02671 0.24320 -0.32440 0.49298 -0.07327 -0.13079 1.00000 515
1.44092 1.38372 -1.96844 0.35772 0.19136 -1.17329 -1.88495 -0.26820 -0.25671 -1.24455 0.77232 -0.07327 -0.20202 1.00000 359
1.44092 1.38372 0.23053 1.32347 0.77162 0.30363 0.15801 1.11488 2.08771 -1.06052 0.77232 -0.07327 -0.20202 1.00000 24
-1.58736 -0.24400 0.67033 1.32347 -0.18943 -0.41842 0.67128 -0.72922 0.01911 0.47307 -1.01547 -0.07327 -0.20202 1.00000 460
-1.58736 -1.87172 -0.20926 0.35772 0.01003 -0.46843 -0.72486 1.70762 -0.70491 2.06800 2.22490 -0.07327 -0.20202 1.00000 276
-0.72214 0.56986 -1.96844 -1.09091 -0.46143 -1.33114 -1.93821 -1.14634 -0.58424 -1.06052 1.27514 -0.07327 -0.20202 1.00000 382
-0.72214 -0.24400 0.67033 1.32347 -0.17130 -0.32621 0.63133 -0.92681 0.67416 -0.32440 -0.23331 -0.07327 -0.20202 1.00000 337
1.44092 1.38372 0.67033 0.35772 0.08256 -0.30589 0.76731 -0.39992 0.31216 0.10501 -0.73612 -0.07327 0.27255 1.00000 498
1.44092 3.01144 0.23053 -0.60803 0.19136 1.25855 0.35493 -0.26820 1.26027 -0.50843 0.26951 -0.07327 2.71900 1.00000 149
1.44092 1.38372 0.23053 -1.09091 0.98922 1.09757 0.49736 1.15878 0.46730 1.27053 0.49298 2.63243 -0.20202 1.00000 31
-1.58736 -1.05786 0.23053 -0.12516 0.75349 1.74304 0.60793 1.07097 1.26027 -0.63111 0.99580 -0.07327 -0.20202 1.00000 142
0.57570 0.56986 -1.96844 1.32347 -0.09877 -1.14516 -1.87325 -0.39992 -1.11863 0.59575 -0.23331 -0.07327 -0.01175 1.00000 225
-1.15475 -1.87172 0.23053 -0.60803 0.26389 0.00512 0.42836 0.12697 -0.08432 0.04366 -0.23331 -0.07327 -0.17639 1.00000 414
1.00831 -0.24400 0.23053 0.84060 0.51776 0.44585 0.18666 2.47600 -2.37703 3.17218 0.99580 -0.07327 0.20682 1.00000 79
