Company1 Company2 Company3 Company4 Company5 Company6 Company7 Company8 Company9 Y outlier number
0.99928 -0.57870 -1.31168 -0.26372 -0.27908 -1.33368 -0.81962 0.23775 0.91634 1.58827 1.00000 579
-1.56374 0.75141 0.19991 0.27161 0.18447 0.72401 -0.00715 -1.57287 1.32638 -0.95534 1.00000 40
0.22339 0.06987 -0.94523 -1.11134 0.03579 -1.31106 -0.65343 -1.02547 0.94563 0.74678 1.00000 490
-0.96359 0.54255 0.93279 -0.77676 0.42062 1.13103 -0.15487 -0.56229 0.00839 -1.16571 1.00000 186
-1.70750 0.54255 -0.02912 0.11547 0.02704 1.01797 -0.61650 -2.16238 1.06278 -1.41434 1.00000 18
0.50236 -0.55671 -1.90715 -1.04442 -0.43651 -1.42412 -1.33664 -0.77283 1.29709 0.80415 1.00000 549
-0.98982 0.59751 1.16182 -0.84367 0.26319 1.06319 -0.02562 -0.77283 -0.19664 -1.39521 1.00000 181
-1.54337 0.72942 0.19991 0.18239 0.16698 0.63356 -0.17334 -1.74130 1.15065 -1.01271 1.00000 38
-0.55101 1.25706 0.65796 0.18239 0.89292 0.36222 0.28829 -0.43597 -0.28450 0.49815 1.00000 379
1.04141 -1.44711 0.42893 1.16384 -1.73970 -0.72315 0.82378 1.54309 -1.30961 -0.22859 1.00000 776
0.79732 -0.53472 -1.54071 -0.66523 -0.28782 -1.35629 -1.18892 -0.30965 1.47282 1.37790 1.00000 558
-0.46816 1.09218 0.56635 -0.01836 1.62760 0.45267 -0.19180 -0.47808 0.24270 0.28778 1.00000 333
-0.67013 0.86133 0.88699 -0.06297 2.11739 0.70140 -0.41338 -0.47808 0.06696 -0.07559 1.00000 320
0.12315 0.10284 -0.94523 -0.99981 0.04453 -1.19801 -0.30259 -0.77283 1.20922 1.05278 1.00000 492
-1.50702 1.00423 0.65796 -0.28603 0.22820 0.85968 -0.57957 -1.57287 -0.25521 -1.29959 1.00000 90
0.99491 -0.13899 0.15410 2.21221 -0.68140 1.04058 2.17173 1.12201 -0.07948 0.21128 1.00000 921
-1.56374 0.72942 0.24571 0.07086 0.17573 0.61095 -0.15487 -1.65709 1.23851 -1.03184 1.00000 39
-1.79035 0.66347 0.47474 -0.24142 0.12325 0.67879 -0.19180 -1.65709 1.26780 -1.64384 1.00000 4
0.70433 -0.02907 0.29152 1.83301 -0.48024 0.88229 2.02401 1.41676 0.03767 -0.26684 1.00000 908
-0.23280 1.31203 0.52054 0.62850 0.91041 0.24916 1.24847 -0.18332 1.00420 1.14840 1.00000 407
0.86706 -1.82086 -0.30396 -0.66523 -0.65517 -1.35629 -0.17334 1.29044 -2.07112 -0.20947 1.00000 730
-1.04208 0.60850 0.52054 -0.82137 1.13781 0.67879 -0.48724 -0.56229 -0.46023 -0.87884 1.00000 256
1.30875 -0.89748 -1.72393 -0.12989 -0.90881 -1.19801 -0.87501 0.70094 1.58998 1.68390 1.00000 598
-1.06821 0.55354 0.52054 -0.84367 1.58387 0.47528 -0.46878 -0.52018 -0.13806 -0.47722 1.00000 269
0.71595 0.01490 -0.30396 2.05607 -0.09541 0.56573 1.80243 1.16412 -0.16735 -0.24772 1.00000 893
0.73920 -1.55703 -1.40329 -1.95896 -1.38985 -1.37890 -1.13352 -0.64651 -1.69036 0.26865 1.00000 670
1.88992 -1.22726 -1.44910 -0.97751 -1.30239 -1.40151 -1.59515 1.07990 -0.34308 1.85602 1.00000 648
2.06427 -0.73259 -0.94523 0.07086 -1.55603 -0.94927 -0.83808 1.54309 1.35567 2.02815 1.00000 621
0.52998 -1.83185 -0.39557 -0.59831 -0.83884 -1.26584 -0.39492 1.12201 -2.27614 -0.43897 1.00000 734
0.40937 -0.61167 -1.99876 -0.99981 -0.49773 -1.17539 -1.15199 -0.43597 0.62345 0.74678 1.00000 538
1.30150 -0.82053 -1.44910 -0.39756 -1.08373 -1.08495 -0.87501 0.86937 1.29709 1.49265 1.00000 602
1.09953 -0.12800 -0.12073 1.31998 -0.36654 0.70140 1.67317 1.03780 -0.19664 0.13478 1.00000 927
1.00654 -0.57870 -1.26587 -0.37525 -0.34905 -1.35629 -0.76422 0.02721 1.09207 1.51177 1.00000 577
-1.08857 0.79538 0.84118 -0.68753 0.22820 1.13103 -0.74576 -0.98337 0.24270 -1.52909 1.00000 143
-1.58987 0.94927 1.07021 -0.39756 0.26319 0.85968 -0.63497 -1.48866 -0.25521 -1.12746 1.00000 80
0.97167 -0.50175 -0.39557 1.89993 -0.44526 0.40744 1.67317 1.07990 -0.66526 -0.17122 1.00000 872
-0.08607 1.16912 0.88699 0.78464 0.84918 -0.09002 1.23001 0.40618 0.68203 1.30140 1.00000 429
-0.90696 0.64148 0.56635 -0.55370 1.78503 0.45267 0.12210 -0.43597 0.06696 -0.43897 1.00000 274
-0.07882 1.11416 0.79538 0.80695 0.83169 -0.13524 1.02689 0.36408 0.74060 1.20578 1.00000 431
-0.37229 1.19111 1.02441 0.02625 1.27775 0.43006 0.36215 -0.35175 0.21341 0.57465 1.00000 370
0.78569 0.01490 0.38313 2.03376 -0.56770 0.92752 1.96861 0.99569 0.18412 -0.19034 1.00000 912
-0.33453 1.22409 1.02441 0.49467 1.03286 0.52050 0.58373 -0.30965 0.24270 0.70853 1.00000 375
0.47186 -1.80986 -1.31168 -1.26748 -0.93504 -1.31106 -0.56111 0.70094 -1.60250 -0.32422 1.00000 698
-0.83574 0.78438 1.07021 -0.12989 2.02118 0.95013 -0.39492 -0.47808 0.12554 -0.32422 1.00000 300
-1.06244 0.58652 0.33732 -1.02212 1.00662 0.65618 -0.57957 -0.47808 -0.63597 -1.05096 1.00000 254
-0.93309 0.56453 0.74957 -0.97751 1.09408 0.90491 0.04824 -0.94126 -0.48952 -1.07009 1.00000 239
0.83219 -1.39215 0.24571 1.31998 -1.65224 -0.76838 0.56526 1.58519 -1.16316 -0.22859 1.00000 777
-1.62037 0.86133 0.19991 0.11547 0.16698 1.19886 -0.61650 -1.78341 0.82847 -1.45259 1.00000 23
-0.97959 0.57552 0.70377 -0.91059 1.09408 0.83707 0.01131 -0.77283 -0.54810 -1.07009 1.00000 242
-0.91282 0.61949 0.42893 -0.57600 1.90748 0.67879 0.06671 -0.26754 0.21341 -0.30509 1.00000 278
-1.81211 0.60850 0.42893 -0.26372 0.07077 0.56573 -0.32106 -1.69919 1.12136 -1.62471 1.00000 3
1.42498 -1.44711 -1.49490 -1.46823 -1.17994 -1.69547 -1.48436 0.86937 -1.04601 0.61290 1.00000 660
-1.08857 0.79538 1.43666 -0.28603 0.23695 0.95013 -0.69036 -0.68861 0.88705 -1.28046 1.00000 127
-1.65087 0.83935 1.16182 -0.48678 0.23695 0.70140 -0.65343 -1.74130 0.12554 -1.20396 1.00000 74
-1.63636 0.72942 0.06249 0.29392 0.18447 1.44759 -0.45031 -1.82552 1.17994 -1.31871 1.00000 20
1.40899 -0.84252 -1.44910 -0.39756 -1.04000 -1.17539 -0.96734 0.82726 1.26780 1.74127 1.00000 604
0.94405 -0.53472 -1.12846 -0.33064 -0.30532 -1.28845 -0.85655 -0.26754 1.20922 1.55002 1.00000 575
-0.57137 0.97126 0.97860 0.04856 2.17861 0.65618 -0.45031 -0.43597 0.24270 -0.09472 1.00000 325
-1.23242 0.82835 0.70377 -0.66523 0.00080 0.95013 -0.96734 -1.19390 0.53558 -1.37609 1.00000 108
-1.75399 0.55354 -0.12073 -0.33064 -0.03418 0.90491 -0.72729 -2.33081 0.85776 -1.58646 1.00000 15
0.26989 -0.14998 -1.12846 -0.26372 0.09701 -1.10756 -0.50571 -0.22543 1.20922 1.07190 1.00000 513
0.90193 -0.61167 -1.31168 1.72148 -0.95254 -0.20308 1.23001 1.37466 -1.19245 -0.20947 1.00000 838
-1.11470 0.50957 1.16182 -1.11134 0.00955 0.97274 -0.91194 -1.15180 -0.46023 -1.64384 1.00000 170
1.54122 -1.40314 -1.40329 -1.46823 -1.26740 -1.65024 -1.52129 0.95358 -0.95814 0.84240 1.00000 659
0.35562 0.11384 -1.22007 0.18239 0.14074 -1.01711 -0.11794 0.02721 1.35567 1.22490 1.00000 510
-0.40427 1.20210 0.97860 0.02625 1.24276 0.43006 0.52833 -0.39386 0.21341 0.67028 1.00000 371
-1.09294 0.59751 0.24571 -0.95520 0.95414 0.29438 -0.33952 -0.77283 -0.72383 -1.01271 1.00000 250
-0.66436 0.88332 1.25343 0.09317 2.22234 0.72401 -0.24720 -0.26754 0.24270 -0.26684 1.00000 305
-0.31854 1.19111 1.11602 0.42775 1.15530 0.54312 0.49140 -0.18332 0.44772 0.82328 1.00000 374
-0.41153 1.08118 0.74957 -0.33064 1.24276 0.38483 -0.33952 -0.47808 -0.31379 0.45990 1.00000 343
-0.27204 1.25706 1.25343 0.07086 0.79671 0.29438 0.74992 -0.26754 1.03349 1.22490 1.00000 393
-1.00581 0.58652 1.16182 -0.88828 0.27193 1.17625 -0.08101 -0.64651 -0.13806 -1.31871 1.00000 182
1.97129 -1.27123 -1.44910 -0.97751 -1.27615 -1.55980 -1.79827 0.99569 -0.40166 1.85602 1.00000 649
-0.87646 0.56453 1.48246 -0.57600 0.79671 1.33453 0.23289 -0.47808 0.53558 -0.85972 1.00000 194
0.10716 1.18012 1.02441 0.96309 0.79671 -0.09002 1.19308 0.44829 0.76989 1.33965 1.00000 435
-0.99995 0.60850 0.38313 -0.84367 1.29524 0.54312 -0.46878 -0.47808 -0.40166 -0.80234 1.00000 262
0.96004 -0.35884 -0.39557 2.32374 -0.31406 0.20394 2.11633 1.50098 -0.22592 0.05828 1.00000 865
-1.09880 0.79538 1.11602 -0.10758 0.22820 1.04058 -0.69036 -0.73072 1.12136 -1.29959 1.00000 126
-0.94332 0.80637 1.11602 -0.75445 0.31566 1.24409 -0.46878 -0.60440 0.59416 -1.35696 1.00000 148
-0.32867 1.23508 1.11602 -0.08528 1.22527 0.27177 0.41754 -0.39386 0.27198 0.61290 1.00000 363
-0.98982 0.56453 0.84118 -0.79906 0.38563 1.13103 -0.17334 -0.56229 0.00839 -1.24221 1.00000 185
-1.54774 0.76240 0.42893 0.24931 0.18447 0.76923 -0.11794 -1.74130 1.00420 -0.97446 1.00000 37
-0.06282 0.65247 -0.16654 0.36084 0.57805 -0.97189 1.41466 0.19564 0.62345 1.14840 1.00000 473
-1.06821 0.57552 0.74957 -0.88828 0.14949 1.06319 -0.74576 -1.15180 -0.34308 -1.62471 1.00000 156
-1.50702 1.03721 1.61988 0.33853 0.19322 1.08580 -0.13641 -1.06758 1.85358 -0.74497 1.00000 53
-1.11907 0.79538 1.02441 -0.70984 0.23695 1.15364 -0.80115 -0.94126 0.30127 -1.56734 1.00000 142
-1.65087 0.79538 0.93279 -0.48678 0.21071 0.65618 -0.72729 -1.74130 0.00839 -1.31871 1.00000 77
1.00654 -1.62299 -1.26587 -1.80282 -1.16245 -1.26584 -1.18892 0.19564 -1.30961 0.45990 1.00000 677
1.86667 -1.07336 -1.44910 -0.79906 -1.30239 -1.13017 -1.05966 1.58519 0.24270 2.06640 1.00000 645
0.84381 -0.43579 -0.89943 1.89993 -0.75137 -0.24830 1.61777 1.16412 -1.07530 -0.22859 1.00000 850
0.67383 -0.54572 -1.54071 -0.41986 -0.20036 -1.26584 -1.28124 -0.52018 1.26780 1.14840 1.00000 553
-1.10893 0.57552 0.24571 -0.99981 0.97163 0.29438 -0.11794 -0.77283 -0.60668 -0.97446 1.00000 247
-0.84596 0.70744 1.48246 -0.28603 0.98912 1.62849 0.23289 -0.98337 -0.02090 -0.89797 1.00000 209
1.97129 -1.05138 -0.25815 -0.53139 -1.59101 -1.06233 -1.29971 1.45887 0.33056 1.60740 1.00000 632
-1.75985 0.55354 0.33732 -0.24142 0.08826 1.06319 -0.61650 -1.99395 0.82847 -1.73946 1.00000 11
0.89030 -1.62299 -0.62459 0.78464 -1.21492 0.15871 0.74992 1.07990 -0.43095 0.02003 1.00000 794
0.91355 -0.44678 -0.34976 1.94454 -0.55021 0.38483 1.54391 1.03780 -0.60668 -0.26684 1.00000 869
0.80457 -0.63366 -1.86135 -0.86598 -0.76012 -1.53718 -0.91194 0.15354 0.53558 1.33965 1.00000 584
-1.50125 0.97126 0.74957 -0.37525 0.13199 0.85968 -0.57957 -1.57287 -0.28450 -1.33784 1.00000 88
-1.44016 0.92729 0.42893 -0.62062 0.04453 0.90491 -1.15199 -1.61498 0.12554 -1.49084 1.00000 98
0.76244 -1.77689 0.15410 -0.28603 -1.12746 -1.15278 -0.39492 1.12201 -2.39329 0.15391 1.00000 742
-1.14957 0.82835 0.93279 -0.73214 0.20196 1.08580 -0.80115 -1.02547 0.18412 -1.60559 1.00000 141
0.04616 0.85034 0.10829 0.80695 0.46435 -0.54226 1.65470 1.29044 0.62345 1.01453 1.00000 459
-0.27204 1.20210 1.11602 0.13778 0.80545 0.29438 0.71299 -0.22543 1.00420 1.16753 1.00000 394
-0.94332 0.52056 0.47474 -0.26372 1.96870 0.58834 -0.35799 -0.52018 0.21341 -0.47722 1.00000 284
-0.25168 1.25706 1.20763 0.04856 1.37396 0.31700 0.14057 -0.30965 0.35985 0.65115 1.00000 354
0.63459 -1.66696 -0.12073 -0.35295 -1.59976 -1.22062 -0.41338 1.12201 -2.04183 0.02003 1.00000 760
-0.99995 0.61949 0.61216 -0.95520 1.07659 0.79185 -0.08101 -0.81494 -0.10877 -0.91709 1.00000 244
0.97167 -0.51274 -0.48718 2.63602 -0.66391 -0.09002 1.85782 1.50098 -0.72383 -0.40072 1.00000 862
-0.02358 1.18012 0.88699 0.78464 0.83169 -0.09002 1.13768 0.57461 0.85776 1.35877 1.00000 432
0.82056 -0.38083 -0.99104 2.05607 -0.78636 -0.24830 1.72856 1.29044 -0.98743 -0.47722 1.00000 857
0.55322 -1.80986 -1.44910 -0.91059 -0.69890 -1.46935 -0.65343 0.40618 -1.95396 -0.45809 1.00000 702
-1.09880 0.79538 1.39085 -0.26372 0.24570 1.06319 -0.81962 -0.81494 0.50629 -1.43346 1.00000 131
-0.97522 0.52056 0.88699 -0.57600 1.14656 1.40237 -0.06255 -0.98337 -0.46023 -1.08921 1.00000 233
0.69270 -1.64497 0.33732 -0.24142 -1.53853 -1.22062 -0.08101 1.50098 -1.48534 0.13478 1.00000 758
0.12315 1.20210 0.88699 0.94078 0.82295 -0.15786 1.19308 0.27986 0.71132 1.32053 1.00000 437
0.69270 -2.00773 0.42893 0.02625 -2.22074 -1.03972 -0.13641 0.40618 -1.95396 -0.38159 1.00000 769
-0.25605 1.19111 0.38313 0.53928 0.76172 0.09088 1.13768 -0.26754 0.76989 1.01453 1.00000 415
-0.96359 0.56453 0.79538 -0.97751 1.12032 0.79185 0.04824 -0.89915 -0.51881 -0.97446 1.00000 240
-0.94909 0.47659 0.84118 -0.64292 1.15530 1.37976 -0.02562 -1.02547 -0.60668 -1.12746 1.00000 234
0.65783 -0.58969 -1.63232 -0.73214 -0.34030 -1.31106 -1.33664 -0.52018 1.35567 1.14840 1.00000 556
0.75082 -1.89780 -1.58651 -1.13365 -0.78636 -1.58241 -0.85655 0.06932 -2.10040 -0.15209 1.00000 705
0.86706 -0.84252 -0.89943 1.69918 -1.42483 0.74662 1.63624 1.58519 -1.16316 0.17303 1.00000 821
-1.48089 0.80637 0.38313 -0.53139 0.07952 0.74662 -1.00427 -1.69919 0.06696 -1.68209 1.00000 96
-0.96945 0.52056 0.52054 -0.70984 1.09408 1.51543 -0.28413 -1.36233 -0.60668 -1.28046 1.00000 224
0.84381 -0.58969 -1.72393 -0.70984 -0.40153 -1.31106 -0.78269 0.23775 0.62345 1.39702 1.00000 582
-0.65413 0.83935 0.93279 -0.06297 2.15237 0.63356 -0.41338 -0.52018 0.15483 -0.05647 1.00000 318
0.75082 -0.10601 -0.25815 1.96685 -0.57645 0.24916 1.34080 1.45887 -0.43095 -0.40072 1.00000 884
1.87830 -0.83152 -1.03685 0.04856 -1.49480 -0.79099 -0.87501 1.41676 1.15065 1.95165 1.00000 624
0.63459 -0.52373 -1.58651 -0.46448 -0.29657 -1.17539 -1.29971 -0.56229 1.47282 1.01453 1.00000 552
-1.01009 0.59751 1.11602 -0.84367 0.28943 1.10841 -0.09948 -0.64651 -0.10877 -1.31871 1.00000 183
-1.06821 0.79538 1.39085 -0.26372 0.25444 1.33453 -0.78269 -0.73072 1.03349 -1.50996 1.00000 134
0.51835 -1.62299 -1.31168 -1.28979 -0.85633 -1.35629 -0.57957 0.70094 -1.39747 -0.07559 1.00000 699
0.43699 -1.84284 -0.39557 -0.62062 -0.76887 -1.37890 -0.54264 0.99569 -2.15898 -0.36247 1.00000 731
-1.60437 0.82835 0.29152 0.29392 0.14949 1.13103 -0.08101 -1.78341 0.97491 -1.14659 1.00000 43
1.02978 -0.43579 -0.34976 2.07838 -0.43651 0.31700 1.82089 1.03780 -0.54810 -0.17122 1.00000 874
-1.01595 0.64148 1.20763 -0.88828 0.21071 1.10841 -0.24720 -0.89915 -0.34308 -1.50996 1.00000 176
1.95966 -0.77656 -1.08265 -0.01836 -1.58227 -0.94927 -0.87501 1.37466 1.29709 1.81777 1.00000 622
0.73920 -1.66696 0.33732 -0.24142 -1.45982 -0.88144 -0.15487 1.50098 -1.57321 0.13478 1.00000 757
0.77407 -1.78788 -0.16654 -0.35295 -1.15370 -1.01711 -0.28413 1.29044 -2.51045 0.09653 1.00000 741
-1.08280 0.55354 1.11602 -1.13365 0.13199 0.99535 -0.81962 -1.15180 -0.57739 -1.64384 1.00000 159
0.26264 -0.65564 -1.40329 -1.20056 -0.40153 -1.53718 -1.39203 -0.56229 0.94563 0.42165 1.00000 544
-0.12243 1.12515 0.79538 0.04856 1.24276 0.36222 -0.15487 -0.35175 -0.10877 0.68940 1.00000 347
1.06466 -1.63398 -0.34976 0.82926 -1.10122 0.15871 0.87917 1.45887 -0.40166 0.07741 1.00000 792
-0.95346 0.65247 1.25343 -0.84367 0.22820 1.10841 -0.28413 -0.98337 -0.34308 -1.41434 1.00000 177
-1.66686 0.55354 -0.21234 -0.24142 -0.00795 1.06319 -0.54264 -2.20449 1.12136 -1.52909 1.00000 16
0.68108 -1.60100 0.33732 0.29392 -1.28489 -1.01711 -0.39492 1.37466 -1.98325 0.17303 1.00000 751
-0.81984 0.86133 1.16182 0.00394 2.09115 0.61095 -0.67190 -0.60440 -0.16735 -0.53459 1.00000 309
0.61134 -1.78788 -0.62459 -1.08904 -0.69015 -1.67286 0.01131 0.36408 -2.65689 -0.45809 1.00000 722
1.36687 -1.49108 -1.08265 -1.57976 -1.19743 -1.69547 -1.28124 0.91147 -0.92885 0.70853 1.00000 661
-0.11657 1.23508 0.79538 0.85156 0.77047 -0.09002 1.23001 0.23775 0.76989 1.35877 1.00000 426
-0.27204 1.25706 1.34504 -0.04067 1.29524 0.22655 0.10364 -0.43597 0.41843 0.63203 1.00000 359
1.92479 -1.51306 -0.99104 -1.22287 -1.26740 -1.80853 -1.74287 1.12201 -0.13806 1.93252 1.00000 651
-0.21969 1.21309 0.97860 0.20470 1.25151 0.33961 0.10364 -0.30965 0.33056 0.70853 1.00000 351
0.99054 -0.47976 -0.85362 -0.39756 -0.34030 -1.65024 -1.04120 -0.26754 1.58998 1.53090 1.00000 566
-0.90259 0.71843 0.97860 -0.35295 1.18154 1.99028 -0.15487 -1.15180 -0.34308 -1.01271 1.00000 218
0.54160 0.01490 0.10829 2.43527 -0.55021 0.76923 2.00554 1.20623 0.06696 0.15391 1.00000 899
-1.21792 0.92729 0.70377 -0.30834 0.07077 0.95013 -0.87501 -1.10969 0.71132 -1.24221 1.00000 112
-0.03232 0.72942 0.01668 0.56159 0.54307 -0.88144 1.45159 0.06932 0.62345 0.97628 1.00000 466
-0.99995 0.54255 0.47474 -0.75445 1.61885 0.38483 -0.28413 -0.60440 -0.05019 -0.43897 1.00000 270
0.73920 -0.58969 -1.03685 1.63226 -0.91755 -0.02218 1.37773 1.41676 -1.16316 -0.19034 1.00000 840
-1.52152 1.27905 1.89471 0.45006 0.19322 1.35715 -0.22873 -0.60440 1.58998 -0.78322 1.00000 56
0.85543 -1.21626 0.88699 0.74003 -1.70471 -0.67793 0.76838 1.50098 -1.42676 -0.43897 1.00000 774
1.54847 -0.78755 -1.12846 -0.50909 -1.05749 -1.08495 -1.05966 1.29044 1.35567 1.64565 1.00000 608
-1.06244 0.72942 0.88699 -0.73214 0.28068 1.22147 -0.65343 -0.81494 0.30127 -1.52909 1.00000 145
-0.98982 0.64148 0.47474 -0.95520 1.40894 0.40744 -0.50571 -0.47808 -0.40166 -0.76409 1.00000 265
0.97167 -1.76589 -1.12846 0.71773 -1.42483 0.36222 1.06382 1.87995 -0.78241 0.49815 1.00000 806
-0.87646 0.54255 0.93279 -0.59831 1.19029 1.40237 -0.06255 -0.85704 -0.51881 -1.07009 1.00000 235
-0.28804 1.26806 0.56635 0.53928 0.86668 0.24916 1.26694 -0.26754 0.76989 0.97628 1.00000 409
-0.02358 1.21309 0.56635 1.05231 0.79671 -0.02218 1.37773 0.23775 0.79918 1.51177 1.00000 424
-0.13982 0.72942 0.06249 0.67312 0.39438 -0.70054 1.45159 0.65883 0.62345 0.70853 1.00000 462
-0.75735 0.79538 1.07021 0.02625 2.12613 0.79185 -0.39492 -0.47808 0.15483 -0.32422 1.00000 303
0.06941 1.15813 0.79538 0.89617 0.78796 -0.20308 1.15615 0.15354 0.65274 1.32053 1.00000 438
0.59535 -0.60068 -1.67812 -0.48678 -0.34905 -1.31106 -1.31817 -0.60440 1.29709 1.14840 1.00000 555
0.09991 0.96026 0.33732 1.00770 0.55181 -0.54226 2.11633 0.44829 0.74060 1.26315 1.00000 457
0.91355 -0.43579 -0.44137 2.23452 -0.51523 0.31700 1.96861 1.41676 -0.34308 -0.26684 1.00000 867
1.58771 -0.69961 -1.08265 -0.48678 -1.04875 -1.17539 -0.91194 1.45887 1.26780 1.68390 1.00000 616
0.09991 0.20178 -1.26587 -0.73214 -0.04293 -1.22062 -0.50571 -0.56229 0.97491 0.76590 1.00000 500
1.25500 -0.83152 -1.63232 -0.37525 -1.10122 -1.22062 -0.87501 0.70094 1.29709 1.58827 1.00000 601
1.55721 -0.76557 -1.17426 -0.48678 -1.06624 -1.15278 -1.02273 1.41676 1.35567 1.68390 1.00000 609
0.82056 -0.76557 -1.08265 2.16760 -0.83009 0.58834 1.39619 1.33255 -1.04601 -0.41984 1.00000 834
1.95966 -1.05138 -1.35748 -0.75445 -1.28489 -1.10756 -0.93041 1.71152 0.41843 2.02815 1.00000 644
0.16239 1.30103 0.61216 1.31998 0.67426 -0.36136 1.71010 0.40618 0.76989 1.49265 1.00000 445
0.77407 -0.38083 -1.03685 2.14529 -0.70764 -0.27091 1.67317 1.37466 -0.95814 -0.45809 1.00000 856
-0.20519 1.18012 1.29924 0.02625 1.31273 0.11349 0.08517 -0.30965 0.30127 0.67028 1.00000 357
0.79732 -1.87582 -0.62459 -0.62062 -0.69890 -1.46935 -0.02562 0.53251 -2.18827 -0.40072 1.00000 728
0.18564 -0.21594 -1.22007 -0.41986 0.14949 -1.08495 -0.57957 -0.26754 0.91634 0.78503 1.00000 516
0.32512 -0.67763 -1.90715 -0.99981 -0.55896 -1.13017 -1.48436 -0.60440 0.85776 0.59378 1.00000 536
-1.10893 0.48758 1.02441 -1.13365 0.14949 0.99535 -0.94887 -1.19390 -0.57739 -1.64384 1.00000 158
-0.80961 0.59751 1.52827 -0.46448 0.91915 1.53804 0.45447 -0.22543 0.79918 -0.78322 1.00000 195
1.16927 -1.22726 -1.17426 -1.28979 -1.19743 -1.58241 -1.17045 0.65883 -0.69454 1.16753 1.00000 656
-1.04645 0.66347 1.25343 -0.84367 0.24570 1.04058 -0.56111 -0.77283 -0.48952 -1.72034 1.00000 174
-0.97959 0.58652 0.65796 -0.93290 1.11157 0.85968 0.04824 -0.73072 -0.63597 -1.03184 1.00000 241
0.62296 -1.84284 -0.48718 -0.50909 -0.80385 -1.26584 -0.43185 0.95358 -2.30543 -0.30509 1.00000 733
-1.13943 0.85034 1.34504 -0.37525 0.18447 0.83707 -0.81962 -0.85704 0.88705 -1.31871 1.00000 123
0.72757 -1.73291 -0.76201 -0.86598 -0.70764 -1.55980 -0.13641 0.61672 -2.07112 -0.28597 1.00000 725
0.70433 -1.69994 0.42893 -0.04067 -1.10997 -1.10756 -0.61650 1.20623 -2.36400 0.13478 1.00000 743
0.64621 -1.63398 0.19991 0.11547 -1.19743 -0.94927 -0.39492 1.12201 -1.80752 0.11566 1.00000 748
-1.75399 0.50957 0.47474 -0.17450 0.02704 1.04058 -0.61650 -2.16238 0.88705 -1.77771 1.00000 12
-0.84596 0.85034 1.16182 -0.06297 2.06491 0.47528 -0.63497 -0.77283 -0.19664 -0.53459 1.00000 311
0.88305 -0.60068 -1.17426 -0.62062 -0.34030 -1.46935 -1.00427 -0.47808 1.53140 1.49265 1.00000 561
1.04141 -0.93046 -0.89943 2.03376 -1.36361 0.65618 1.71010 1.54309 -1.45605 0.34515 1.00000 823
-1.61451 0.86133 0.15410 0.07086 0.16698 1.06319 -0.48724 -1.69919 0.76989 -1.50996 1.00000 24
0.26264 -1.73291 -1.08265 -1.24518 -0.94379 -1.49196 -0.89348 0.36408 -1.54392 -0.26684 1.00000 691
-1.47075 0.91629 0.61216 -0.50909 0.14949 0.81446 -0.67190 -1.69919 0.00839 -1.31871 1.00000 93
0.19289 -0.67763 -1.44910 -1.26748 -0.46275 -1.42412 -1.41050 -0.81494 0.74060 0.38340 1.00000 543
-0.96359 0.54255 0.79538 -0.82137 1.04160 1.40237 -0.21027 -1.32023 -0.69454 -1.18484 1.00000 229
-1.58401 0.74041 -0.02912 0.18239 0.03579 0.85968 -0.33952 -1.86762 0.82847 -1.37609 1.00000 33
0.03742 0.13582 -1.40329 -0.93290 -0.05168 -1.28845 -0.69036 -0.26754 1.06278 0.84240 1.00000 498
-1.52152 0.97126 0.88699 0.22700 0.13199 1.04058 -0.37645 -1.10969 1.70713 -0.76409 1.00000 52
0.14640 0.88332 0.24571 0.74003 0.53432 -0.42920 1.50698 0.06932 0.65274 1.03365 1.00000 453
0.98329 -2.04071 -1.49490 -1.08904 -0.74263 -1.42412 -0.48724 0.57461 -2.89120 0.19216 1.00000 709
-1.51139 1.00423 0.70377 -0.39756 0.21071 0.99535 -0.54264 -1.74130 -0.16735 -1.33784 1.00000 87
2.09914 -1.04038 -0.89943 -0.88828 -1.22367 -1.13017 -1.37357 1.45887 0.44772 1.60740 1.00000 635
-0.81398 0.76240 1.25343 -0.26372 1.04160 1.62849 0.34368 -0.64651 0.12554 -0.74497 1.00000 208
-0.91710 0.66347 0.56635 -0.17450 2.12613 0.65618 0.06671 -0.35175 0.12554 -0.26684 1.00000 280
0.97167 -1.30420 -1.17426 0.85156 -1.51230 0.40744 1.19308 1.58519 -1.07530 0.34515 1.00000 809
-0.98545 0.64148 1.16182 -0.84367 0.30692 1.10841 -0.15487 -0.73072 -0.07948 -1.31871 1.00000 180
1.83180 -1.04038 -0.89943 -0.64292 -1.81841 -1.06233 -1.26278 1.24833 0.68203 1.68390 1.00000 628
0.24664 -0.21594 -1.58651 -0.53139 0.09701 -1.06233 -0.35799 0.19564 0.97491 0.88065 1.00000 519
0.28588 -0.04006 -0.57879 -0.93290 0.15823 -1.22062 -0.69036 -0.81494 0.56487 0.86153 1.00000 486
0.59972 -1.69994 -1.31168 -1.08904 -0.69015 -1.40151 -0.72729 0.61672 -1.74894 -0.22859 1.00000 701
-1.57964 0.90530 2.07793 -0.10758 0.07077 1.06319 -0.61650 -1.10969 1.41425 -1.05096 1.00000 61
0.84381 -0.61167 -1.26587 -0.73214 -0.32281 -1.49196 -1.05966 -0.43597 1.41425 1.49265 1.00000 560
