Cement BlastFurnaceSlag FlyAsh Water Superplasticizer CoarseAggregate FineAggregate Age Y outlier number
1.01318 -0.62497 0.62239 -1.15102 0.90360 -0.44931 0.89122 0.16373 1.53567 1.00000 969
-1.16957 0.87090 0.96632 -0.30769 1.47302 -0.25630 -0.66861 -0.27973 -0.48737 1.00000 975
-0.77706 0.68537 -0.84714 0.48879 -1.03914 -0.09675 0.40705 0.70222 0.44510 1.00000 871
0.40718 2.42243 -0.84714 0.10461 0.68588 -0.38884 -1.41858 -0.67568 -0.45024 1.00000 860
0.21858 0.02440 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 -0.27973 0.71819 1.00000 71
-1.27009 0.75958 0.85063 0.52159 -0.01753 -1.03606 0.08011 -0.27973 -0.72573 1.00000 242
0.16306 -0.85689 0.82562 1.31807 0.81986 -1.20077 -0.36663 -0.27973 -0.23584 1.00000 473
-1.14085 1.34633 1.46659 -0.12028 2.14294 -1.73605 -0.40656 -0.27973 -0.12325 1.00000 392
-1.35242 0.68073 0.76778 0.87766 0.20019 -0.73239 -0.25182 -0.27973 0.03725 1.00000 141
-0.74355 2.68334 -0.84714 1.02759 -1.03914 -0.12248 -1.79169 0.70222 0.96074 1.00000 672
1.37697 0.37576 -0.84714 -1.31501 1.72424 -1.55462 1.41657 -0.61233 0.80143 1.00000 645
0.14199 -0.85689 0.82093 1.86624 0.71937 -1.97795 0.06014 -0.27973 -0.26339 1.00000 256
0.47707 -0.85689 -0.84714 0.48879 -1.03914 0.06538 0.64164 0.70222 0.08457 1.00000 272
-1.09298 0.01744 1.76362 -0.82306 0.28393 0.44239 -0.04343 -0.27973 0.33490 1.00000 321
2.33431 -0.85689 -0.84714 0.34824 -1.03914 1.95688 -2.00382 -0.61233 0.39539 1.00000 431
0.88872 1.33705 -0.84714 -0.53726 0.65238 -0.60243 -0.21065 0.71806 1.74169 1.00000 739
0.30762 2.18355 -0.84714 -0.28426 0.40117 0.95194 -2.01880 0.71806 1.84350 1.00000 1010
1.07062 -0.85689 -0.84714 0.48879 -1.03914 -0.41586 0.14999 -0.67568 -0.99523 1.00000 997
-0.27924 -0.85689 -0.84714 0.20768 -1.03914 1.77673 0.13002 -0.61233 -1.45817 1.00000 87
-0.59612 -0.85689 1.09295 -1.08075 0.85336 1.36112 0.26604 0.16373 0.08696 1.00000 778
2.47791 -0.85689 -0.84714 -0.40139 -1.03914 1.95688 -2.00382 -0.61233 1.00565 1.00000 589
0.49621 -0.85689 -0.84714 0.48879 -1.03914 -0.53681 0.86127 -0.61233 -0.74370 1.00000 770
-0.29838 -0.85689 0.64896 0.27327 -0.11801 -0.20612 1.09337 -0.27973 -0.39514 1.00000 768
0.15348 -0.85689 0.98977 -0.31706 0.55190 0.64184 -0.25058 -0.67568 -0.83293 1.00000 139
0.94138 0.89641 -0.84714 -1.29627 1.62375 2.07654 -2.10365 0.16373 1.14280 1.00000 469
-1.03075 -0.27593 1.86524 -0.78558 0.04946 0.42824 0.24857 -0.27973 0.14266 1.00000 703
-0.04947 0.48824 0.55986 -0.07343 0.46816 -1.32429 -0.06964 -0.27973 0.50678 1.00000 335
-0.98767 0.64826 1.00697 -0.07812 -0.43622 0.44239 -0.33418 0.16373 0.76490 1.00000 186
-0.75791 -0.72933 1.35715 1.14472 -0.75443 -0.39784 0.34216 0.16373 -0.75268 1.00000 736
0.88872 -0.85689 -0.84714 0.39509 0.13320 0.51574 -0.54382 -0.27973 0.19356 1.00000 506
-1.32274 1.10746 1.38373 0.42789 0.36767 -0.07101 -1.62323 -0.27973 -0.36460 1.00000 111
0.94616 -0.85689 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 3.55307 1.04698 1.00000 951
-0.49272 -0.85689 1.00071 0.63872 -0.01753 0.71003 -0.19941 -0.50147 -0.80838 1.00000 484
0.27602 -0.85689 -0.84714 0.48879 -1.03914 -0.03756 0.95361 4.97849 0.13727 1.00000 149
1.37697 0.37576 -0.84714 -1.31501 1.72424 -1.55462 1.41657 0.16373 1.70575 1.00000 424
-1.39263 1.50288 -0.84714 0.19363 -1.03914 1.32895 -0.17820 -0.61233 -1.69533 1.00000 55
-1.41848 1.57825 -0.84714 0.67620 -0.53671 -0.30777 0.26729 -0.27973 -0.28674 1.00000 859
-1.58123 1.14920 -0.84714 0.48879 -1.03914 -0.81217 1.47646 -0.61233 -1.54082 1.00000 891
0.16210 -0.85689 0.82562 0.22642 -0.01753 -1.20849 0.51935 -0.27973 0.40856 1.00000 793
-0.64781 -0.85689 1.87618 -1.04795 0.92035 0.90948 -0.02097 -0.50147 -0.37298 1.00000 317
-0.29838 -0.85689 0.64896 0.47942 -0.15151 -0.30906 1.04346 0.16373 0.22890 1.00000 991
-0.93119 0.56477 -0.84714 1.02759 -1.03914 -0.17653 0.32968 0.70222 -0.19691 1.00000 219
-0.95512 -0.85689 1.76362 -0.56069 0.23369 1.06388 0.05265 0.86060 0.57206 1.00000 331
0.90787 -0.85689 -0.84714 1.54765 -1.03914 0.39350 -0.13952 -0.50147 -0.61074 1.00000 263
0.30474 0.82452 -0.84714 -2.55658 0.30068 0.34846 0.60421 -0.27973 0.52115 1.00000 97
0.88872 1.33705 -0.84714 -0.53726 0.65238 -0.60243 -0.21065 -0.27973 1.51351 1.00000 59
0.04913 1.47273 -0.84714 -1.72730 0.83661 0.40765 0.37585 -0.27973 1.90937 1.00000 595
0.41962 -0.85689 -0.84714 0.11398 -1.03914 1.15910 0.11754 -0.61233 -1.09464 1.00000 857
-0.75791 -0.72933 1.35715 1.14472 -0.75443 -0.39784 0.34216 -0.67568 -1.55519 1.00000 523
2.00882 -0.55539 1.07575 1.33213 -0.38598 -1.16988 -0.93066 -0.67568 -0.61134 1.00000 124
0.97010 -0.85689 -0.84714 0.19363 -1.03914 0.96352 -0.42777 -0.27973 0.09714 1.00000 85
-1.24615 -0.85689 2.02939 -0.68250 0.97059 0.23266 -0.01972 -0.27973 -1.21262 1.00000 980
2.33431 -0.85689 -0.84714 0.34824 -1.03914 1.95688 -2.00382 -0.50147 0.75352 1.00000 435
0.70683 -0.63657 0.66929 -1.71325 1.15482 -0.07616 1.21566 -0.27973 0.49181 1.00000 889
-0.47262 -0.85689 1.05387 -0.35454 0.08296 1.07418 0.06139 0.16373 0.41216 1.00000 281
-0.56261 -0.85689 0.66460 0.36229 -0.28549 -0.07487 1.20693 0.16373 -0.38137 1.00000 823
-0.29838 -0.85689 0.64896 0.47942 -0.15151 -0.30906 1.04346 -0.67568 -1.63664 1.00000 959
-1.41848 1.46229 -0.84714 0.48879 -1.03914 -0.58571 0.81884 -0.61233 -1.32701 1.00000 328
0.13912 -0.85689 0.64740 -0.47167 0.45141 -0.22928 1.06841 0.86060 0.97152 1.00000 153
1.10891 -0.85689 -0.84714 0.19363 -1.03914 0.87087 -0.49017 -0.27973 -0.16397 1.00000 801
-0.65643 -0.85689 0.72244 -1.03858 0.70263 0.39736 1.62496 -0.50147 -0.62572 1.00000 374
0.47228 1.10978 -0.84714 0.62466 0.31743 -2.08346 0.35838 -0.27973 1.24581 1.00000 35
0.74512 -0.63657 1.35715 -1.29158 0.78637 -0.39784 0.34216 0.16373 1.85428 1.00000 784
1.07062 -0.85689 -0.84714 0.48879 -1.03914 -0.42358 -0.19442 -0.67568 -1.00062 1.00000 217
1.51100 1.19558 -0.84714 0.20768 0.81986 -1.13257 -0.81960 -0.61233 1.21467 1.00000 98
0.41962 -0.85689 -0.84714 0.11398 -1.03914 1.15910 0.11754 -0.27973 -0.31429 1.00000 351
-1.33902 1.60144 -0.84714 1.02759 -1.03914 -0.01440 -0.31297 -0.27973 -0.35502 1.00000 269
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 0.16373 2.48431 1.00000 925
-1.22605 0.82452 0.91942 -0.14371 0.30068 0.37291 -1.05919 -0.27973 -0.61434 1.00000 440
-0.45347 -0.85689 0.63177 0.76522 -0.26874 -0.33351 0.98106 0.16373 -0.48857 1.00000 65
0.14008 -0.85689 -0.84714 0.19363 -1.03914 1.52454 -0.05341 -0.27973 -0.63470 1.00000 883
1.37697 0.37576 -0.84714 -1.41339 2.07594 -0.47505 0.37585 0.71806 1.84949 1.00000 88
-0.28115 -0.85689 0.71462 -1.66171 1.03758 0.42567 1.57505 -0.27973 -0.11247 1.00000 516
-1.26530 0.51143 0.59112 0.06713 0.13320 -0.25630 0.08011 -0.27973 -0.73651 1.00000 26
0.74512 -0.63657 1.35715 -1.29158 0.78637 -0.39784 0.34216 -0.61233 0.16721 1.00000 772
-0.32902 -0.85689 1.10858 -1.79289 0.97059 1.46535 0.34091 0.86060 1.83272 1.00000 474
0.04913 1.47273 -0.84714 -1.72730 0.83661 0.40765 0.37585 -0.61233 0.13068 1.00000 95
1.07062 -0.85689 -0.84714 0.48879 -1.03914 -0.42358 -0.19442 0.70222 0.77688 1.00000 1018
-0.27828 0.26907 0.33474 0.57313 0.35092 -1.76821 0.59672 -0.27973 -0.14481 1.00000 993
-1.29402 1.81017 -0.84714 0.95731 -0.53671 -1.87759 1.22814 -0.27973 -0.16517 1.00000 691
-0.59612 -0.85689 1.09295 -1.08075 0.85336 1.36112 0.26604 0.86060 0.62356 1.00000 831
-0.43241 0.96367 -0.84714 0.48879 -1.03914 -0.00410 -0.30548 -0.27973 -0.17595 1.00000 112
-0.28498 -0.85689 1.00228 0.32481 0.03272 0.71389 -0.19817 -0.27973 -0.18913 1.00000 947
-1.03075 -0.27593 1.86524 -0.78558 0.04946 0.42824 0.24857 -0.67568 -0.76286 1.00000 27
0.47707 1.11441 -0.84714 0.62935 0.30068 -2.08346 0.35464 -0.27973 1.24521 1.00000 977
-0.41231 -0.85689 -0.84714 0.19363 -1.03914 1.87710 0.19616 -0.61233 -1.52584 1.00000 962
-1.22701 1.91453 -0.84714 0.86361 -0.03428 0.37420 -1.11784 -0.27973 -0.53648 1.00000 192
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 0.71806 2.60408 1.00000 170
0.47707 -0.85689 -0.84714 0.48879 -1.03914 0.67014 0.59173 1.17736 0.21333 1.00000 976
0.55365 -0.85689 -0.84714 0.16083 -1.03914 1.12050 -0.24434 -0.27973 -0.24961 1.00000 211
-0.45347 -0.85689 0.63177 0.76522 -0.26874 -0.33351 0.98106 -0.67568 -1.52345 1.00000 445
-0.57793 0.85003 -0.84714 0.19363 -1.03914 1.05616 -0.36538 -0.61233 -1.36115 1.00000 381
0.49143 0.79553 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 2.12764 0.23728 1.00000 849
-0.60282 -0.22375 1.08826 -1.91002 0.95384 1.32252 0.23859 -0.27973 1.17933 1.00000 492
0.27602 0.79901 -0.84714 -0.64034 0.63564 -0.75427 0.37959 -0.27973 0.56787 1.00000 829
-0.14329 0.44533 0.52077 -0.17182 0.70263 -0.81346 -0.36288 -0.27973 0.21572 1.00000 353
-0.65739 -0.85689 0.72244 -1.04326 0.41791 0.44883 1.62246 0.86060 0.42533 1.00000 690
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 0.71806 2.60408 1.00000 75
-0.32902 -0.85689 1.10858 -1.79289 0.97059 1.46535 0.34091 -0.27973 0.99907 1.00000 380
-1.12170 1.03324 1.15392 0.72305 0.30068 -0.15336 -1.65442 -0.27973 -0.51432 1.00000 601
-0.14521 0.44185 0.51296 -0.16713 0.63564 -0.80960 -0.35665 -0.27973 0.21572 1.00000 53
-1.16957 1.31154 -0.84714 -0.26084 0.80311 0.21979 0.19241 -0.27973 -0.18314 1.00000 943
-1.11213 0.63318 1.21802 -0.30300 0.31743 0.42309 -0.33668 -0.50147 -0.16337 1.00000 30
-1.31604 1.11673 1.22583 0.47005 0.38442 -2.04358 0.39582 -0.27973 -0.35622 1.00000 157
-1.20978 -0.85689 1.38529 0.54970 0.48491 0.95837 -0.95936 -0.27973 -1.39888 1.00000 8
-1.07479 -0.36754 1.09608 -1.09012 0.76962 1.38814 0.28226 0.86060 0.73855 1.00000 590
-1.14085 1.62463 1.71672 0.95731 0.63564 -1.96766 -1.16776 -0.27973 -0.30950 1.00000 5
-1.10160 -0.85689 1.70578 -0.23741 -0.28549 1.10249 0.08135 -0.67568 -1.50069 1.00000 303
-1.29977 -0.85689 1.94966 0.94326 0.26718 -1.91619 1.18696 -0.27973 -1.51387 1.00000 572
-0.64781 -0.85689 1.87618 -1.04795 0.92035 0.90948 -0.02097 0.86060 1.02661 1.00000 592
-0.79046 0.67841 -0.84714 0.48879 -1.03914 0.07053 0.64788 -0.27973 -0.46701 1.00000 814
2.09498 -0.85689 -0.84714 0.86361 -1.03914 1.95688 -2.00382 0.70222 0.68285 1.00000 68
1.36740 -0.60178 1.21645 -0.16713 0.38442 -1.94192 -0.29425 -0.27973 1.57100 1.00000 1012
1.85564 -0.85689 -0.84714 -0.91676 0.55190 0.91462 -1.39237 -0.27973 1.35960 1.00000 514
-0.30700 -0.85689 0.69743 -1.09949 1.10457 0.19148 1.44028 0.16373 0.37203 1.00000 968
0.23103 1.50288 -0.84714 1.02759 -1.03914 -0.09675 -1.77921 -0.61233 -0.59457 1.00000 306
-1.25573 1.88902 -0.84714 -0.36391 0.95384 1.24017 -1.23264 -0.27973 0.09654 1.00000 212
-0.27636 -0.85689 0.69743 -1.65234 1.33904 0.19148 1.44028 0.16373 1.19850 1.00000 230
0.07498 -0.85689 -0.84714 0.48879 -1.03914 -0.76842 1.51889 0.70222 -0.22446 1.00000 898
-0.65643 -0.85689 0.72244 -1.03858 0.70263 0.39736 1.62496 -0.27973 0.09475 1.00000 401
-0.95512 -0.85689 1.76362 -0.56069 0.23369 1.06388 0.05265 -0.50147 -0.85150 1.00000 804
0.94616 0.24472 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 -0.61233 -0.17954 1.00000 52
-0.41805 1.89714 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 0.70222 -0.16158 1.00000 100
-0.87279 1.34633 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 -0.27973 0.30196 1.00000 375
-0.41231 -0.85689 0.62395 0.24048 0.13320 -0.29619 0.91617 -0.27973 -0.33466 1.00000 56
0.16114 -0.85689 0.82562 0.20768 -0.03428 -1.20849 0.51686 -0.27973 0.40856 1.00000 546
1.57801 -0.57859 0.38789 -0.91676 0.90360 -0.07616 -0.76844 -0.67568 -0.64668 1.00000 271
-0.28498 -0.85689 1.00228 0.32481 -0.06777 0.71389 -0.19817 -0.50147 -0.35262 1.00000 248
-1.42805 1.54346 1.66982 -0.12028 -0.20175 -1.36289 -0.46895 -0.27973 -0.15080 1.00000 208
-0.29838 -0.85689 0.64896 0.27327 -0.11801 -0.20612 1.09337 -0.50147 -0.65267 1.00000 721
-0.14521 0.46504 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 5.05768 1.02362 1.00000 444
0.18029 -0.85689 1.02885 1.42583 0.63564 -1.22135 -0.56878 -0.27973 -0.71734 1.00000 552
-0.66217 0.78161 -0.84714 1.02759 -1.03914 0.00619 -0.29425 -0.27973 -0.16876 1.00000 462
-0.03990 0.49983 0.57549 0.44194 0.13320 -0.34637 -1.34246 -0.27973 0.46426 1.00000 808
-1.32274 1.10282 1.38842 0.44194 0.30068 -0.07616 -1.62946 -0.27973 -0.36520 1.00000 308
0.24730 -0.85689 -0.84714 0.53564 -1.03914 -0.06329 0.47942 -0.67568 -1.39409 1.00000 201
1.40090 -0.30608 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 0.70222 0.34269 1.00000 338
0.89160 -0.85689 -0.84714 0.40446 0.08296 0.51831 -0.53883 -0.27973 0.19416 1.00000 724
1.10891 -0.85689 -0.84714 0.20768 -1.03914 0.86315 -0.49391 -0.27973 0.06720 1.00000 15
-0.85364 2.48273 -0.84714 0.48879 -1.03914 -0.55483 -0.71728 -0.61233 -0.85868 1.00000 872
-0.83928 2.50824 -0.84714 0.19363 -1.03914 0.32530 -0.86453 -0.27973 -0.19092 1.00000 438
-0.48985 -0.85689 1.00228 0.65277 -0.26874 0.72676 -0.18694 0.86060 -0.02862 1.00000 873
-1.38593 1.01701 1.11953 -0.46699 0.70263 -0.64747 -0.11456 -0.27973 -0.40413 1.00000 409
-1.23658 -0.85689 0.90379 0.11398 0.30068 0.24552 0.52934 -0.27973 -1.41565 1.00000 235
0.58237 -0.41624 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 3.55307 1.15238 1.00000 73
-1.20595 1.27560 1.39155 0.57313 0.50165 -1.20077 -0.93690 -0.27973 -0.40892 1.00000 717
0.74512 -0.63657 1.35715 -1.29158 0.78637 -0.39784 0.34216 -0.67568 -0.64069 1.00000 910
0.47707 -0.85689 -0.84714 0.48879 -1.03914 -1.20849 0.64164 -0.67568 -1.33540 1.00000 732
0.02711 -0.68295 1.35715 -0.12028 -0.11801 -1.68458 0.34216 0.16373 0.52115 1.00000 756
-0.14521 0.46504 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 2.12764 0.77149 1.00000 179
0.64939 -0.85689 -0.84714 0.48879 -1.03914 1.06903 0.44199 1.17736 0.30196 1.00000 838
-0.29838 -0.85689 0.64896 0.27327 -0.11801 -0.20612 1.09337 0.16373 0.15044 1.00000 537
-0.65643 -0.85689 0.72244 -1.03858 0.70263 0.39736 1.62496 0.86060 0.71400 1.00000 228
-0.29647 1.07731 -0.84714 1.02759 -1.03914 0.06023 -0.99181 -0.67568 -1.56238 1.00000 310
2.09498 -0.85689 -0.84714 0.86361 -1.03914 1.95688 -2.00382 -0.27973 0.49540 1.00000 176
-1.24903 -0.85689 2.04971 -0.69656 1.57351 1.30708 -1.19271 -0.27973 -1.33899 1.00000 567
-0.29838 -0.85689 -0.84714 0.02027 -1.03914 1.63519 0.57925 -0.61233 -1.38271 1.00000 429
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 -0.61233 1.20269 1.00000 870
-1.11213 -0.85689 1.39780 -0.83243 -1.03914 0.42052 1.58877 0.16373 0.04444 1.00000 416
-0.41805 1.89714 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 -0.61233 -0.57241 1.00000 31
-0.66217 -0.85689 1.10389 -1.05732 0.26718 1.44733 0.32344 0.16373 0.55469 1.00000 612
-0.82780 -0.85689 0.72400 -0.53258 0.21694 0.32273 1.60000 0.16373 0.45348 1.00000 844
-1.03075 -0.27593 1.86524 -0.78558 0.04946 0.42824 0.24857 0.16373 1.07512 1.00000 76
0.42920 1.06803 -0.84714 -0.35454 0.46816 -1.16988 0.20489 -0.27973 1.52189 1.00000 110
-1.04128 -0.69918 1.84804 -1.16039 -0.35248 0.42953 1.03347 0.86060 0.11152 1.00000 297
-0.28115 -0.85689 0.71462 -1.66171 1.03758 0.42567 1.57505 0.16373 0.49840 1.00000 323
-0.43241 -0.85689 -0.84714 0.58250 -1.03914 -0.06329 1.39036 -0.27973 -1.04194 1.00000 495
0.30474 0.82452 -0.84714 -0.16713 0.30068 -1.36289 0.62917 -0.27973 0.51337 1.00000 944
-1.30360 0.48824 1.01322 0.11398 -0.08452 -1.80038 1.32797 -0.27973 -0.39874 1.00000 909
-1.11213 -0.85689 1.39780 -0.83243 -1.03914 0.42052 1.58877 -0.50147 -1.13417 1.00000 866
0.15348 -0.85689 0.98977 -0.31706 0.55190 0.64184 -0.25058 -0.50147 0.07019 1.00000 191
-0.41805 1.89714 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 2.12764 0.02587 1.00000 954
0.33442 1.58637 -0.84714 0.19363 -1.03914 0.05251 -1.05170 -0.61233 -0.68141 1.00000 606
0.27602 -0.85689 -0.84714 0.48879 -1.03914 -0.03756 0.95361 2.12764 0.09055 1.00000 92
1.79820 0.50215 -0.84714 -2.05058 4.35364 -1.55462 0.83506 0.71806 2.08904 1.00000 140
-0.56261 -0.85689 0.66460 0.36229 -0.28549 -0.07487 1.20693 -0.50147 -0.68081 1.00000 918
-0.93023 0.14036 2.12319 1.47268 -0.03428 -0.64232 -1.87904 -0.27973 -0.77184 1.00000 288
-0.66122 -0.85689 1.05387 -0.05937 -0.08452 1.08962 0.07137 -0.27973 -0.65386 1.00000 722
1.40090 -0.30608 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 3.55307 0.43072 1.00000 565
-0.03990 -0.85689 -0.84714 0.44194 -1.03914 -0.06329 1.02848 -0.67568 -1.46476 1.00000 108
0.55365 -0.85689 -0.84714 0.72305 -1.03914 -0.06329 0.09259 -0.50147 -0.52570 1.00000 405
1.79820 0.50215 -0.84714 -2.05058 4.35364 -1.55462 0.83506 -0.27973 1.86146 1.00000 301
0.99403 -0.85689 -0.84714 0.20768 -1.03914 -0.08903 -0.13203 -0.67568 -1.26473 1.00000 196
0.36027 1.60724 -0.84714 -1.21193 1.35579 -1.55462 1.33296 -0.27973 1.17873 1.00000 596
-0.27924 -0.85689 -0.84714 0.16083 -1.03914 1.77673 0.13002 -0.61233 -1.32402 1.00000 1
1.01318 -0.62497 0.62239 -1.15102 0.90360 -0.44931 0.89122 -0.27973 0.65051 1.00000 388
0.65896 -0.85689 -0.84714 1.00416 -1.03914 0.01391 0.01771 -0.27973 -0.50773 1.00000 571
-0.30700 -0.85689 0.69743 -1.09949 1.10457 0.19148 1.44028 -0.50147 -0.42748 1.00000 305
-0.27636 -0.85689 0.69743 -1.65234 1.33904 0.19148 1.44028 -0.27973 0.88528 1.00000 312
0.99403 -0.85689 -0.84714 0.20768 -1.03914 -0.08903 -0.13203 -0.70736 -1.76959 1.00000 333
-1.16191 2.04208 -0.84714 -0.61691 1.00409 0.98282 -1.06543 -0.27973 0.21812 1.00000 209
0.27602 -0.85689 -0.84714 0.48879 -1.03914 -0.03756 0.95361 -0.27973 -0.47300 1.00000 257
-0.32902 -0.85689 1.10858 -1.79289 0.97059 1.46535 0.34091 0.16373 1.46740 1.00000 774
1.10891 -0.85689 -0.84714 0.16083 -1.03914 0.86315 -0.49391 -0.27973 0.19596 1.00000 569
-0.01118 0.63898 0.71619 -0.44825 0.46816 -1.90332 0.39207 -0.27973 1.01823 1.00000 789
-1.10160 -0.85689 1.70578 -0.23741 -0.28549 1.10249 0.08135 -0.27973 -0.85509 1.00000 525
0.64939 -0.85689 -0.84714 0.48879 -1.03914 1.06903 0.44199 0.70222 0.28998 1.00000 215
-0.57793 0.85003 -0.84714 0.19363 -1.03914 1.05616 -0.36538 -0.27973 -0.60296 1.00000 566
0.47707 -0.85689 -0.84714 0.48879 -1.03914 0.06538 0.64164 4.97849 0.32472 1.00000 1024
0.24730 -0.85689 -0.84714 0.53564 -1.03914 -0.06329 0.47942 2.12764 -0.07953 1.00000 391
0.22816 -0.85689 0.71619 0.67620 0.63564 -0.17910 -0.85579 -0.27973 -0.34124 1.00000 646
-0.14521 0.46504 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 3.55307 0.95295 1.00000 404
-0.66217 -0.85689 1.10389 -1.05732 0.26718 1.44733 0.32344 -0.27973 0.16062 1.00000 102
-0.98767 0.64826 1.00697 -0.07812 -0.43622 0.44239 -0.33418 -0.50147 -0.09450 1.00000 90
-1.07479 -0.36754 1.09608 -1.09012 0.76962 1.38814 0.28226 -0.67568 -1.70192 1.00000 300
0.31432 0.82452 0.91942 -0.12028 0.30068 -1.33716 -1.04297 -0.27973 0.62356 1.00000 185
-1.08341 -0.36870 1.71359 -2.80021 -0.08452 1.10377 0.08135 0.86060 0.20434 1.00000 816
-0.64590 0.28067 -0.46413 0.00622 0.11645 1.19513 0.14749 -0.27973 0.59242 1.00000 979
-0.03990 -0.85689 -0.84714 0.44194 -1.03914 -0.06329 1.02848 -0.27973 -0.58978 1.00000 504
0.47707 -0.85689 -0.84714 0.48879 -1.03914 0.67014 0.59173 -0.61233 -1.10063 1.00000 83
-0.50900 3.11007 -0.84714 0.19363 -1.03914 -0.22028 -1.23888 -0.27973 0.23249 1.00000 812
0.39090 -0.85689 -0.84714 1.00416 -1.03914 0.01391 0.32968 -0.27973 -0.63709 1.00000 342
1.36740 -0.60178 1.21645 -0.63565 0.45141 -1.94192 -0.29425 -0.27973 2.17289 1.00000 603
-0.53772 -0.85689 -0.84714 -0.02658 -1.03914 1.80247 0.74147 -0.61233 -1.47614 1.00000 117
0.65896 -0.85689 -0.84714 0.20768 -1.03914 0.99183 -0.04468 -0.61233 -0.93055 1.00000 22
-0.28115 -0.85689 0.71462 -1.66171 1.03758 0.42567 1.57505 -0.50147 -0.14720 1.00000 126
2.39463 -0.85689 -0.84714 -1.86317 3.68373 -1.55462 1.49893 -0.27973 1.23263 1.00000 285
-1.26530 0.75494 0.85689 0.53564 -0.03428 -1.04121 0.08011 -0.27973 -0.72633 1.00000 605
0.27602 0.80132 -0.84714 -0.63565 0.63564 -0.75813 0.37959 -0.27973 0.56787 1.00000 40
1.01318 -0.62497 0.62239 -1.15102 1.35579 -0.44931 0.89122 -0.27973 0.86372 1.00000 261
-0.08011 1.25240 -0.84714 0.19363 -1.03914 0.50802 -0.73974 -0.27973 -0.26578 1.00000 245
-1.42805 1.53766 1.66826 -0.12497 -0.11801 -1.36418 -0.47394 -0.27973 -0.15020 1.00000 733
-0.86992 -0.85689 1.11015 -0.92145 0.61889 1.48207 0.36212 0.16373 0.16422 1.00000 103
-0.07819 0.36068 0.43479 1.33213 0.46816 -0.88680 -1.16776 -0.27973 0.08097 1.00000 611
0.90787 -0.85689 -0.84714 1.54765 -1.03914 0.39350 -0.13952 0.86060 0.43372 1.00000 926
-1.09298 0.01744 1.76362 -0.82306 0.28393 0.44239 -0.04343 0.86060 1.25719 1.00000 33
1.51100 1.19558 -0.84714 0.20768 0.81986 -1.13257 -0.81960 -0.67568 0.20853 1.00000 24
-0.82780 -0.85689 0.72400 -0.53258 0.21694 0.32273 1.60000 -0.67568 -1.41565 1.00000 434
0.08838 -0.85689 0.65678 -0.63097 0.53515 -0.15079 1.14079 -0.27973 -0.06456 1.00000 700
0.88872 1.33705 -0.84714 -0.53726 0.65238 -0.60243 -0.21065 -0.67568 -0.08492 1.00000 502
0.55365 -0.85689 -0.84714 0.72305 -1.03914 -0.06329 0.09259 2.12764 0.03785 1.00000 836
-0.87279 1.34633 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 3.55307 0.88887 1.00000 144
-0.48985 -0.85689 1.00228 0.65277 -0.26874 0.72676 -0.18694 -0.67568 -1.54441 1.00000 641
-1.07479 -0.36754 1.09608 -1.09012 0.76962 1.38814 0.28226 -0.50147 -0.73711 1.00000 237
0.19944 -0.85689 -0.84714 1.00416 -1.03914 0.01391 0.54182 -0.50147 -1.05931 1.00000 159
-1.08915 0.64942 1.16330 -0.28426 0.26718 0.42953 -0.33668 -0.67568 -1.25035 1.00000 939
0.13912 -0.85689 0.64740 -0.47167 0.45141 -0.22928 1.06841 0.16373 0.77269 1.00000 662
-0.86992 -0.85689 1.11015 -0.92145 0.61889 1.48207 0.36212 -0.27973 -0.44006 1.00000 254
-0.03799 0.27719 -0.46413 -0.97767 0.83661 1.14237 0.11130 -0.67568 -0.32148 1.00000 51
0.06541 1.36952 -0.84714 0.48879 -1.03914 -0.52652 -0.69606 0.70222 0.88109 1.00000 36
-1.17914 -0.85689 2.20135 1.80065 0.80311 -0.96401 -0.75596 -0.27973 -1.63364 1.00000 843
-0.93119 0.56477 -0.84714 1.02759 -1.03914 -0.17653 0.32968 -0.27973 -0.70477 1.00000 132
0.94616 0.24472 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 -0.27973 0.03785 1.00000 594
-0.79046 0.67841 -0.84714 0.48879 -1.03914 0.07053 0.64788 2.12764 0.35347 1.00000 115
-1.03554 0.48824 -0.84714 0.48879 -1.03914 -0.33608 1.03846 -0.61233 -1.46296 1.00000 815
