Max_temperature Min_temperature Dewpoint Precipitation Sea_level_pressure Standard_pressure Visibility Wind_speed Max_wind_speed Y outlier number
1.16652 0.93880 1.16598 -0.29348 -0.73476 -0.19532 0.39341 -0.56340 -0.74677 1.18702 1.00000 844
-0.38381 -0.38043 0.19520 -0.29348 0.20844 -0.05066 -0.68855 -0.67521 -0.11191 -0.34033 1.00000 1198
-1.75505 -1.59472 -1.96824 -0.29348 1.74735 1.68523 0.66391 0.19297 -0.56668 -1.68647 1.00000 1074
-0.70843 -0.83766 -0.82180 -0.29348 0.15880 -0.33998 -0.07995 0.98879 0.70667 -0.63156 1.00000 1033
0.70198 1.59092 1.64674 2.96131 -1.08225 -0.77395 0.86677 1.44261 0.08819 0.97345 1.00000 984
-1.45281 -0.68025 -1.21011 -0.29348 0.85379 0.23865 0.32579 -1.35594 -0.95597 -1.23344 1.00000 1291
-0.84835 -1.33987 -1.71861 -0.29348 1.25093 0.96194 0.05530 -0.07012 -0.11191 -1.23344 1.00000 135
0.96503 0.86385 0.33388 -0.29348 0.45665 0.88961 0.52866 0.87698 0.28828 1.06406 1.00000 733
-0.12076 -0.53034 -0.40576 -0.29348 -0.23834 -0.62929 0.32579 -1.28030 -0.74677 -0.53448 1.00000 649
-1.15058 -0.32796 -0.68312 0.79145 -0.83404 -1.56956 1.06964 0.45934 0.70667 -0.89690 1.00000 404
-0.84835 -0.24551 -0.32255 -0.29348 -0.18870 -0.62929 0.66391 0.23243 -0.36659 -0.50859 1.00000 1414
-1.15058 -1.08501 -1.22860 -0.29348 1.00272 0.52797 -0.28281 -1.12903 -1.35435 -1.23344 1.00000 1484
-0.34464 0.42910 0.07501 0.24898 -1.23118 -1.49724 0.46104 1.51496 1.76174 -0.06851 1.00000 910
1.91090 1.65838 1.39711 -0.02225 -1.87653 -1.28025 0.59628 0.68625 1.54345 1.75007 1.00000 617
-1.15058 -0.92011 -0.68312 0.24898 0.00987 -0.70162 -2.31150 -0.52394 -0.74677 -1.01340 1.00000 1389
0.60123 0.18924 0.19520 -0.29348 -0.63548 -0.41230 0.39341 -0.44830 -0.11191 0.46218 1.00000 78
0.50049 1.37355 1.50806 0.79145 -1.23118 -1.06326 -0.07995 0.80135 0.08819 0.73400 1.00000 1434
0.23744 -0.78519 -0.57217 -0.29348 0.80415 0.88961 0.19055 -1.01722 -1.35435 -0.26914 1.00000 486
1.12734 0.21173 0.52804 -0.02225 -0.38726 -0.05066 0.66391 0.11733 0.08819 0.99934 1.00000 889
-1.45281 -1.18995 -1.96824 -0.29348 0.45665 0.02167 0.66391 1.90958 1.96184 -1.49231 1.00000 696
-1.32968 -0.41790 -0.37802 0.79145 -0.58583 -1.35258 -1.70289 0.87698 0.28828 -0.98751 1.00000 567
-1.69348 -0.71773 -1.19162 0.79145 -0.28798 -1.13559 0.46104 3.61963 1.54345 -1.34993 1.00000 849
1.77098 1.37355 0.83314 -0.29348 -0.53619 -0.19532 0.52866 -0.33649 -0.56668 1.66594 1.00000 468
-0.26628 -0.54533 -0.45198 0.24898 -0.33762 -0.77395 -0.75617 -1.05339 -0.74677 -0.45682 1.00000 533
-0.57411 -0.29797 -0.23934 -0.29348 0.35737 0.16632 0.05530 0.34424 0.08819 -0.45682 1.00000 414
0.28221 -0.38043 0.22294 -0.29348 1.20128 1.61290 -1.36478 -1.28030 -0.95597 -0.06204 1.00000 1054
1.89411 1.67337 1.11975 -0.29348 -1.57868 -0.70162 0.52866 -0.75085 -0.74677 1.95070 1.00000 929
0.67399 0.02434 0.10275 -0.29348 0.80415 1.46824 0.32579 0.00552 -0.11191 0.57867 1.00000 646
-1.51438 -1.40733 -1.47823 -0.29348 0.95307 0.67263 0.46104 -0.56340 -0.74677 -1.50525 1.00000 118
-0.60769 -0.78519 -0.51670 -0.02225 0.10916 -0.19532 -0.55331 0.30806 0.28828 -0.68980 1.00000 788
-0.16554 -1.24242 -1.21011 -0.29348 -0.58583 -1.20792 0.46104 -0.86595 0.28828 -0.65745 1.00000 721
0.46131 0.05432 -0.23934 -0.29348 0.30773 0.45564 0.66391 -1.05339 -0.74677 0.15800 1.00000 973
-1.57595 -0.78519 -0.89577 -0.29348 0.60558 -0.05066 -1.09429 -0.14575 -0.36659 -1.22697 1.00000 650
1.46875 1.05124 1.04579 -0.29348 -1.03261 -0.99093 0.59628 -0.59957 -0.36659 1.41354 1.00000 188
0.23744 0.02434 0.18596 -0.29348 -0.28798 -0.33998 0.66391 1.61362 0.50657 0.24861 1.00000 719
-0.36702 0.49656 0.84239 -0.29348 -0.98297 -1.13559 -0.21519 -0.18522 0.70667 0.04151 1.00000 1412
-0.28307 -1.02505 -1.00671 -0.29348 0.15880 -0.19532 0.25817 -0.41213 0.28828 -0.56684 1.00000 440
0.15908 -1.05503 -1.36729 0.24898 -0.58583 -0.91861 0.39341 -0.26085 0.08819 -0.30150 1.00000 1013
-0.34464 0.02434 -0.26707 0.24898 -0.38726 -0.77395 0.46104 -0.52394 -0.95597 -0.38563 1.00000 507
-1.34088 -0.48536 -0.50746 -0.29348 0.85379 0.74495 -1.02666 0.80135 -0.11191 -0.95515 1.00000 736
1.30644 0.56402 0.81465 -0.29348 -0.18870 0.31098 0.05530 0.34424 1.36154 1.01876 1.00000 1533
-0.84835 -1.09251 -1.10841 -0.29348 1.20128 1.25125 0.05530 -1.01722 -1.16698 -0.98751 1.00000 338
-0.14315 -0.38043 -0.10990 -0.29348 -0.13905 -0.19532 0.59628 0.00552 -0.11191 -0.02968 1.00000 565
-1.45281 -1.72964 -1.99598 -0.29348 1.39985 0.81728 0.66391 -0.86595 -0.74677 -1.51173 1.00000 309
-1.75505 -1.75962 -1.93126 -0.29348 0.90343 0.60030 0.66391 -0.82648 -1.16698 -1.71882 1.00000 770
-0.62448 -0.65027 -0.86803 -0.29348 0.95307 1.10660 0.52866 1.29134 1.10687 -0.68333 1.00000 669
1.18891 1.71085 1.25843 -0.29348 -1.72760 -1.13559 0.66391 0.98879 0.28828 1.45884 1.00000 712
-1.39125 -0.65027 -0.85878 0.79145 0.10916 -0.62929 -0.41806 0.04169 -0.56668 -1.14283 1.00000 186
0.86429 -0.51535 0.45408 -0.29348 0.05952 0.45564 -0.14757 -0.59957 -0.11191 0.64339 1.00000 417
-0.77000 -0.78519 -0.66463 -0.29348 1.44950 1.54057 -1.50002 -1.31976 -1.56354 -0.96162 1.00000 443
1.56949 1.10371 0.91635 -0.29348 -1.13190 -0.48463 0.46104 -0.79031 -0.74677 1.56239 1.00000 927
1.77098 2.04815 1.72995 -0.29348 -1.03261 -0.19532 0.46104 2.53441 0.90677 1.87304 1.00000 1528
-1.25133 -0.38043 -0.59066 -0.29348 0.90343 0.52797 0.12292 1.44261 0.28828 -0.91632 1.00000 235
0.56206 0.69894 0.47257 -0.29348 -0.18870 0.23865 0.93440 -1.24413 -1.35435 0.57867 1.00000 1327
1.06577 1.50847 1.45259 -0.02225 -1.08225 -0.55696 0.39341 0.98879 0.50657 1.06406 1.00000 697
0.58444 1.02125 1.03654 -0.29348 -0.73476 -0.41230 0.73153 0.80135 0.28828 0.74694 1.00000 1453
-0.22150 -0.92011 -0.59991 -0.29348 0.85379 0.74495 0.12292 -0.82648 -0.74677 -0.56684 1.00000 1546
-1.46401 -0.66526 -1.03445 -0.29348 -0.18870 -0.91861 -0.89142 2.86326 2.36204 -1.16872 1.00000 1576
0.32139 -0.05811 -0.26707 -0.29348 1.10200 1.46824 0.32579 -1.05339 -1.16698 0.04798 1.00000 715
-0.88753 -0.56782 -0.58142 -0.29348 1.64806 1.54057 -1.09429 -0.48776 -0.74677 -0.90337 1.00000 1486
-1.31289 -1.08501 -0.82180 -0.29348 0.40701 -0.05066 -2.98773 -1.62231 -1.56354 -1.24638 1.00000 682
-1.45281 -1.45980 -1.90352 -0.29348 1.59842 1.03427 0.52866 1.74516 0.70667 -1.51173 1.00000 449
-0.33344 0.69894 0.66672 0.24898 -1.23118 -1.49724 0.32579 0.38370 -0.56668 0.03504 1.00000 1292
0.90347 1.10371 0.61125 -0.29348 -0.33762 0.23865 0.59628 -0.56340 -0.74677 1.00581 1.00000 1537
0.22065 -0.16305 0.06576 -0.29348 -0.03977 -0.12299 2.01636 0.38370 1.10687 0.04798 1.00000 543
1.16652 1.69586 1.24919 -0.29348 -0.68512 -0.33998 0.52866 1.33080 0.28828 1.42001 1.00000 196
-0.77000 -0.02813 0.08426 0.79145 -0.03977 -0.12299 -0.28281 0.34424 -0.36659 -0.50859 1.00000 1458
-2.15802 -3.31121 -3.46601 -0.29348 1.49914 0.02167 -0.55331 -0.26085 -0.11191 -2.63782 1.00000 745
1.91090 1.45600 -0.02669 -0.29348 -0.23834 0.23865 0.59628 -0.94158 -0.56668 1.75654 1.00000 1585
-1.07223 -0.51535 -1.04369 -0.29348 0.90343 0.96194 0.59628 0.61061 0.50657 -0.90985 1.00000 536
0.66280 0.96879 0.43558 -0.29348 -1.23118 -0.91861 0.59628 0.91316 0.28828 0.82460 1.00000 795
0.36057 -0.24551 0.13973 0.24898 -0.63548 -0.77395 -1.29716 -0.94158 -0.36659 0.13212 1.00000 869
1.17771 0.99877 1.48957 -0.29348 -0.83404 -0.26765 1.06964 -0.59957 1.76174 1.04464 1.00000 245
-1.65430 -0.68025 -0.72010 -0.29348 1.25093 1.10660 -3.12297 -1.09285 -1.16698 -1.27874 1.00000 1178
-0.44538 0.39912 0.59276 -0.29348 -0.58583 -0.84628 -0.48568 0.11733 -0.36659 -0.15912 1.00000 201
-0.46777 0.02434 0.02878 -0.29348 0.90343 0.96194 0.73153 0.08115 0.28828 -0.33385 1.00000 1346
-0.56851 -0.95009 -0.43349 -0.29348 1.49914 1.32358 -1.90576 -0.29703 -0.11191 -0.84513 1.00000 1018
0.61243 0.83386 0.76842 -0.29348 -0.58583 -0.19532 0.59628 0.41987 0.28828 0.73400 1.00000 401
1.16652 1.23863 1.41561 -0.02225 -1.38011 -0.99093 -0.07995 -0.10958 2.58033 1.28410 1.00000 1562
1.39039 1.54595 1.36938 -0.29348 -0.98297 -0.19532 0.52866 0.11733 0.08819 1.56886 1.00000 645
-1.41364 -1.86456 -2.07919 -0.29348 2.69055 2.19153 -0.62093 -1.28030 -1.16698 -1.79001 1.00000 30
1.59188 1.57593 1.18447 -0.29348 -0.48655 -0.12299 0.46104 1.77804 0.70667 1.71124 1.00000 1345
-1.47520 -1.21994 -1.26559 -0.29348 2.34305 2.04687 0.39341 1.21570 0.90677 -1.29816 1.00000 655
-0.12076 -0.82267 -0.69237 -0.29348 0.15880 -0.12299 0.32579 -0.63904 -0.36659 -0.42446 1.00000 357
-0.34464 -1.05503 -0.59991 -0.29348 1.35021 1.25125 -0.82380 -1.47104 -1.35435 -0.85807 1.00000 330
-1.21215 -0.38043 -0.40576 1.33391 -0.28798 -0.62929 -1.16191 0.00552 -0.11191 -0.88396 1.00000 999
0.76354 0.37663 0.46332 -0.29348 -0.93333 -0.84628 0.66391 -0.52394 3.61720 0.57867 1.00000 4
-1.27372 -0.38043 -0.41500 -0.29348 2.19413 2.19153 -4.47543 -1.43157 -1.35435 -0.98104 1.00000 386
-1.35207 -1.20494 -1.21011 -0.29348 0.90343 0.23865 -0.68855 -1.39540 -1.35435 -1.33052 1.00000 214
-0.12076 -0.27549 -0.06367 -0.29348 0.60558 0.67263 -1.63527 -0.86595 -0.95597 -0.25619 1.00000 653
-0.36702 -1.32487 -1.13615 -0.29348 2.49198 2.48084 -0.01232 -1.69795 -1.56354 -1.02634 1.00000 622
-0.82037 -1.59472 -1.48748 -0.29348 1.39985 1.32358 -0.35044 -1.09285 -0.74677 -1.22697 1.00000 917
1.16652 0.93880 0.91635 -0.29348 -0.88369 -0.41230 0.52866 1.10389 0.50657 1.18702 1.00000 911
0.05834 -0.48536 0.56502 0.24898 -0.68512 -0.77395 0.32579 -0.22139 0.50657 0.09976 1.00000 1343
-0.84835 -0.78519 -0.58142 -0.29348 1.35021 0.96194 -3.46109 -1.39540 -0.95597 -0.94221 1.00000 965
1.54711 1.64339 0.81465 -0.29348 0.00987 -0.48463 -0.14757 -0.56340 -0.74677 1.53650 1.00000 630
-0.36702 -0.24551 -0.10065 0.24898 0.90343 1.10660 -0.07995 -0.37266 -0.36659 -0.37916 1.00000 1524
-0.04240 0.15926 0.13048 6.21610 -0.43691 -0.62929 0.66391 -0.86595 -0.95597 0.00268 1.00000 1242
-0.98828 -0.11058 0.04727 0.24898 -1.42975 -2.07586 -1.36478 -0.07012 0.08819 -0.66392 1.00000 1113
1.06577 0.80388 0.83314 -0.29348 -0.68512 -0.26765 0.73153 -0.26085 -0.74677 1.07053 1.00000 1091
-1.10021 -0.32796 -0.56293 -0.29348 0.25808 -0.19532 -0.01232 0.53497 -0.11191 -0.84513 1.00000 704
-1.15058 -1.27241 -1.66314 -0.29348 1.15164 1.10660 0.52866 -0.07012 0.08819 -1.16872 1.00000 1404
-0.77000 -1.35486 -0.92350 -0.29348 0.70486 0.02167 -0.01232 -1.28030 -1.35435 -1.11695 1.00000 861
-0.97708 -0.01314 0.01954 -0.29348 1.25093 1.17893 -3.93445 -1.16849 -1.35435 -0.59920 1.00000 23
1.09376 0.15926 -0.04518 -0.29348 0.30773 0.74495 -0.01232 -1.35594 -1.16698 0.67575 1.00000 46
1.60867 1.13369 0.20445 -0.29348 -0.33762 0.60030 0.39341 0.49551 0.28828 1.42001 1.00000 800
-1.35207 -1.48978 -1.59842 -0.29348 2.39270 2.04687 0.05530 -0.90212 -0.74677 -1.47937 1.00000 1589
-0.02002 -0.82267 -0.57217 -0.29348 -0.18870 -0.48463 0.59628 -1.31976 -1.35435 -0.27561 1.00000 1485
-1.30170 -0.92011 -1.82031 -0.29348 0.60558 0.02167 0.19055 1.84381 1.10687 -1.25285 1.00000 1478
-0.92111 -0.38043 -0.24858 -0.29348 0.65522 0.23865 -1.97338 -1.16849 -1.16698 -0.74158 1.00000 1423
0.56206 0.93131 0.86088 -0.29348 0.50629 1.03427 0.59628 1.48207 1.10687 0.53337 1.00000 241
-0.14315 0.96879 0.90710 -0.29348 0.30773 0.60030 0.59628 1.44261 -0.11191 0.24861 1.00000 877
-0.39501 -0.11058 0.02878 -0.29348 -0.43691 -0.70162 0.46104 0.76188 0.50657 -0.33385 1.00000 555
-0.34464 0.83386 0.70370 1.33391 0.05952 0.16632 0.59628 -1.09285 -1.16698 0.12565 1.00000 772
1.28965 1.35856 1.13824 -0.29348 -0.98297 -0.33998 0.32579 0.49551 -0.11191 1.38118 1.00000 1099
-1.77743 -1.59472 -1.79258 -0.29348 2.54162 1.90221 -4.40781 -1.65848 -1.81457 -1.91945 1.00000 863
-0.04240 0.37663 0.31539 1.33391 -0.63548 -0.62929 0.73153 1.40644 0.28828 0.12565 1.00000 39
-0.74761 -0.65027 -0.18386 -0.29348 1.10200 0.81728 -2.04101 -0.41213 -0.36659 -0.76099 1.00000 1012
-1.29051 -0.93510 -1.10841 -0.29348 -1.08225 -2.14819 0.05530 1.02826 0.50657 -1.04576 1.00000 526
-0.42299 -0.68025 -0.62765 -0.29348 0.20844 0.16632 1.27251 0.00552 0.50657 -0.54742 1.00000 1172
1.42957 1.50847 1.50806 -0.29348 -1.13190 -0.48463 0.86677 0.08115 -0.11191 1.40059 1.00000 34
1.56949 1.15618 0.90710 -0.29348 -0.38726 0.02167 0.32579 1.06443 0.50657 1.72419 1.00000 1261
-1.75505 -1.42981 -1.42276 -0.02225 0.45665 -0.05066 -0.55331 -0.18522 -0.36659 -1.53114 1.00000 209
-1.21215 -0.41041 -0.40576 -0.29348 -1.18154 -1.85888 -1.70289 -0.67521 -0.56668 -0.90985 1.00000 1134
-0.82037 -0.78519 -0.67387 -0.29348 0.70486 0.16632 -2.64961 -1.01722 0.28828 -1.00045 1.00000 1171
-0.00323 -0.02813 0.15822 -0.02225 -0.73476 -1.13559 0.32579 0.76188 1.10687 -0.03615 1.00000 576
-0.97148 -0.05811 -0.04518 -0.02225 -1.82689 -2.58217 0.25817 -0.18522 -0.36659 -0.60567 1.00000 930
-1.35207 -2.16438 -2.19938 -0.29348 1.30057 0.23865 -0.48568 -1.58285 -1.56354 -1.79649 1.00000 1467
-0.24389 -0.51535 -0.15613 0.24898 -0.33762 -0.55696 0.25817 0.83752 0.90677 -0.41799 1.00000 500
-1.01066 -1.32487 -0.90501 -0.29348 -1.03261 -2.22052 -1.29716 0.65007 2.18013 -1.20755 1.00000 761
0.48370 0.53404 0.88861 -0.29348 -0.53619 -0.55696 0.46104 -0.07012 -0.11191 0.37805 1.00000 102
0.05834 -0.51535 -0.54444 0.24898 0.30773 0.16632 1.54300 0.95262 1.10687 -0.21089 1.00000 1001
-0.12076 -1.10750 -0.69237 -0.29348 1.25093 1.32358 -1.09429 -1.01722 -0.56668 -0.58626 1.00000 92
-0.44538 -0.47787 0.14897 -0.29348 0.35737 0.09400 -1.70289 -0.37266 -0.56668 -0.42446 1.00000 1544
0.96503 1.77831 1.41561 0.24898 0.65522 1.32358 0.39341 0.30806 -0.11191 1.19997 1.00000 1418
-1.15058 -0.92011 -1.36729 -0.29348 0.15880 -0.19532 0.52866 -0.63904 -0.11191 -1.06517 1.00000 169
-1.22894 -0.78519 -0.98822 -0.29348 1.05236 0.38331 0.12292 0.19297 -0.56668 -1.20755 1.00000 1300
-1.32409 -0.51535 -0.29481 0.24898 0.20844 -0.33998 -2.51437 -0.63904 -0.56668 -0.92279 1.00000 306
-0.24389 -0.11058 -0.26707 -0.29348 -0.73476 -0.99093 0.73153 3.19212 2.58033 -0.15264 1.00000 1607
-1.43043 -0.98757 -2.01447 -0.29348 0.95307 0.81728 0.73153 3.32366 2.81681 -1.27874 1.00000 1396
-1.45281 -1.66218 -1.78333 -0.29348 -0.73476 -1.56956 0.19055 0.49551 0.28828 -1.55056 1.00000 1593
-1.40244 -1.32487 -1.77409 -0.29348 2.78983 2.62550 -0.07995 -0.94158 -0.56668 -1.49878 1.00000 1157
0.78593 0.83386 0.97182 -0.29348 -0.68512 -0.33998 0.66391 0.04169 0.50657 0.81166 1.00000 1129
-1.12820 -1.63219 -1.85730 -0.29348 1.94592 1.54057 0.39341 -0.07012 -0.36659 -1.39523 1.00000 423
-0.74761 -0.51535 -0.36877 -0.29348 0.75451 0.23865 -4.27256 -1.65848 -1.81457 -0.92926 1.00000 1451
1.39039 1.10371 1.39711 -0.29348 -2.02546 -1.78655 0.39341 -0.33649 -0.56668 1.46531 1.00000 901
-0.30546 -1.21994 -1.48748 -0.29348 -0.63548 -1.28025 0.39341 -0.26085 0.50657 -0.65745 1.00000 32
-1.31289 -1.05503 -0.93275 0.24898 -0.58583 -1.06326 -0.41806 1.61362 0.50657 -1.05223 1.00000 1392
0.36057 -0.44789 -0.64614 -0.29348 0.30773 0.31098 0.32579 -0.71467 -0.56668 -0.06851 1.00000 1394
-1.35207 -0.65027 -0.48896 0.79145 -0.58583 -0.91861 -1.43240 0.72571 -0.36659 -1.00045 1.00000 1332
1.26726 0.90132 -0.02669 -0.29348 -0.08941 0.38331 0.32579 0.15679 0.28828 1.23880 1.00000 1004
-0.54612 0.15926 0.11199 -0.29348 -0.93333 -1.13559 0.12292 0.98879 1.36154 -0.30150 1.00000 1545
0.76354 0.39912 0.49106 -0.29348 -0.18870 0.09400 0.52866 -0.59957 1.10687 0.46218 1.00000 11
0.28221 0.15926 0.02878 -0.29348 -0.43691 -0.48463 0.39341 -0.67521 -0.74677 0.08034 1.00000 204
-0.64687 0.10679 0.01954 1.87638 -0.28798 -0.41230 0.39341 0.00552 0.28828 -0.38563 1.00000 266
0.05834 0.59400 0.42634 4.04624 0.10916 0.38331 0.73153 -0.29703 -0.74677 0.22919 1.00000 1425
-0.92111 -0.24551 -0.32255 0.24898 0.15880 -0.05066 0.46104 0.65007 -0.36659 -0.63156 1.00000 1092
1.97247 1.02125 0.63898 -0.29348 -1.23118 -0.55696 0.52866 0.08115 0.28828 1.74360 1.00000 831
0.42214 -0.43290 0.32464 -0.02225 -1.47939 -1.42491 0.32579 0.91316 1.76174 0.28744 1.00000 15
1.49673 1.69586 1.22145 -0.29348 -0.58583 -0.26765 0.39341 1.17953 0.28828 1.62064 1.00000 1056
-1.50319 -0.68775 -1.16388 -0.29348 0.20844 -0.19532 0.52866 0.08115 -0.56668 -1.18166 1.00000 1303
1.12734 0.32416 -0.12839 -0.29348 0.05952 0.38331 0.32579 -1.12903 -0.95597 0.85049 1.00000 514
1.54151 1.29110 1.18447 -0.29348 -0.23834 0.09400 0.59628 0.34424 0.28828 1.47178 1.00000 1269
-1.21215 -0.78519 -1.06218 -0.29348 -0.28798 -0.91861 0.52866 2.56729 1.76174 -1.03928 1.00000 544
0.05834 0.42910 0.36162 -0.29348 -0.18870 0.16632 0.79915 1.48207 0.50657 0.23567 1.00000 810
2.07321 1.47849 1.34164 -0.29348 -1.52903 -1.42491 0.73153 -0.29703 -0.56668 1.87951 1.00000 86
0.33818 0.42910 0.34313 -0.29348 0.45665 0.96194 0.66391 1.29134 0.70667 0.46865 1.00000 138
-1.35207 -1.13748 -1.21011 -0.29348 1.59842 1.54057 -1.83814 -1.47104 -1.81457 -1.45995 1.00000 603
-1.04984 -0.38043 -0.23934 0.79145 0.05952 -0.41230 -0.21519 -0.90212 -0.56668 -0.77394 1.00000 1095
-0.54612 0.39912 0.27841 2.96131 -0.48655 -0.62929 -0.07995 0.26860 0.28828 -0.25619 1.00000 1150
0.66280 0.26420 0.37087 -0.02225 -0.73476 -0.55696 0.66391 -0.41213 0.08819 0.56573 1.00000 48
0.51169 0.96879 1.59127 0.79145 -0.93333 -0.70162 0.59628 -0.59957 -0.11191 0.73400 1.00000 1147
0.86429 0.49656 1.27692 -0.29348 -0.18870 0.16632 0.32579 -0.22139 0.08819 0.85696 1.00000 925
-0.20471 -0.70274 -0.31330 -0.29348 0.70486 0.88961 0.12292 -0.22139 0.08819 -0.34680 1.00000 139
1.04339 0.99877 1.09201 -0.29348 -0.58583 -0.05066 1.06964 -0.44830 -0.36659 0.91521 1.00000 789
0.36057 0.56402 0.71295 -0.29348 -0.03977 0.23865 0.39341 -0.03394 -0.36659 0.42982 1.00000 1185
-1.08902 -1.22743 -1.06218 -0.29348 1.20128 1.10660 -0.75617 -1.47104 -0.95597 -1.29816 1.00000 1023
1.06577 1.10371 0.56502 -0.29348 0.05952 0.81728 0.52866 1.44261 0.50657 1.12878 1.00000 129
1.40718 0.86385 0.88861 -0.29348 -0.68512 -0.12299 0.32579 -0.29703 -0.11191 1.24527 1.00000 131
-0.74761 0.02434 0.37087 0.24898 -0.28798 -0.41230 0.12292 1.33080 1.10687 -0.28855 1.00000 659
-1.02745 -0.44789 -0.45198 -0.29348 1.35021 1.17893 -1.63527 -0.94158 -0.56668 -0.80630 1.00000 609
-1.65430 -0.92011 -1.94975 1.33391 1.84663 1.61290 0.93440 2.23844 0.50657 -1.40818 1.00000 1318
0.08073 -0.82267 -0.41500 -0.29348 1.05236 0.96194 -0.62093 -1.54667 -1.35435 -0.52801 1.00000 1154
-0.48456 -0.01314 -0.46123 -0.29348 -1.47939 -2.07586 0.79915 1.87670 0.70667 -0.35327 1.00000 1264
-1.11141 -0.65027 -0.27632 -0.29348 1.35021 1.03427 -4.67830 -1.43157 0.70667 -0.94868 1.00000 987
-0.78679 -0.65027 -0.55368 -0.29348 0.50629 0.16632 0.79915 -0.22139 -0.74677 -0.78688 1.00000 641
-0.68604 0.39162 0.28766 0.79145 0.55594 0.45564 -1.77052 -1.24413 -1.16698 -0.33385 1.00000 554
0.29900 0.69894 0.90710 0.79145 -1.23118 -1.13559 0.86677 0.38370 4.89056 0.46218 1.00000 1149
-0.10397 0.69894 0.89786 1.33391 -1.28082 -1.64189 0.05530 0.08115 0.70667 0.06740 1.00000 1085
-0.92671 -0.54533 -0.46123 -0.29348 0.95307 0.88961 -2.10863 -1.12903 -1.16698 -0.87749 1.00000 284
0.38296 -0.16305 -0.60916 -0.29348 -0.13905 0.02167 0.52866 -0.82648 -0.11191 0.19036 1.00000 1340
-0.08158 -0.92011 -0.59991 -0.29348 1.39985 1.25125 -2.31150 -1.50721 -1.35435 -0.68980 1.00000 1192
-1.57595 -1.35486 -2.31033 -0.29348 1.05236 0.38331 0.46104 0.45934 -0.11191 -1.60233 1.00000 737
-0.12076 -1.00256 -0.75708 -0.29348 0.10916 -0.19532 1.06964 -0.14575 0.08819 -0.42446 1.00000 476
-0.61888 -0.78519 -0.78482 -0.29348 1.10200 0.88961 0.66391 -0.22139 -0.56668 -0.75452 1.00000 132
-0.74761 0.15926 0.02878 0.24898 -0.33762 -0.41230 -0.01232 1.21570 0.70667 -0.32738 1.00000 1165
-1.51438 -0.83766 -0.99747 0.24898 -0.33762 -0.91861 0.05530 -0.52394 -0.95597 -1.20108 1.00000 1333
0.39975 1.27611 1.61901 0.24898 -0.98297 -0.55696 -0.01232 -0.41213 -0.11191 0.75988 1.00000 246
-0.72522 -0.20803 -0.17462 1.33391 -1.03261 -1.71422 0.19055 0.08115 -0.11191 -0.60567 1.00000 1420
0.80272 0.14427 0.96258 -0.02225 -0.68512 -0.62929 0.46104 0.11733 0.28828 0.59809 1.00000 740
-0.04240 0.15926 0.19520 -0.29348 -0.98297 -1.28025 0.46104 0.53497 1.10687 0.02857 1.00000 841
-1.69348 -2.75654 -2.92977 -0.29348 1.59842 0.31098 -0.55331 -1.77358 -0.00095 -2.29482 1.00000 1294
-0.46777 0.29418 -0.10990 -0.29348 0.30773 0.38331 0.73153 0.87698 -0.36659 -0.22383 1.00000 482
-0.34464 -0.02813 -0.02669 -0.29348 0.70486 0.81728 -0.89142 -0.26085 -0.36659 -0.33385 1.00000 1225
1.04339 0.88633 0.96258 -0.29348 -0.53619 -0.05066 0.52866 -0.07012 -0.36659 1.02523 1.00000 455
-0.83716 -0.51535 -0.63689 0.24898 1.30057 1.39591 0.52866 0.95262 0.08819 -0.71569 1.00000 1385
1.06577 1.13369 0.74993 -0.29348 -0.18870 0.38331 0.25817 1.36698 0.28828 1.10936 1.00000 302
0.60123 0.75141 0.69446 -0.29348 -0.88369 -0.55696 0.66391 0.41987 0.28828 0.81166 1.00000 902
0.86429 0.59400 0.82389 -0.29348 0.05952 0.67263 0.59628 -0.44830 -0.74677 0.88932 1.00000 817
0.42214 -0.81517 -0.62765 -0.02225 -0.18870 -0.19532 0.39341 -0.44830 -0.11191 -0.12676 1.00000 363
0.29900 -0.62029 -0.99747 -0.29348 -0.48655 -0.62929 0.25817 -1.20467 -0.95597 -0.04909 1.00000 1207
-0.73642 -0.55283 -0.34104 1.33391 0.20844 0.02167 0.46104 0.49551 0.08819 -0.59920 1.00000 1063
0.25983 0.72893 0.82389 -0.29348 0.05952 0.23865 0.39341 1.25516 0.70667 0.28744 1.00000 1480
-0.78679 -0.54533 -0.36877 -0.29348 1.35021 1.46824 -1.29716 -0.75085 -0.56668 -0.80630 1.00000 1022
1.26726 0.42910 -0.28556 -0.29348 0.05952 0.38331 0.46104 -0.71467 -0.56668 0.96051 1.00000 1539
-0.99947 -0.65027 -0.43349 4.04624 -0.58583 -1.35258 -2.17625 -0.29703 0.08819 -0.78688 1.00000 547
0.19826 -0.16305 -0.55368 -0.29348 0.80415 1.03427 0.59628 -0.71467 -0.74677 0.00268 1.00000 396
1.10495 1.32108 0.83314 -0.29348 -0.28798 0.38331 0.66391 0.15679 -0.56668 1.22586 1.00000 743
1.36801 0.72893 0.70370 1.87638 -0.73476 -0.55696 0.52866 0.15679 -0.11191 1.27116 1.00000 1605
-0.92671 -0.24551 -0.12839 1.87638 -0.23834 -0.55696 0.32579 0.34424 0.90677 -0.67039 1.00000 616
1.16652 1.37355 1.04579 -0.29348 -0.88369 -0.26765 0.59628 0.38370 0.08819 1.27763 1.00000 909
