climbRate Altitude RollRate curRoll diffClb diffDiffClb Y outlier number
1.13805 -1.08632 0.04809 2.09661 1.13311 0.03233 -0.78618 1.00000 7436
-0.85714 0.09038 0.29363 -1.29636 -0.56326 -1.61305 -0.78618 1.00000 2462
-1.08109 0.48262 -0.31079 -0.73087 -0.56326 0.03233 -0.78618 1.00000 401
0.42548 0.48262 0.40696 -2.67869 0.56765 0.03233 0.89859 1.00000 1878
-1.02001 -0.69409 1.03027 0.71429 0.56765 -1.61305 -0.78618 1.00000 2524
0.64943 -0.69409 -2.04850 -0.10254 -1.12871 0.03233 0.47740 1.00000 1436
-0.12421 0.09038 0.87917 0.65146 0.56765 0.03233 0.47740 1.00000 2854
0.97518 -1.47856 0.19919 -0.85653 1.69856 0.03233 0.47740 1.00000 3781
-0.47032 -0.30185 0.38807 -0.66804 -0.56326 0.03233 -0.78618 1.00000 7165
1.32128 -0.69409 -0.42412 -0.54237 2.26402 0.03233 0.47740 1.00000 7562
-0.91822 1.65932 -0.10302 0.71429 -2.25962 0.03233 -2.47094 1.00000 8286
-0.81642 0.09038 0.44474 0.14879 0.00220 0.03233 -0.78618 1.00000 8697
-0.53140 0.87485 1.04916 0.65146 0.00220 -1.61305 -0.78618 1.00000 885
-0.14457 -0.69409 -1.70852 1.27979 0.56765 0.03233 0.47740 1.00000 2417
-0.40924 -0.69409 -0.74522 0.27446 0.00220 0.03233 -0.78618 1.00000 1181
-1.24396 1.26709 0.67140 0.65146 -1.12871 0.03233 -1.62856 1.00000 2066
0.64943 -0.30185 -1.19853 -0.22820 1.13311 0.03233 -0.36499 1.00000 2197
1.15841 -0.30185 0.14253 -0.10254 0.00220 1.67771 0.47740 1.00000 1896
0.22189 -0.30185 -0.48078 -0.85653 1.69856 0.03233 0.47740 1.00000 3472
0.14045 0.09038 1.12471 1.78245 -1.12871 0.03233 -0.78618 1.00000 3502
1.34164 1.65932 1.10583 0.83996 0.00220 0.03233 0.47740 1.00000 3121
0.77158 -1.08632 -0.40523 -1.79903 1.69856 0.03233 0.47740 1.00000 1005
-1.42720 0.48262 1.03027 0.71429 -3.39053 3.32310 -2.89213 1.00000 5901
1.30092 -1.47856 0.63362 -0.10254 1.13311 0.03233 0.89859 1.00000 7709
0.99553 -0.69409 -0.57522 0.27446 2.26402 -1.61305 1.31978 1.00000 6759
-0.71463 0.09038 -0.10302 -0.10254 -0.56326 0.03233 -0.78618 1.00000 863
-0.47032 0.09038 -1.23631 0.83996 0.00220 -1.61305 -1.20737 1.00000 8452
1.66738 2.44379 0.78473 -0.54237 0.00220 0.03233 0.89859 1.00000 7937
-2.13976 2.44379 -0.02747 0.14879 -1.69417 0.03233 -2.89213 1.00000 3073
0.87338 -1.08632 -0.15968 0.33729 1.69856 0.03233 1.74097 1.00000 3914
-0.75535 -1.08632 0.44474 0.58862 -0.56326 0.03233 0.47740 1.00000 9506
-1.44755 -0.30185 -0.66966 1.34262 0.00220 1.67771 -1.20737 1.00000 7915
0.54763 -0.69409 1.08694 -1.29636 0.56765 0.03233 0.89859 1.00000 7852
-1.32540 -0.30185 -0.08413 0.14879 0.00220 0.03233 -1.20737 1.00000 9197
1.07697 -0.30185 -0.17857 -0.54237 0.00220 1.67771 0.89859 1.00000 3975
-0.44996 0.48262 0.63362 -1.86186 -1.12871 0.03233 -0.78618 1.00000 2673
-0.08350 -0.69409 -1.00965 0.27446 0.56765 0.03233 -0.36499 1.00000 1989
-1.14217 1.26709 -1.42519 0.40013 -0.56326 0.03233 0.47740 1.00000 8731
1.68774 2.83603 0.84139 0.08596 -1.69417 1.67771 0.47740 1.00000 2817
-0.75535 0.09038 -0.34857 2.15945 -0.56326 0.03233 -0.78618 1.00000 3693
0.01830 0.87485 -1.48186 0.02313 -0.56326 0.03233 -0.78618 1.00000 1112
-0.42960 -0.30185 1.29471 -0.47954 0.56765 0.03233 0.47740 1.00000 5746
-0.20565 1.26709 0.55807 -0.29104 -1.69417 0.03233 -0.78618 1.00000 7281
-0.14457 1.26709 1.50248 0.83996 -0.56326 0.03233 -1.20737 1.00000 1412
-2.01761 -0.30185 -2.25627 0.02313 0.00220 0.03233 -1.20737 1.00000 4797
-1.75294 -0.69409 -0.65078 1.02845 -0.56326 0.03233 -0.78618 1.00000 3539
-1.48827 -1.08632 -1.72740 0.71429 1.13311 -3.25844 -0.36499 1.00000 3780
-0.40924 0.09038 -1.27409 -0.10254 0.00220 0.03233 -0.36499 1.00000 3634
0.50692 0.48262 1.31360 -0.41670 0.56765 0.03233 0.89859 1.00000 129
1.05661 0.48262 -0.97188 2.03378 0.00220 0.03233 0.47740 1.00000 5442
0.95482 1.26709 1.72914 -0.29104 0.56765 0.03233 0.47740 1.00000 7293
-0.63319 0.87485 1.46470 0.71429 -1.12871 0.03233 -0.36499 1.00000 5254
1.30092 0.09038 0.29363 1.09129 0.56765 0.03233 1.31978 1.00000 6567
1.72846 -0.69409 1.16249 -0.29104 0.00220 1.67771 0.47740 1.00000 9250
-0.69427 -0.69409 0.36919 -1.04503 -0.56326 0.03233 -0.78618 1.00000 260
-0.73499 1.65932 0.72806 0.96562 -2.25962 1.67771 -0.36499 1.00000 5103
0.93446 -1.08632 -0.53745 0.90279 0.56765 0.03233 0.47740 1.00000 4785
0.24225 0.09038 0.38807 2.34795 1.13311 0.03233 1.31978 1.00000 1826
0.69015 0.09038 0.52029 -2.11319 1.13311 0.03233 2.16216 1.00000 6547
-0.40924 2.05156 1.21915 2.03378 -1.69417 0.03233 -0.78618 1.00000 3228
1.11769 -0.69409 -0.59411 0.27446 2.26402 0.03233 1.31978 1.00000 8119
-1.30504 2.44379 -0.53745 1.78245 -1.69417 0.03233 -0.78618 1.00000 2788
1.23984 1.26709 1.69136 1.97095 -1.12871 0.03233 0.47740 1.00000 7341
0.56799 0.48262 0.84139 -0.91937 2.26402 -1.61305 1.74097 1.00000 6217
-0.04278 -0.30185 -1.19853 -0.79370 1.13311 0.03233 -0.36499 1.00000 2502
-0.04278 -0.30185 1.18138 0.58862 0.00220 0.03233 0.47740 1.00000 2653
-1.12181 0.48262 -0.31079 -0.54237 -1.12871 0.03233 -0.36499 1.00000 3923
-0.53140 0.87485 1.14360 1.15412 -1.12871 0.03233 -0.36499 1.00000 2751
2.44103 0.48262 0.52029 -1.29636 2.82947 1.67771 4.26812 1.00000 5935
1.05661 -0.30185 0.82250 -0.35387 0.00220 0.03233 0.47740 1.00000 3846
-0.34816 -0.30185 -0.17857 -0.03971 -1.69417 1.67771 -0.36499 1.00000 6747
0.01830 -0.69409 0.63362 -0.98220 -1.12871 0.03233 -0.78618 1.00000 5279
-0.77570 2.05156 1.14360 -0.41670 -0.56326 0.03233 -0.36499 1.00000 4212
-0.75535 -0.69409 0.16142 -1.29636 -0.56326 1.67771 -0.36499 1.00000 5767
1.40272 -1.08632 -0.19746 0.65146 1.69856 0.03233 1.74097 1.00000 3959
-0.02242 -0.30185 -0.89632 -0.35387 -0.56326 0.03233 -0.36499 1.00000 852
-1.12181 -1.08632 -0.34857 0.14879 0.56765 0.03233 -0.36499 1.00000 8214
-0.14457 0.48262 1.37026 -0.41670 0.56765 0.03233 0.47740 1.00000 644
-0.44996 -1.08632 -1.55741 0.83996 0.00220 0.03233 -0.36499 1.00000 1422
-1.16253 1.26709 0.16142 -1.61053 -1.12871 1.67771 -0.78618 1.00000 4936
-2.30264 -0.30185 -1.19853 1.02845 0.00220 -3.25844 -0.36499 1.00000 8526
-0.12421 -2.26303 -0.99076 -0.29104 1.13311 -1.61305 -0.36499 1.00000 7680
1.58595 0.09038 1.29471 -1.48486 0.56765 3.32310 0.47740 1.00000 5588
0.12009 0.09038 0.12364 -0.85653 1.13311 0.03233 1.31978 1.00000 5438
0.24225 1.65932 -1.44408 -0.41670 -0.56326 0.03233 -0.36499 1.00000 5206
0.93446 -0.69409 0.74695 -0.10254 0.56765 0.03233 0.89859 1.00000 8116
1.17877 -1.47856 0.48252 -1.35920 1.69856 0.03233 0.89859 1.00000 7127
1.85062 0.87485 -1.12298 -1.29636 0.56765 1.67771 0.89859 1.00000 5852
-1.28468 -1.47856 -1.27409 -0.54237 -0.56326 0.03233 -0.78618 1.00000 4065
0.95482 0.87485 -0.21635 -0.47954 0.00220 0.03233 0.47740 1.00000 793
-0.61283 -1.47856 -0.48078 -0.60520 0.00220 0.03233 -0.36499 1.00000 8590
1.05661 0.48262 0.02920 -0.41670 1.13311 0.03233 1.31978 1.00000 5567
-0.69427 0.09038 -1.48186 0.02313 -0.56326 0.03233 -0.36499 1.00000 2701
-0.57211 0.09038 0.70917 -0.60520 0.56765 1.67771 0.47740 1.00000 5997
1.03625 0.09038 0.40696 -1.61053 0.00220 1.67771 0.89859 1.00000 2841
1.23984 -1.47856 0.04809 -0.73087 1.69856 0.03233 1.31978 1.00000 558
0.87338 -1.08632 -0.34857 1.15412 1.69856 1.67771 0.89859 1.00000 2352
-0.30745 0.48262 -0.57522 0.58862 -1.12871 0.03233 -1.62856 1.00000 1797
-1.79366 -0.69409 0.72806 -0.91937 0.56765 0.03233 -1.20737 1.00000 8346
-0.81642 0.48262 0.89806 1.21695 -1.12871 -1.61305 -0.36499 1.00000 6489
0.50692 0.48262 0.93583 -0.60520 1.13311 0.03233 0.89859 1.00000 5742
1.40272 0.09038 2.67355 -0.22820 0.00220 -1.61305 -0.36499 1.00000 4795
-1.12181 1.26709 -1.50075 0.52579 -1.69417 0.03233 -0.36499 1.00000 3859
-1.54935 -0.69409 -1.89740 0.21163 0.56765 -1.61305 -0.78618 1.00000 2244
0.99553 -0.30185 1.06805 -0.66804 1.13311 0.03233 0.47740 1.00000 7637
-0.12421 0.48262 0.82250 1.09129 -1.69417 0.03233 -0.78618 1.00000 6890
1.64702 0.48262 2.59799 -0.85653 0.00220 0.03233 0.47740 1.00000 7234
-1.06073 1.65932 -0.74522 0.27446 -2.25962 0.03233 -3.73451 1.00000 7776
0.52728 -0.30185 -1.12298 1.15412 -0.56326 0.03233 -0.36499 1.00000 436
-1.46791 2.44379 0.10475 0.40013 -1.69417 0.03233 -0.78618 1.00000 498
-0.87750 -0.30185 -1.38742 -0.35387 0.00220 0.03233 -0.36499 1.00000 8156
0.56799 -1.47856 -0.34857 -0.47954 2.26402 0.03233 0.47740 1.00000 8148
0.62907 -0.30185 0.12364 0.65146 0.56765 -1.61305 0.89859 1.00000 3275
0.36440 -0.30185 -0.76411 -0.66804 1.69856 0.03233 2.58335 1.00000 1702
0.60871 -1.47856 0.55807 -2.17603 1.13311 0.03233 1.74097 1.00000 3167
-0.38888 0.48262 0.16142 0.71429 -1.12871 0.03233 -1.20737 1.00000 1681
0.09974 -0.69409 -1.55741 -0.91937 0.00220 0.03233 -0.36499 1.00000 5088
2.13564 -0.69409 -0.31079 -0.73087 0.56765 1.67771 0.47740 1.00000 2096
-1.04037 0.09038 -0.10302 -0.35387 0.00220 0.03233 -0.36499 1.00000 5329
0.91410 0.09038 0.18030 -0.79370 0.56765 0.03233 0.47740 1.00000 1917
1.83026 -1.47856 0.16142 -0.66804 0.56765 0.03233 0.89859 1.00000 2333
1.28056 0.09038 0.04809 -0.41670 1.69856 0.03233 0.47740 1.00000 3608
-0.26673 0.87485 0.01031 -0.16537 -1.12871 0.03233 -1.62856 1.00000 3419
-1.16253 0.48262 1.78580 -0.66804 0.00220 0.03233 -0.78618 1.00000 4937
1.28056 -0.30185 0.08586 0.65146 0.00220 0.03233 1.74097 1.00000 7307
1.21948 0.87485 -0.42412 -0.79370 0.00220 0.03233 1.31978 1.00000 4909
0.07938 -0.30185 -0.08413 0.40013 -1.12871 0.03233 -1.20737 1.00000 4062
0.26261 2.44379 2.44689 0.96562 -1.69417 1.67771 0.89859 1.00000 7366
0.97518 0.48262 2.18245 0.14879 -1.12871 -1.61305 0.89859 1.00000 4689
-0.63319 -1.87079 -1.55741 -0.41670 0.00220 0.03233 -0.78618 1.00000 6800
-1.54935 1.26709 0.36919 2.09661 -1.12871 -1.61305 -0.78618 1.00000 4725
0.60871 0.09038 0.35030 -0.98220 1.13311 0.03233 1.74097 1.00000 95
1.15841 -1.47856 -0.95299 -0.66804 1.13311 1.67771 0.89859 1.00000 6736
0.75123 -1.08632 -0.76411 0.96562 0.56765 0.03233 0.89859 1.00000 8939
0.14045 -2.26303 -1.72740 0.77712 1.13311 1.67771 0.47740 1.00000 5956
0.69015 -1.08632 -0.57522 0.77712 1.13311 0.03233 1.74097 1.00000 5138
0.14045 -0.30185 1.76691 -0.29104 1.13311 0.03233 0.89859 1.00000 8265
0.01830 -0.69409 0.33141 0.58862 1.13311 0.03233 0.47740 1.00000 3985
0.20153 0.87485 -1.33075 -0.22820 -0.56326 0.03233 -0.78618 1.00000 6467
1.42307 0.87485 -0.74522 0.27446 -0.56326 0.03233 -0.36499 1.00000 8692
0.73087 0.48262 -0.12191 -0.22820 -2.25962 -1.61305 -0.78618 1.00000 6231
2.07457 -0.69409 1.67247 -0.41670 -1.69417 0.03233 -0.36499 1.00000 5336
-1.24396 -0.69409 -0.99076 0.14879 0.56765 0.03233 -0.36499 1.00000 6196
-0.87750 1.65932 0.91694 -1.23353 -2.25962 -1.61305 -1.20737 1.00000 5274
0.28297 0.48262 1.01138 0.65146 -0.56326 0.03233 0.89859 1.00000 3357
-0.44996 1.26709 0.57696 0.77712 -1.12871 0.03233 -0.78618 1.00000 7267
-1.18289 -0.30185 1.54025 0.52579 0.00220 -1.61305 -0.36499 1.00000 4044
-0.26673 -0.30185 1.69136 -1.61053 0.56765 0.03233 0.47740 1.00000 5875
0.50692 -0.69409 1.63470 -1.48486 0.56765 0.03233 0.47740 1.00000 7136
0.87338 -0.69409 -2.18072 1.46829 0.00220 0.03233 0.47740 1.00000 1169
1.62667 -0.30185 0.97361 -0.47954 0.00220 0.03233 0.89859 1.00000 5222
2.01349 0.48262 -0.42412 -0.41670 0.00220 0.03233 1.74097 1.00000 2862
-0.95894 -0.30185 1.50248 0.71429 0.00220 3.32310 -0.78618 1.00000 4698
-0.97930 0.87485 -1.10409 1.46829 0.00220 0.03233 -0.36499 1.00000 2910
1.46379 -0.69409 0.87917 -1.35920 1.13311 0.03233 1.74097 1.00000 3199
-0.51104 2.05156 -1.78407 -0.60520 0.00220 1.67771 -0.36499 1.00000 2632
-0.49068 -0.69409 1.33248 -0.41670 0.00220 -1.61305 0.47740 1.00000 9505
0.95482 0.87485 0.76584 0.90279 0.56765 0.03233 0.47740 1.00000 4268
0.18117 -2.26303 0.29363 1.40545 -0.56326 0.03233 -0.78618 1.00000 4886
-0.10386 -1.08632 -1.25520 -0.03971 0.56765 0.03233 0.47740 1.00000 1135
0.44584 0.87485 0.63362 -2.36452 0.56765 0.03233 0.89859 1.00000 8869
-0.57211 2.05156 2.14468 0.83996 -0.56326 0.03233 -0.78618 1.00000 1191
0.07938 0.09038 -1.21742 1.65678 0.00220 0.03233 0.47740 1.00000 4338
0.03866 -0.30185 0.33141 0.96562 -1.12871 0.03233 -0.78618 1.00000 5432
-1.24396 0.48262 -0.06524 -1.73620 0.00220 0.03233 -0.78618 1.00000 9403
-1.14217 0.87485 -0.78299 0.65146 -2.25962 0.03233 -1.62856 1.00000 4533
-0.34816 0.09038 -1.78407 -0.16537 -0.56326 0.03233 0.47740 1.00000 4618
-0.59247 2.05156 0.86028 0.02313 -1.69417 -1.61305 -0.36499 1.00000 8337
0.22189 -0.69409 1.03027 1.02845 -0.56326 0.03233 -0.36499 1.00000 4080
-0.97930 -1.87079 -0.19746 2.72494 0.56765 0.03233 -0.36499 1.00000 7097
-1.69186 -0.69409 -0.29190 0.40013 0.56765 -1.61305 -1.62856 1.00000 290
0.62907 -0.30185 -1.59519 0.27446 0.56765 0.03233 0.47740 1.00000 2426
-0.55175 0.87485 0.93583 1.97095 -1.12871 0.03233 -0.78618 1.00000 7647
-1.75294 -1.87079 -0.49967 -2.49019 0.00220 0.03233 -0.78618 1.00000 8605
0.44584 -0.69409 1.04916 -0.41670 0.56765 0.03233 0.89859 1.00000 4143
-0.42960 -1.08632 -1.76518 -0.03971 0.56765 0.03233 0.47740 1.00000 4260
1.23984 1.26709 0.52029 0.77712 0.56765 -1.61305 0.47740 1.00000 3733
-1.22360 -1.47856 -2.21850 -0.66804 0.00220 0.03233 -0.36499 1.00000 2250
-0.42960 -0.69409 0.50140 0.21163 0.00220 0.03233 -0.78618 1.00000 6104
0.24225 0.48262 0.89806 -0.98220 0.56765 0.03233 0.47740 1.00000 7571
-0.16493 1.26709 -0.44301 -0.66804 -1.69417 0.03233 -0.78618 1.00000 564
0.48656 0.09038 0.55807 -1.17070 1.13311 0.03233 0.89859 1.00000 8875
-0.95894 0.87485 0.25586 -0.03971 -1.12871 0.03233 -1.20737 1.00000 4011
0.87338 0.48262 2.01246 0.65146 -0.56326 0.03233 0.47740 1.00000 1552
-1.16253 1.65932 0.38807 1.46829 -1.12871 0.03233 -0.78618 1.00000 8182
-1.71222 0.48262 1.37026 -0.10254 0.00220 0.03233 -0.36499 1.00000 7531
1.11769 -1.08632 0.21808 0.77712 0.56765 0.03233 0.89859 1.00000 7055
0.26261 -1.08632 -0.83966 -0.85653 2.26402 -1.61305 0.47740 1.00000 6053
-0.08350 1.26709 -0.59411 -0.85653 -1.69417 0.03233 -1.62856 1.00000 5544
0.48656 0.09038 -1.17965 2.28511 0.56765 0.03233 0.89859 1.00000 4677
1.11769 -1.08632 1.12471 1.40545 0.00220 0.03233 0.47740 1.00000 3033
-0.34816 0.48262 -1.23631 0.08596 0.00220 0.03233 0.47740 1.00000 8573
-0.67391 0.09038 0.04809 0.83996 -1.12871 0.03233 -0.78618 1.00000 9118
-1.69186 0.87485 0.74695 -0.60520 -0.56326 0.03233 -0.78618 1.00000 6443
-0.67391 0.87485 -0.76411 -0.16537 -0.56326 -1.61305 -0.36499 1.00000 7124
1.36200 0.09038 -0.23524 0.27446 1.13311 0.03233 1.74097 1.00000 288
1.30092 0.48262 -0.34857 -1.61053 0.56765 0.03233 0.47740 1.00000 8569
-0.91822 0.48262 -0.89632 -1.92469 0.56765 -1.61305 -0.78618 1.00000 7302
-0.73499 -0.30185 -1.19853 0.08596 0.56765 0.03233 -0.36499 1.00000 6615
-0.99965 0.87485 -0.87743 0.52579 -1.12871 0.03233 -1.20737 1.00000 2104
0.40512 -0.69409 -1.31186 2.41078 0.56765 0.03233 0.47740 1.00000 6087
-1.59007 -1.47856 1.01138 1.84528 0.00220 1.67771 -0.78618 1.00000 7492
0.56799 0.87485 -1.21742 -1.54770 1.13311 0.03233 1.31978 1.00000 161
0.09974 0.09038 0.65251 0.58862 0.56765 -1.61305 1.31978 1.00000 6533
-0.69427 0.48262 -0.83966 0.46296 -1.69417 0.03233 -1.20737 1.00000 416
-0.51104 0.09038 -1.74629 -0.22820 1.13311 3.32310 0.47740 1.00000 931
0.09974 -0.30185 1.35137 -1.79903 0.00220 0.03233 0.89859 1.00000 5771
-1.34576 2.05156 -0.21635 1.40545 -0.56326 0.03233 -0.36499 1.00000 508
1.89133 1.65932 -0.15968 -0.66804 -0.56326 0.03233 1.31978 1.00000 875
-0.20565 -1.08632 -0.97188 0.33729 0.00220 0.03233 -0.36499 1.00000 4332
-0.61283 0.48262 0.61473 0.58862 -0.56326 0.03233 -0.36499 1.00000 2889
0.40512 -2.65526 -0.80188 -0.73087 0.00220 0.03233 0.89859 1.00000 4118
1.15841 0.09038 -0.68855 -0.47954 0.00220 0.03233 0.47740 1.00000 593
0.40512 -1.08632 0.27475 -0.54237 1.13311 0.03233 0.47740 1.00000 8115
-2.18048 -1.87079 0.06697 -0.91937 1.13311 -3.25844 -0.36499 1.00000 3194
-1.77330 2.83603 -1.02854 1.34262 -2.25962 1.67771 -0.78618 1.00000 6503
0.64943 0.09038 -0.78299 -0.47954 1.13311 0.03233 1.31978 1.00000 307
0.89374 0.09038 0.87917 -1.23353 1.13311 0.03233 0.89859 1.00000 4606
-0.63319 0.48262 0.59584 2.34795 -2.25962 1.67771 -2.47094 1.00000 4537
0.42548 -1.47856 1.08694 -0.41670 1.13311 0.03233 0.47740 1.00000 4453
2.23744 -0.30185 0.48252 0.02313 1.69856 0.03233 3.00454 1.00000 5427
-0.06314 0.09038 -0.74522 0.27446 -1.69417 0.03233 -0.36499 1.00000 4598
-0.34816 -0.69409 -1.33075 0.65146 1.13311 0.03233 1.31978 1.00000 9079
0.77158 -1.87079 0.82250 -0.47954 1.13311 0.03233 0.47740 1.00000 8528
0.69015 -0.30185 -0.21635 -1.10787 1.13311 0.03233 1.74097 1.00000 6754
0.30333 0.87485 0.40696 0.52579 0.56765 0.03233 1.31978 1.00000 5569
-2.34335 0.48262 -1.38742 -0.60520 0.00220 0.03233 -0.36499 1.00000 2793
-0.36852 -1.47856 0.38807 -1.10787 0.00220 0.03233 -2.04975 1.00000 4452
0.48656 1.65932 0.25586 -0.29104 0.00220 0.03233 0.47740 1.00000 6709
0.89374 0.09038 -0.29190 0.08596 1.69856 0.03233 0.89859 1.00000 7763
-0.53140 -0.30185 0.16142 0.27446 -0.56326 0.03233 -0.36499 1.00000 5627
-0.63319 0.09038 0.99250 -0.41670 1.13311 -1.61305 1.31978 1.00000 8293
-1.06073 0.48262 0.61473 2.72494 0.00220 -1.61305 -0.78618 1.00000 5389
1.54523 0.48262 0.53918 -0.60520 -0.56326 1.67771 0.47740 1.00000 2894
-0.77570 -0.30185 -0.02747 -0.16537 0.00220 0.03233 -0.36499 1.00000 8549
-0.55175 0.48262 0.44474 2.78778 -0.56326 0.03233 0.89859 1.00000 1291
1.07697 0.48262 -0.15968 2.22228 1.13311 0.03233 0.47740 1.00000 624
2.48175 -0.30185 0.18030 1.34262 1.13311 0.03233 2.58335 1.00000 5488
0.12009 3.22826 0.69029 -1.10787 1.69856 1.67771 1.74097 1.00000 2033
-1.12181 1.26709 -0.59411 -1.92469 0.56765 -1.61305 -0.36499 1.00000 5938
1.07697 -0.30185 1.44581 -0.41670 0.00220 0.03233 0.47740 1.00000 9036
-0.85714 -0.30185 1.12471 0.83996 0.00220 -1.61305 0.47740 1.00000 6176
-1.08109 0.09038 -0.27301 -0.79370 0.00220 -1.61305 -0.36499 1.00000 116
-0.57211 -1.08632 -0.10302 0.71429 -0.56326 0.03233 -0.36499 1.00000 7014
0.22189 -0.69409 -1.10409 -0.29104 -1.12871 1.67771 -0.36499 1.00000 7988
1.05661 -1.87079 0.31252 0.02313 0.56765 0.03233 1.31978 1.00000 5957
0.89374 0.48262 0.06697 -0.03971 1.13311 0.03233 1.31978 1.00000 5076
0.40512 -0.69409 0.99250 -0.29104 0.00220 0.03233 0.47740 1.00000 1727
-0.36852 0.09038 1.06805 -1.61053 0.00220 -1.61305 -0.36499 1.00000 6291
-1.14217 0.48262 1.04916 -0.35387 0.00220 0.03233 0.47740 1.00000 8580
1.56559 -0.30185 -0.12191 0.58862 1.69856 0.03233 0.47740 1.00000 8320
-0.24637 0.09038 -0.80188 -1.86186 -0.56326 -1.61305 -0.78618 1.00000 1704
-1.83438 -0.30185 -0.70744 1.90812 0.00220 0.03233 -0.36499 1.00000 6861
1.66738 0.87485 0.84139 -0.79370 -0.56326 0.03233 0.47740 1.00000 2972
1.19913 -1.08632 -0.21635 -0.60520 0.56765 0.03233 0.47740 1.00000 1479
1.21948 -0.30185 -0.10302 -2.86719 0.00220 0.03233 0.47740 1.00000 8584
1.13805 0.09038 1.06805 -2.36452 1.13311 0.03233 2.16216 1.00000 1039
-0.61283 1.65932 -1.95406 0.52579 -1.12871 3.32310 -1.20737 1.00000 4721
-0.47032 0.48262 1.14360 -0.73087 -1.12871 -1.61305 -1.20737 1.00000 8915
-1.10145 -1.47856 -0.93410 -0.91937 0.56765 0.03233 -0.36499 1.00000 9148
-0.04278 -1.08632 -1.55741 -0.47954 0.00220 0.03233 -0.36499 1.00000 5842
-1.12181 0.48262 -0.40523 -0.03971 -0.56326 -1.61305 -0.36499 1.00000 9453
1.68774 0.09038 0.25586 0.08596 0.56765 0.03233 0.47740 1.00000 4932
-2.20084 -0.30185 -0.72633 1.02845 0.00220 0.03233 -2.04975 1.00000 5680
-0.28709 -0.69409 -1.23631 0.21163 0.56765 0.03233 0.89859 1.00000 5573
0.60871 -0.69409 1.57803 -0.29104 0.00220 0.03233 0.47740 1.00000 9080
0.30333 1.65932 2.06912 0.71429 -0.56326 0.03233 0.47740 1.00000 8713
-0.65355 0.09038 -0.27301 0.83996 0.00220 0.03233 -0.78618 1.00000 7874
0.77158 -0.69409 -1.25520 -1.29636 0.00220 1.67771 0.47740 1.00000 600
2.23744 1.26709 0.95472 -1.61053 0.00220 0.03233 1.31978 1.00000 6874
1.07697 0.09038 -0.04635 0.02313 0.00220 0.03233 0.47740 1.00000 2157
1.83026 -0.69409 0.44474 -0.35387 -0.56326 0.03233 0.89859 1.00000 8175
-1.87509 0.48262 -1.14187 0.02313 0.00220 -1.61305 -0.36499 1.00000 2456
-0.34816 -1.08632 -1.34964 0.21163 0.00220 0.03233 -0.36499 1.00000 8831
-0.30745 0.48262 0.78473 1.02845 -1.12871 0.03233 -1.62856 1.00000 1236
-1.06073 0.09038 -0.97188 0.96562 0.00220 0.03233 -0.78618 1.00000 7030
0.69015 -0.69409 0.29363 -0.16537 0.56765 0.03233 0.47740 1.00000 3839
1.01589 0.09038 -0.02747 -0.22820 1.69856 0.03233 1.31978 1.00000 1790
1.36200 1.26709 -0.32968 -0.73087 0.00220 0.03233 -0.36499 1.00000 441
-0.24637 -0.30185 -0.55634 2.03378 -1.12871 0.03233 -2.89213 1.00000 4704
1.40272 0.09038 0.31252 -0.47954 1.13311 0.03233 1.31978 1.00000 7153
0.69015 -1.08632 0.27475 -1.35920 1.13311 0.03233 0.47740 1.00000 2316
-0.34816 -0.69409 0.86028 0.71429 -0.56326 0.03233 -1.62856 1.00000 8254
0.75123 -0.30185 0.80361 -1.23353 0.00220 1.67771 0.47740 1.00000 4767
0.54763 1.26709 0.97361 1.90812 0.00220 1.67771 0.47740 1.00000 3388
-0.67391 0.09038 0.72806 0.33729 -1.69417 1.67771 -0.36499 1.00000 1539
-1.08109 2.05156 -0.02747 1.65678 -1.69417 -1.61305 -1.20737 1.00000 6227
-0.49068 -1.08632 0.76584 -0.73087 0.00220 0.03233 -0.36499 1.00000 5316
0.54763 0.09038 -1.21742 1.71962 1.13311 0.03233 1.31978 1.00000 1842
0.05902 0.48262 1.31360 0.71429 0.00220 0.03233 0.47740 1.00000 6364
-1.08109 0.87485 -1.46297 1.21695 -2.82508 -1.61305 -3.31332 1.00000 8315
-0.12421 0.48262 -0.25412 0.77712 -2.25962 -1.61305 -1.20737 1.00000 2274
-0.12421 0.87485 -1.38742 0.21163 0.00220 0.03233 -0.36499 1.00000 1279
0.85302 -0.69409 -0.23524 -0.79370 1.69856 0.03233 0.47740 1.00000 2273
-0.47032 0.48262 -0.12191 0.21163 -0.56326 0.03233 -0.36499 1.00000 1888
-1.65114 2.83603 0.33141 0.96562 -1.69417 3.32310 -0.36499 1.00000 8620
-0.36852 1.26709 -2.29405 0.83996 0.00220 0.03233 -0.36499 1.00000 5218
-0.67391 0.09038 1.48359 -0.41670 0.00220 0.03233 0.47740 1.00000 7546
0.01830 -1.08632 1.23804 -1.73620 0.00220 0.03233 -0.78618 1.00000 9090
-0.28709 0.09038 -0.61300 -1.42203 -0.56326 0.03233 -0.78618 1.00000 7291
0.89374 -0.30185 1.35137 1.15412 0.56765 -1.61305 0.89859 1.00000 1535
0.16081 0.87485 -0.31079 -0.98220 1.13311 0.03233 0.89859 1.00000 4010
-0.51104 0.48262 0.95472 -1.48486 0.00220 0.03233 -0.36499 1.00000 721
-0.38888 -1.08632 0.44474 -2.05036 0.56765 -1.61305 -0.78618 1.00000 8702
