Max_temperature Min_temperature Dewpoint Precipitation Sea_level_pressure Standard_pressure Visibility Wind_speed Max_wind_speed Y outlier number
1.13533 0.40538 0.74683 -0.26247 -0.36454 -0.43344 -0.93584 -0.52038 -0.00015 0.75097 1.00000 188
-0.69242 -0.56274 -0.74117 -0.26247 0.41097 0.15074 0.13728 0.13855 -0.00015 -0.59894 1.00000 433
-1.53406 -1.50060 -2.00437 -0.26247 1.00751 0.29679 0.06327 -0.21194 -0.00015 -1.62877 1.00000 1105
-0.40978 -0.41147 0.26511 0.58816 -0.18558 0.29679 0.08177 0.13855 -0.00015 -0.41107 1.00000 1197
-1.65340 -1.00898 -0.75188 0.02108 2.73750 -1.45576 -0.93584 -0.21194 -0.00015 -1.34348 1.00000 668
-1.11324 -0.47954 0.14735 2.00588 1.00751 0.00470 -0.31787 -0.52038 -0.00015 -0.89815 1.00000 1262
1.31747 1.33568 0.44709 -0.26247 -1.14005 0.15074 1.11789 0.44698 -0.84407 1.40505 1.00000 1452
-1.05671 -1.81070 -1.83309 -0.26247 2.02164 -2.33203 -1.36138 -1.19333 -0.00015 -1.53136 1.00000 854
0.59517 0.20117 0.77895 -0.26247 -0.54351 0.73493 -1.06350 -0.84283 -5.51021 0.48655 1.00000 1093
0.92178 1.13147 0.93953 -0.26247 -0.00661 0.58888 -0.89328 -0.84283 -0.00015 0.88318 1.00000 51
1.56871 1.42644 0.93953 -0.26247 -1.85591 0.15074 1.41392 1.07787 -0.00015 1.65555 1.00000 406
0.23088 0.02721 0.75754 -0.26247 -1.02074 0.15074 -0.38263 0.44698 -0.00015 0.13864 1.00000 29
-0.69242 -0.65350 -0.77329 -0.00728 0.11269 0.44283 0.98837 0.44698 -0.00015 -0.64765 1.00000 800
-0.76151 -0.87284 0.12594 -0.00728 -0.90143 -3.20830 -1.42614 -0.52038 -0.00015 -0.73811 1.00000 1148
-0.71754 -0.19213 0.45780 0.02108 1.78302 0.88097 -0.93584 -0.52038 -0.00015 -0.57807 1.00000 1079
-0.35325 -0.51736 0.05100 -0.26247 -0.12592 -0.57948 -0.48809 -0.21194 -0.00015 -0.45978 1.00000 368
-1.18233 -0.50223 -0.13098 -0.26247 -0.00661 0.73493 -0.38263 -0.52038 -0.00015 -0.95382 1.00000 9
-0.71754 -0.73669 0.14735 -0.26247 1.06717 0.44283 -0.63796 -0.52038 -0.00015 -0.52240 1.00000 108
1.05996 1.34324 0.61837 -0.26247 0.23200 0.15074 1.35841 0.13855 -0.00015 1.21718 1.00000 1405
-1.20117 -1.00898 -0.58060 0.30462 0.64959 0.29679 -0.97839 -0.84283 -0.00015 -1.09298 1.00000 63
0.89665 1.20710 0.42568 -0.26247 -0.54351 0.58888 1.65445 0.76944 1.08957 1.00147 1.00000 1394
0.11782 0.17848 0.85389 -0.26247 0.41097 0.88097 -1.14861 -0.84283 -0.00015 0.01339 1.00000 642
-0.54796 -0.43416 -0.09887 -0.26247 -0.48385 -0.14135 0.11878 -0.21194 -0.00015 -0.59198 1.00000 71
0.97830 0.82893 1.53901 -0.26247 -0.12592 0.00470 -1.00059 -0.52038 -0.00015 0.84143 1.00000 34
1.31747 0.76086 0.75754 -0.26247 -0.00661 -1.30971 -0.83038 -0.52038 -0.00015 1.01538 1.00000 1309
1.17929 0.38269 0.52203 -0.26247 -0.78212 0.15074 -1.10606 -1.19333 -0.00015 0.81359 1.00000 846
0.86525 0.81380 1.31420 -0.00728 -0.42420 0.73493 -0.51029 -0.21194 -0.00015 0.73705 1.00000 644
-0.42234 -0.84258 0.14735 -0.26247 1.12682 -0.43344 -0.85073 -0.84283 -0.00015 -0.54328 1.00000 988
-0.47887 -0.07111 -0.60201 -0.26247 1.24613 -0.43344 1.19190 0.44698 -0.00015 -0.43194 1.00000 893
1.54359 1.16928 1.45337 -0.26247 -0.90143 0.29679 -0.34007 -0.21194 -0.00015 1.43288 1.00000 877
-1.43985 -1.14512 -1.71534 -0.26247 -0.00661 0.88097 1.41392 0.44698 -1.78631 -1.37132 1.00000 357
-0.32184 -0.92578 -0.24874 -0.26247 0.70924 -0.72553 -0.06624 -0.00025 -0.00015 -0.57111 1.00000 374
-0.26532 -0.46441 -0.22733 -0.26247 2.02164 -0.72553 0.24829 0.44698 -0.00015 -0.33453 1.00000 80
0.75219 0.51883 0.06171 -0.26247 -0.12592 0.88097 -0.55285 -0.52038 -0.00015 0.66051 1.00000 166
-1.15720 -0.73669 -2.05790 -0.26247 1.78302 0.29679 2.37602 2.04523 5.75571 -0.93990 1.00000 655
0.63914 -0.34340 0.17946 -0.26247 0.53028 -0.14135 -0.78782 -0.84283 -0.00015 0.11776 1.00000 173
1.20442 1.10121 1.00376 -0.26247 -1.14005 0.00470 0.41481 0.44698 -0.00015 1.27284 1.00000 365
-1.31423 -1.00898 -1.75816 -0.26247 2.20061 0.00470 1.37692 1.07787 -1.78631 -1.25302 1.00000 1280
1.54359 1.25248 1.46408 -0.26247 -1.02074 0.73493 -0.48809 0.13855 -0.00015 1.45376 1.00000 1161
-0.57936 -0.60055 -1.45842 -0.26247 0.76890 0.29679 0.08177 -0.21194 -0.00015 -0.71028 1.00000 1135
-1.05671 -0.73669 -0.76258 -0.26247 0.23200 0.44283 0.45181 0.44698 -0.00015 -0.96078 1.00000 1044
-1.25770 -0.75182 -0.45214 0.02108 -1.85591 -3.35435 -0.59540 -0.84283 -0.00015 -1.05819 1.00000 26
1.34260 1.71385 1.26068 -0.26247 -1.14005 0.00470 1.24740 0.44698 -0.00015 1.48159 1.00000 559
-0.25275 0.70792 1.62465 0.87171 -0.18558 0.44283 -1.29848 -1.48634 -0.00015 0.19430 1.00000 1275
1.87019 2.06933 0.41498 -0.26247 -0.54351 0.00470 0.96987 0.44698 -0.00015 1.97563 1.00000 1382
-0.80547 -0.29802 -0.05605 -0.00728 -0.42420 0.88097 0.39631 -0.21194 -1.78631 -0.56415 1.00000 732
-1.05671 -1.10730 -1.35136 -0.26247 -0.24523 0.73493 0.15578 -0.21194 -0.00015 -1.08602 1.00000 281
-1.14464 -0.35852 0.23299 4.27422 -0.66282 0.00470 -0.38263 -0.84283 -0.00015 -0.82857 1.00000 665
1.09136 0.25411 0.62908 -0.26247 0.11269 0.15074 -1.44649 -1.48634 -0.00015 0.80663 1.00000 1100
1.43053 1.64578 1.28209 -0.26247 -0.72247 -0.14135 1.48793 0.44698 -0.00015 1.52334 1.00000 1272
1.20442 0.81380 0.45780 -0.26247 -0.78212 0.00470 -0.80817 -0.52038 -0.00015 1.09888 1.00000 264
0.90921 0.72304 0.95023 -0.26247 0.11269 0.00470 0.39631 0.44698 -0.00015 0.91101 1.00000 114
1.05996 1.13903 1.50690 -0.26247 -0.48385 0.29679 -0.31787 -0.21194 -0.00015 1.13368 1.00000 100
1.43053 1.47938 0.57555 -0.26247 -0.90143 0.00470 0.93287 0.44698 -1.78631 1.49551 1.00000 723
0.80872 0.33731 1.46408 -0.26247 -0.18558 -1.16366 -0.97839 -0.52038 -0.00015 0.57701 1.00000 638
0.99087 0.55665 1.18574 -0.26247 -0.12592 0.15074 -0.25496 0.13855 -0.00015 0.91797 1.00000 1239
-0.69242 -0.01817 -0.66624 -0.26247 0.11269 0.73493 1.50643 1.41434 -0.00015 -0.50153 1.00000 1347
0.75219 0.33731 0.81107 -0.26247 -1.19971 0.73493 -0.15875 0.13855 -0.00015 0.58397 1.00000 50
-0.68614 -0.42659 -0.46284 -0.26247 2.02164 0.44283 0.52582 0.13855 -0.00015 -0.66157 1.00000 1333
-1.73505 -1.55354 -1.59758 2.00588 0.05304 0.58888 -0.31787 2.85838 -0.00015 -1.60094 1.00000 1027
0.97830 0.48858 0.89671 -0.26247 0.23200 0.15074 -1.44649 -1.19333 -0.00015 0.77184 1.00000 999
-0.83060 0.02721 0.60767 0.58816 -0.60316 0.73493 -0.61575 -1.19333 -0.00015 -0.41803 1.00000 1288
-0.94365 -1.79557 -1.99367 -0.26247 1.90233 -0.14135 -1.12826 -0.84283 -0.00015 -1.36436 1.00000 1451
0.25600 -0.24507 0.54344 -0.26247 -0.12592 0.29679 -0.89328 -1.19333 -0.00015 0.09689 1.00000 852
0.41302 -0.04086 -0.01323 -0.26247 0.11269 0.29679 0.06327 -0.21194 -0.00015 0.36826 1.00000 1259
-0.15226 -0.20726 0.27581 -0.26247 -0.12592 0.58888 -0.29752 0.13855 -0.00015 -0.23015 1.00000 560
0.07385 -0.72157 0.04030 -0.26247 1.36544 0.15074 -1.21337 -1.19333 -0.00015 -0.31365 1.00000 910
0.59517 1.13147 -0.49496 -0.26247 -0.36454 0.00470 1.33991 0.76944 -0.00015 0.74401 1.00000 809
-0.34697 -0.22995 0.62908 1.43879 0.64959 -2.91621 -0.27532 -0.36616 -0.00015 -0.26494 1.00000 1346
1.20442 1.16928 0.63978 -0.26247 -0.54351 -0.14135 0.24829 -0.21194 -0.00015 1.36330 1.00000 843
1.17929 1.11634 0.51132 -0.26247 -0.36454 0.00470 0.69234 0.76944 -0.00015 1.24501 1.00000 163
1.24838 1.57771 0.24370 -0.26247 -0.66282 0.15074 1.70995 0.76944 -0.00015 1.33547 1.00000 747
0.00476 -0.90309 -0.29156 -0.26247 1.24613 -3.06225 -1.36138 -1.19333 -0.00015 -0.60590 1.00000 1395
-0.66101 -0.26020 0.15805 -0.26247 1.90233 -5.98316 -0.57320 -0.52038 -0.00015 -0.59894 1.00000 60
-1.50894 -1.19806 -1.24431 0.02108 0.41097 0.73493 -0.53064 -0.52038 -0.00015 -1.35740 1.00000 47
0.00476 0.24655 0.31863 -0.26247 0.64959 -0.72553 0.89586 0.44698 -0.00015 0.08297 1.00000 1103
-0.60448 -1.65943 -1.26572 -0.26247 0.53028 -0.14135 -1.10606 -1.19333 -0.00015 -1.09994 1.00000 1286
1.43053 0.96507 0.24370 -0.26247 -0.60316 0.15074 1.00687 0.76944 -0.00015 1.54422 1.00000 1247
-1.28282 -0.87284 -1.30854 -0.26247 1.18648 0.44283 0.24829 0.44698 -0.00015 -1.12777 1.00000 1077
0.86525 0.17848 0.60767 -0.26247 0.47062 0.44283 -0.59540 -0.52038 -0.00015 0.64659 1.00000 646
-0.25275 0.08015 0.70401 0.30462 -0.66282 1.02702 0.22979 0.44698 -1.78631 -0.18840 1.00000 509
-0.46002 -0.35852 0.40427 -0.26247 0.05304 0.29679 -0.34007 -0.84283 -0.00015 -0.48065 1.00000 543
1.36144 0.92726 0.96094 -0.26247 -0.72247 -0.14135 -0.38263 0.44698 -0.00015 1.13368 1.00000 871
1.55615 1.03314 0.65049 -0.26247 -0.96109 0.00470 0.10028 0.44698 -1.78631 1.42592 1.00000 1314
1.00343 1.16928 1.06799 -0.26247 -0.24523 0.15074 0.19279 -0.21194 -0.00015 0.92493 1.00000 1099
-1.08183 -0.73669 -0.12028 1.15525 -0.42420 0.44283 0.15578 0.44698 -0.00015 -0.82161 1.00000 758
-1.36447 -1.86364 -1.91873 -0.26247 0.88820 -0.72553 -1.21337 -1.19333 -0.00015 -1.66356 1.00000 1445
0.80872 1.13147 0.22228 -0.26247 -0.06627 0.15074 1.61744 0.76944 -0.00015 0.91101 1.00000 506
1.37400 0.74573 0.65049 -0.26247 -0.72247 0.29679 -0.83038 -0.52038 -0.00015 1.11280 1.00000 123
1.68177 1.79705 0.51132 -0.26247 -0.12592 0.29679 0.85886 0.76944 -0.00015 1.70426 1.00000 708
-0.49143 -0.63837 -0.42002 -0.26247 0.41097 -1.01762 -0.08474 -0.21194 -0.00015 -0.59198 1.00000 924
-0.00780 -0.51736 -0.10957 -0.26247 0.53028 0.15074 -0.65831 -0.52038 -0.00015 -0.17449 1.00000 895
-0.29044 -1.10730 -0.23803 -0.26247 -0.36454 -0.28739 -0.80817 -0.84283 -0.00015 -0.60590 1.00000 218
-1.22629 -0.47954 -0.28085 -0.00728 -0.90143 -5.10689 -0.65831 -0.84283 -0.00015 -0.97469 1.00000 505
1.74458 1.06340 0.88600 -0.26247 -1.61729 0.44283 -0.48809 1.07787 -0.00015 1.46767 1.00000 678
-0.20879 0.24655 0.52203 -0.26247 0.17235 0.88097 0.28530 -0.21194 -0.00015 0.03426 1.00000 1446
0.75219 0.28437 1.48549 -0.26247 -0.60316 0.88097 1.09938 0.44698 -0.00015 1.01538 1.00000 1398
0.86525 1.15416 0.14735 -0.26247 -1.31902 0.73493 -0.31787 -0.21194 -0.00015 0.93188 1.00000 1302
-1.03159 -1.17537 -0.76258 -0.26247 1.96199 -3.06225 -0.70086 -0.52038 -0.00015 -1.17648 1.00000 556
1.48706 1.44157 1.30350 -0.26247 -1.14005 0.00470 -0.25496 -0.21194 -0.00015 1.43984 1.00000 1366
0.84012 0.88187 0.66119 -0.26247 -0.18558 0.29679 -0.14025 -0.52038 -0.00015 0.89013 1.00000 333
-1.82298 -0.99385 -2.13284 -0.26247 -0.60316 1.02702 2.39453 1.73680 4.81347 -1.48961 1.00000 207
-0.80547 -0.81989 -0.01323 2.00588 -0.48385 0.88097 -0.21426 -0.52038 -0.00015 -0.79378 1.00000 18
1.31747 1.20710 0.44709 -0.26247 -1.49798 -0.28739 0.45181 1.07787 -0.00015 1.39113 1.00000 33
-1.55290 -1.41740 -2.21848 -0.26247 0.82855 0.15074 0.39631 0.13855 -0.00015 -1.51048 1.00000 1204
1.10392 0.98020 -0.18451 -0.26247 0.41097 0.00470 1.22890 1.56856 -0.00015 1.18934 1.00000 865
-0.53539 -1.00898 -0.47355 -0.26247 2.02164 -3.20830 -0.76562 0.44698 -0.00015 -0.88423 1.00000 890
1.21698 1.37350 0.93953 -0.26247 -0.78212 0.00470 1.22890 1.07787 -1.78631 1.35634 1.00000 799
0.92178 0.29949 0.37216 -0.26247 -0.36454 0.73493 -0.85073 -0.52038 -0.00015 0.83447 1.00000 179
-1.19489 -0.87284 -2.46469 -0.26247 0.53028 0.58888 3.06060 2.70416 7.64429 -1.14865 1.00000 392
-0.94365 -0.81989 -0.33438 0.30462 -1.37867 0.88097 -1.14861 -1.19333 -0.00015 -0.90511 1.00000 58
-1.16977 -1.71994 -1.99367 -0.26247 2.49888 0.15074 -0.70086 -0.84283 -0.00015 -1.39915 1.00000 398
0.01733 -0.24507 0.38286 -0.26247 1.36544 0.15074 -0.48809 -0.52038 -0.00015 -0.11882 1.00000 669
-0.49143 -0.83502 -0.58060 -0.26247 0.70924 0.00470 -0.59540 -0.84283 -0.00015 -0.60590 1.00000 1428
-0.67357 -0.90309 -0.02393 -0.26247 0.82855 -2.18598 -0.23276 -0.21194 -0.00015 -0.75898 1.00000 1070
-0.51655 -1.03923 -0.33438 -0.26247 1.36544 -1.30971 -1.68147 -2.11582 -0.00015 -0.89119 1.00000 1359
0.27484 0.62472 -0.47355 -0.26247 0.88820 -0.14135 1.39542 0.44698 -0.00015 0.31260 1.00000 203
1.10392 1.10121 1.03587 -0.26247 -1.08040 0.44283 0.84036 1.07787 0.05311 1.28676 1.00000 1386
-1.21373 -0.60055 -0.67694 -0.26247 -1.79625 0.58888 1.00687 0.44698 -0.00015 -1.03732 1.00000 79
-0.88713 -0.32827 0.54344 7.39320 -1.19971 0.29679 -0.55285 -0.52038 -0.00015 -0.62678 1.00000 174
-0.00780 -0.12406 0.43639 -0.26247 -1.73660 -0.72553 -0.55285 -0.21194 -0.00015 -0.04228 1.00000 502
1.17929 1.37350 1.45337 -0.26247 -0.96109 0.15074 0.00777 0.44698 -0.00015 1.27980 1.00000 175
0.14294 -0.44929 0.23299 -0.26247 0.70924 -0.87157 -0.42518 -0.21194 -0.00015 -0.00749 1.00000 878
1.31747 1.71385 1.43196 -0.26247 -1.31902 0.15074 1.06238 0.13855 -1.78631 1.49551 1.00000 329
-1.28282 -0.66862 -0.10957 0.87171 -1.31902 -3.93853 -0.91549 -0.21194 -0.00015 -1.00252 1.00000 487
-0.49143 -0.01817 0.32934 0.02108 -1.55764 -1.45576 0.72934 1.07787 1.98675 -0.39715 1.00000 279
-0.62961 -0.46441 -0.07746 1.72234 -0.24523 0.58888 -0.91549 -0.84283 -0.00015 -0.65461 1.00000 1325
-0.83060 -1.55354 -1.42630 -0.26247 1.96199 -0.43344 -1.61671 -1.81019 -0.00015 -1.23911 1.00000 1043
-1.15720 -2.12836 -2.16495 -0.26247 2.37957 -1.01762 -0.87293 -0.21194 -0.00015 -1.72619 1.00000 1124
-0.12714 -0.73669 -0.19521 -0.26247 0.11269 0.29679 -0.83038 -0.52038 -0.00015 -0.35540 1.00000 810
1.43053 1.54745 0.78966 -0.26247 -1.43833 -0.14135 1.32141 0.76944 -0.00015 1.50942 1.00000 499
0.85269 1.30543 0.80036 -0.26247 -1.79625 0.29679 0.24829 0.13855 -0.00015 1.06409 1.00000 985
-1.62199 -1.55354 -2.37905 -0.26247 0.23200 0.29679 1.19190 0.76944 -0.00015 -1.58702 1.00000 1338
-1.39588 -0.87284 -1.53335 -0.26247 2.67784 0.73493 2.48704 1.41434 2.87983 -1.16257 1.00000 239
-0.30928 -0.46441 0.20087 0.30462 0.29166 0.88097 0.22979 0.44698 -0.00015 -0.45978 1.00000 920
-0.42234 -0.09380 -0.46284 -0.26247 0.35131 0.73493 0.67384 0.13855 -0.00015 -0.34149 1.00000 749
0.34393 -0.24507 0.35075 -0.26247 0.53028 0.00470 -0.74342 -0.84283 -0.00015 0.12472 1.00000 561
1.34888 1.64578 1.31420 -0.26247 -0.66282 0.00470 1.00687 0.44698 -0.00015 1.47463 1.00000 663
1.48706 0.69279 0.35075 -0.26247 -0.48385 0.15074 -1.23372 -0.52038 -0.00015 1.20326 1.00000 717
-0.69242 0.21629 0.59696 -0.26247 0.94786 0.58888 -0.57320 -0.84283 -0.00015 -0.25799 1.00000 107
0.70823 0.17848 0.93953 -0.26247 -0.06627 0.44283 -0.12175 0.13855 -0.00015 0.72314 1.00000 297
-1.70364 -1.28126 -2.22918 -0.26247 1.72337 0.44283 2.32052 1.73680 3.82617 -1.45481 1.00000 1116
0.97830 1.13903 1.62465 -0.26247 -0.90143 0.00470 -0.15875 0.44698 -0.00015 1.05713 1.00000 155
0.66426 0.11797 0.08312 -0.26247 0.47062 0.00470 -0.72306 -0.21194 -0.00015 0.36130 1.00000 1450
1.46193 1.25248 1.28209 -0.26247 -0.84178 0.00470 0.41481 0.44698 -0.00015 1.48159 1.00000 1064
-0.94365 -1.17537 -1.05162 -0.26247 1.36544 -1.60180 -0.76562 -0.84283 -0.00015 -1.17648 1.00000 1205
-1.50894 -2.06785 -1.98296 -0.26247 1.00751 -1.45576 -0.68051 0.44698 -0.00015 -1.80273 1.00000 549
0.87781 1.16928 0.57555 -0.26247 -0.18558 0.15074 1.33991 1.07787 -0.00015 1.01538 1.00000 1164
-0.54796 -0.60055 0.51132 0.87171 -0.24523 0.73493 -0.25496 1.07787 1.08957 -0.50849 1.00000 401
-0.15226 -0.63081 0.13664 -0.26247 0.35131 0.00470 -1.46870 -1.48634 -0.00015 -0.37628 1.00000 1418
-1.62199 -1.99978 -2.01508 -0.26247 2.08130 0.58888 -1.04315 -1.48634 -0.00015 -1.55223 1.00000 1041
-0.37837 -0.94091 -0.15239 -0.26247 1.72337 -0.87157 -1.29848 -1.48634 -0.00015 -0.63373 1.00000 1212
-1.05671 -1.04679 -1.74745 -0.26247 1.54441 0.58888 0.10028 0.44698 -0.00015 -1.07211 1.00000 915
-0.83060 -0.32827 0.09382 -0.26247 -0.54351 -0.14135 0.26679 0.13855 -0.00015 -0.64069 1.00000 612
-0.94365 -1.14512 -1.18008 -0.26247 -0.12592 0.29679 0.43331 0.13855 -0.00015 -1.01644 1.00000 242
0.27484 0.62472 -0.07746 -0.26247 0.82855 0.15074 1.56194 0.76944 -0.00015 0.30564 1.00000 1460
-1.67852 -1.41740 -1.81168 0.87171 0.53028 4.09397 1.63594 1.07787 0.05311 -1.66356 1.00000 1120
1.09136 1.49451 0.38286 -0.26247 -0.96109 -0.14135 1.21040 0.76944 -0.00015 1.28676 1.00000 770
1.05996 0.43563 0.91812 -0.26247 -0.24523 0.15074 -1.04315 -0.84283 -0.00015 0.79968 1.00000 1170
0.21831 -0.24507 0.53273 -0.26247 -0.30489 -0.28739 -0.23276 -0.21194 -0.00015 0.21518 1.00000 942
0.18691 0.76086 1.45337 -0.26247 -0.36454 0.00470 -1.21337 -0.84283 -0.00015 0.29172 1.00000 1207
0.08642 0.21629 -0.15239 -0.26247 0.88820 -0.14135 0.63683 0.44698 -0.00015 0.07601 1.00000 85
-0.66101 -1.37958 -0.73047 -0.26247 1.36544 -2.62412 -1.55381 -1.48634 -0.00015 -1.15561 1.00000 1046
-0.80547 -0.73669 -0.18451 -0.26247 -1.31902 -1.60180 -0.93584 0.13855 -0.00015 -0.80769 1.00000 671
-0.49143 -1.00898 -1.10515 -0.26247 0.41097 -0.14135 -1.36138 -0.84283 -0.00015 -0.66853 1.00000 1401
-0.80547 -0.46441 0.15805 0.02108 -0.06627 -0.72553 -1.00059 -0.84283 -0.00015 -0.68244 1.00000 1097
1.99581 1.26761 0.99305 -0.26247 -1.19971 0.15074 -0.78782 -0.52038 -0.00015 1.75992 1.00000 483
1.51218 1.04827 0.97164 -0.26247 -1.31902 0.58888 -1.25592 -0.52038 -0.00015 1.22413 1.00000 312
-0.15226 -0.27533 0.40427 -0.26247 0.11269 0.00470 -0.89328 -1.19333 -0.00015 -0.25799 1.00000 1017
1.27351 1.03314 1.53901 -0.26247 -2.63142 0.00470 0.15578 0.44698 -0.00015 1.30067 1.00000 148
1.12277 1.15416 0.77895 -0.26247 0.23200 0.29679 1.08088 0.44698 -0.00015 1.16151 1.00000 702
0.97830 0.54152 0.57555 -0.26247 -0.30489 0.29679 -1.10606 -0.84283 -0.00015 0.69530 1.00000 431
-0.81804 -1.17537 -0.59130 -0.26247 1.66372 -0.28739 -1.08570 -0.00025 -0.00015 -1.06515 1.00000 440
-0.94365 -1.04679 -0.30226 -0.00728 -0.06627 -2.77016 -1.29848 -1.81019 -0.00015 -0.87032 1.00000 1335
1.24838 0.98020 0.21158 -0.26247 -0.12592 -0.14135 -0.21426 -0.21194 -0.00015 1.29372 1.00000 713
-0.19623 -0.92578 -0.24874 -0.26247 0.29166 0.00470 -0.27532 -0.21194 -0.00015 -0.39715 1.00000 395
0.92178 0.67766 0.25440 -0.26247 -0.54351 -0.14135 0.76635 0.13855 -0.00015 0.91101 1.00000 531
0.18691 -0.39634 0.52203 -0.26247 0.41097 -0.57948 -1.31883 -1.19333 -0.00015 -0.11186 1.00000 1028
0.75219 1.44157 0.85389 -0.26247 -1.08040 0.44283 2.32052 1.41434 2.87983 1.09888 1.00000 444
0.87781 0.35244 0.70401 -0.26247 -0.84178 0.00470 -0.01074 0.13855 -0.00015 0.77184 1.00000 661
-0.83060 -0.87284 -1.88662 -0.26247 1.36544 -0.43344 1.15489 0.76944 -0.00015 -0.90511 1.00000 372
1.43053 1.29030 1.02517 -0.26247 -1.43833 0.00470 0.95137 0.76944 -2.77771 1.57205 1.00000 1356
1.54359 1.01802 -0.35579 -0.26247 -0.48385 0.15074 1.32141 0.76944 -0.00015 1.71817 1.00000 1289
-0.87456 -0.05599 0.42568 3.42359 -0.06627 0.00470 -0.44553 -0.84283 -0.00015 -0.55023 1.00000 91
-1.08183 -0.78964 -1.84380 -0.26247 0.11269 0.44283 2.19100 1.41434 1.98675 -1.06515 1.00000 158
-0.83060 -0.50223 0.42568 0.58816 0.23200 0.58888 0.41481 0.44698 -1.78631 -0.57111 1.00000 977
0.65170 0.57178 1.57113 -0.26247 0.58993 -2.62412 -0.97839 -0.52038 -0.00015 0.45872 1.00000 808
1.74458 1.11634 1.11081 -0.26247 -2.21384 0.15074 -1.04315 -1.19333 -0.00015 1.42592 1.00000 280
0.06129 -0.35852 0.05100 -0.26247 0.70924 0.00470 -0.46774 -0.52038 -0.00015 -0.07011 1.00000 628
-1.50894 -1.41740 -1.77957 -0.26247 1.48475 0.73493 0.41481 0.13855 -0.00015 -1.47569 1.00000 304
-0.83060 -1.03923 -0.31297 -0.26247 1.24613 -1.16366 -1.59636 -1.81019 -0.00015 -1.02340 1.00000 511
1.45565 1.74410 1.21786 -0.26247 -1.31902 0.15074 1.26590 0.44698 -0.00015 1.61380 1.00000 744
-0.61705 -1.14512 -0.35579 -0.26247 -1.14005 0.73493 0.24829 0.76944 -0.00015 -0.72419 1.00000 1172
-0.00780 -0.51736 -0.22733 -0.26247 0.41097 0.15074 -0.23276 -0.21194 -0.00015 -0.18840 1.00000 599
-0.33441 -1.12999 -0.66624 -0.26247 0.11269 -0.14135 -0.74342 -0.84283 -0.00015 -0.65461 1.00000 267
-1.49637 -0.83502 -1.21220 0.02108 -0.12592 0.15074 0.28530 0.76944 -0.00015 -1.26694 1.00000 45
1.03483 1.23735 1.26068 -0.26247 -1.14005 0.58888 0.28530 0.76944 -0.00015 1.23109 1.00000 565
-0.15226 -0.07111 -1.03021 -0.26247 1.96199 0.15074 0.54432 0.76944 -0.00015 -0.15361 1.00000 934
-0.37837 -1.06192 -0.31297 -0.26247 1.42510 -1.16366 -0.87293 -1.19333 -0.00015 -0.62678 1.00000 1316
1.55615 1.54745 0.30793 -0.26247 -0.60316 0.00470 0.93287 0.13855 -0.00015 1.63467 1.00000 1112
-0.30928 0.21629 0.37216 -0.26247 0.17235 0.73493 1.48793 1.07787 2.87983 -0.07707 1.00000 645
1.31747 1.25248 1.38914 -0.26247 -0.96109 0.15074 -0.72306 -0.21194 -0.00015 1.21718 1.00000 253
-0.26532 -0.38121 0.46850 -0.26247 -0.12592 0.88097 -0.53064 -0.52038 -0.00015 -0.32061 1.00000 873
-0.94365 -0.44929 -0.48425 0.30462 0.11269 0.88097 0.34080 3.82574 -0.00015 -0.79378 1.00000 776
-0.91853 -0.97116 -0.10957 -0.26247 0.88820 0.00470 -1.10606 -1.48634 -0.00015 -0.82161 1.00000 282
0.18691 0.21629 0.77895 -0.00728 -1.43833 0.73493 -0.12175 0.76944 -0.84407 0.15255 1.00000 604
-0.81804 -0.08624 0.08312 1.15525 -1.61729 0.58888 0.54432 0.13855 -0.00015 -0.59198 1.00000 358
0.28740 0.21629 0.43639 -0.26247 -0.42420 0.73493 0.15578 0.76944 -0.00015 0.41697 1.00000 1353
-0.24019 -0.31314 0.59696 -0.26247 1.00751 0.88097 -0.25496 -0.21194 -0.00015 -0.26494 1.00000 434
1.20442 1.44157 0.56485 -0.26247 -0.72247 0.15074 1.43242 1.07787 -0.00015 1.39809 1.00000 1363
1.44309 1.42644 1.08940 -0.26247 -1.43833 0.29679 1.82096 1.07787 1.08957 1.48855 1.00000 518
-0.56052 -0.39634 -0.73047 -0.26247 0.29166 0.29679 1.00687 5.26977 -0.00015 -0.55719 1.00000 1378
-0.81804 0.04234 0.53273 0.58816 -1.49798 0.88097 -1.02095 -1.48634 -0.00015 -0.50153 1.00000 22
0.80872 0.40538 1.12151 -0.26247 -0.36454 0.15074 -1.44649 -1.48634 -0.00015 0.55614 1.00000 1005
-0.94365 -0.87284 -0.75188 1.72234 0.29166 0.58888 0.10028 0.13855 -0.00015 -0.89119 1.00000 113
-0.49143 -0.22995 -0.08816 -0.26247 0.64959 0.15074 0.39631 0.13855 -0.00015 -0.37628 1.00000 39
1.24838 1.78192 1.27138 -0.26247 -1.08040 0.15074 1.85797 1.07787 -0.00015 1.44680 1.00000 986
-1.62199 -1.82583 -2.87149 -0.26247 1.96199 0.29679 0.19279 0.44698 -0.00015 -1.78186 1.00000 407
-1.13836 -1.48547 -0.97669 -0.26247 0.41097 -2.47807 -1.59636 -1.48634 -0.00015 -1.39219 1.00000 369
0.82128 0.55665 1.14292 0.30462 -0.24523 0.58888 -0.72306 -0.52038 -0.00015 0.63268 1.00000 1157
