RollRate PitchRate currPitch currRoll diffRollRate Y outlier number
1.41497 -0.22542 0.04544 -1.99467 2.98301 -2.28820 1.00000 3278
-1.85864 0.30903 0.23053 0.27526 -1.65298 1.34423 1.00000 3279
1.46359 0.57626 -1.06511 -1.42718 2.18693 -1.29754 1.00000 3280
0.70191 0.52281 0.41562 1.41023 0.92257 -0.63710 1.00000 3281
0.53985 -0.06509 0.60071 1.97771 -0.62276 -0.96732 1.00000 3282
-1.38866 0.09525 0.60071 1.47328 -1.23152 1.67445 1.00000 3283
0.50744 -1.88223 -0.32475 0.14916 2.09328 -0.96732 1.00000 3284
0.34538 0.30903 -1.06511 1.91466 -0.62276 -0.96732 1.00000 3285
-1.55072 1.11071 -0.32475 1.41023 -1.74663 1.34423 1.00000 3286
-1.32384 0.41592 3.74725 -0.35527 0.03284 2.00467 1.00000 3287
0.19952 0.30903 3.19197 -1.42718 1.06306 -1.29754 1.00000 3288
0.34538 0.68315 3.19197 -1.17497 -0.06082 1.34423 1.00000 3289
0.84776 -0.65299 2.08143 -0.54443 0.64160 -1.95798 1.00000 3290
-0.62698 0.95038 2.45161 -0.85970 -0.01399 1.01401 1.00000 3291
0.86397 -0.92022 1.15598 -0.48138 0.54795 -0.63710 1.00000 3292
-1.14557 2.07273 1.89634 0.14916 -0.85690 1.34423 1.00000 3293
-0.51354 0.73659 2.08143 -0.85970 0.12649 -0.63710 1.00000 3294
0.76673 -0.65299 0.97089 -1.04886 1.39085 -0.96732 1.00000 3295
1.13947 -0.27887 0.60071 -0.22917 0.12649 -0.30687 1.00000 3296
-0.95110 0.46937 0.60071 0.27526 -0.52910 0.68379 1.00000 3297
-0.93490 0.62970 0.78580 -0.92275 0.26698 0.68379 1.00000 3298
0.55606 0.79004 1.34107 -1.23802 0.78209 -0.30687 1.00000 3299
-0.90248 -1.13400 0.60071 0.52748 -1.04421 1.01401 1.00000 3300
-0.82145 -0.49265 -0.88002 -1.04886 0.40746 0.68379 1.00000 3301
0.53985 2.01928 0.97089 -1.11192 0.50112 0.35357 1.00000 3302
0.83156 0.20214 0.78580 -0.54443 0.40746 -0.96732 1.00000 3303
-0.67560 0.95038 1.89634 0.21221 -1.09104 0.68379 1.00000 3304
-0.43251 0.30903 0.23053 -0.85970 -0.01399 0.68379 1.00000 3305
0.52364 -0.11853 -0.32475 -0.48138 0.26698 -0.63710 1.00000 3306
-0.48113 -0.17198 0.23053 -0.85970 0.17332 0.68379 1.00000 3307
0.63709 -0.11853 -0.69493 -0.48138 0.40746 -0.63710 1.00000 3308
0.10229 0.68315 0.04544 0.46442 -0.34179 -0.30687 1.00000 3309
-0.62698 0.84348 0.78580 0.27526 -0.52910 1.01401 1.00000 3310
-0.02736 0.62970 -0.13966 0.40137 -0.10765 -0.30687 1.00000 3311
-0.96731 0.89693 0.78580 -0.29222 -0.43544 0.35357 1.00000 3312
-0.57836 0.25558 0.97089 -1.30108 0.64160 0.35357 1.00000 3313
0.94500 -0.27887 -0.13966 -0.54443 0.54795 -0.63710 1.00000 3314
-0.78904 -2.14946 0.04544 0.40137 -0.48227 1.34423 1.00000 3315
0.73432 1.05727 -0.88002 0.46442 0.68843 -0.96732 1.00000 3316
0.05367 0.46937 0.97089 0.46442 -0.01399 -0.30687 1.00000 3317
0.68570 -0.59954 -1.06511 0.59053 0.45429 -1.29754 1.00000 3318
-1.40487 -0.06509 0.04544 0.14916 -0.85690 1.01401 1.00000 3319
0.81535 0.68315 -0.88002 -1.61634 1.39085 -0.96732 1.00000 3320
-0.61078 1.27105 0.97089 -0.29222 -1.51249 1.67445 1.00000 3321
-0.61078 0.30903 1.15598 -0.98581 0.64160 0.35357 1.00000 3322
1.25291 -2.04257 -0.32475 -0.41833 1.39085 -1.62776 1.00000 3323
-1.29143 1.64517 -1.62038 0.02305 -0.85690 0.68379 1.00000 3324
1.31774 -0.75988 -0.32475 -0.85970 1.39085 -0.30687 1.00000 3325
1.49600 1.69861 0.78580 1.09496 -0.34179 -0.63710 1.00000 3326
0.58847 1.80550 2.08143 1.91466 -1.65298 -0.63710 1.00000 3327
-1.95587 -2.84425 0.97089 0.71664 -1.09104 1.67445 1.00000 3328
0.68570 0.09525 -1.43529 -0.98581 1.67182 -0.30687 1.00000 3329
1.15568 0.46937 -1.25020 -0.41833 0.73526 -0.63710 1.00000 3330
-1.22660 -0.01164 -0.13966 -0.04000 -0.71641 1.01401 1.00000 3331
-0.99972 0.14869 -0.13966 -0.92275 0.92257 0.35357 1.00000 3332
0.94500 -0.54610 -0.32475 -0.98581 1.67182 -0.96732 1.00000 3333
-0.90248 -0.06509 -0.88002 0.21221 -0.48227 0.68379 1.00000 3334
-0.65939 -0.54610 -0.32475 -0.79665 0.64160 0.68379 1.00000 3335
0.62088 -0.01164 -0.50984 -0.79665 1.43768 -0.63710 1.00000 3336
0.92879 0.20214 -0.32475 0.77969 -0.06082 -0.63710 1.00000 3337
0.68570 -0.97366 -1.80547 1.66244 0.40746 -0.63710 1.00000 3338
-1.06454 -0.38576 0.78580 0.84275 -0.01399 0.35357 1.00000 3339
0.57226 0.79004 -0.50984 0.59053 0.03284 -0.96732 1.00000 3340
-1.21040 -0.06509 0.41562 0.14916 -0.76324 0.68379 1.00000 3341
-1.19419 -0.11853 0.23053 -0.79665 0.45429 1.01401 1.00000 3342
1.09085 -0.86677 -1.62038 -0.79665 1.20354 -0.30687 1.00000 3343
1.49600 1.85895 -1.06511 -0.04000 0.64160 -0.63710 1.00000 3344
-0.70801 -0.49265 0.97089 1.34717 -1.09104 1.67445 1.00000 3345
0.50744 -0.81332 -0.32475 1.53633 -0.06082 -0.30687 1.00000 3346
-1.01593 -0.59954 -1.80547 0.90580 -0.29496 0.35357 1.00000 3347
-0.51354 1.43138 0.78580 -0.85970 0.45429 0.68379 1.00000 3348
1.00982 -0.49265 0.23053 -0.54443 1.53134 -1.95798 1.00000 3349
0.15091 0.14869 0.23053 0.40137 -1.37201 1.67445 1.00000 3350
0.16711 -1.08055 -0.50984 0.46442 0.82892 -0.30687 1.00000 3351
-0.83766 -0.17198 -0.69493 0.27526 -1.51249 1.34423 1.00000 3352
-0.64319 -0.65299 -1.43529 -0.85970 0.68843 0.35357 1.00000 3353
0.73432 0.68315 -1.06511 -0.67054 1.10988 -0.63710 1.00000 3354
0.63709 0.41592 -0.50984 0.46442 -0.20130 -0.96732 1.00000 3355
-0.83766 1.75206 1.15598 0.52748 -1.46566 0.35357 1.00000 3356
-1.42108 -0.06509 0.97089 -0.22917 -0.57593 1.34423 1.00000 3357
1.31774 -1.08055 -1.25020 -0.73359 1.95279 -0.63710 1.00000 3358
1.65806 0.95038 -0.69493 0.84275 -0.29496 -0.30687 1.00000 3359
1.33394 0.89693 -0.32475 1.72550 -0.71641 -0.96732 1.00000 3360
0.05367 -1.45467 -1.06511 2.10382 0.68843 -0.30687 1.00000 3361
-0.62698 0.30903 -0.13966 1.59939 -0.01399 -0.30687 1.00000 3362
0.52364 -0.86677 -1.62038 0.08610 1.06306 -0.30687 1.00000 3363
0.79915 1.27105 -1.06511 0.65358 -0.38862 -0.63710 1.00000 3364
-0.61078 1.69861 0.78580 0.90580 -1.23152 0.35357 1.00000 3365
-1.06454 0.46937 0.97089 0.40137 -0.52910 0.68379 1.00000 3366
-0.02736 -0.22542 0.41562 -0.73359 0.82892 0.35357 1.00000 3367
0.84776 -0.38576 0.04544 -0.29222 1.06306 -1.29754 1.00000 3368
-0.90248 0.14869 0.04544 -0.04000 -0.76324 0.68379 1.00000 3369
0.89638 1.37794 -1.06511 -1.67940 1.53134 -0.63710 1.00000 3370
1.23671 1.48483 0.23053 -0.41833 0.07967 -0.63710 1.00000 3371
0.76673 -0.27887 0.60071 0.65358 -0.43544 -0.63710 1.00000 3372
-0.64319 0.46937 -0.13966 0.77969 -0.43544 0.35357 1.00000 3373
-0.90248 -0.86677 -0.50984 0.27526 -0.38862 1.34423 1.00000 3374
0.57226 -0.11853 -0.13966 0.65358 0.07967 -0.63710 1.00000 3375
-0.70801 -0.97366 -1.62038 0.46442 -0.15448 -0.30687 1.00000 3376
-0.88628 1.05727 -1.25020 0.02305 -0.24813 0.68379 1.00000 3377
0.70191 0.73659 1.15598 -0.60749 1.34403 -0.96732 1.00000 3378
0.39400 -0.59954 -0.13966 1.66244 -0.34179 -0.96732 1.00000 3379
-0.78904 0.84348 0.41562 1.59939 -1.60615 0.35357 1.00000 3380
0.63709 0.46937 -2.36074 0.27526 0.40746 -0.30687 1.00000 3381
0.57226 1.75206 -1.06511 0.71664 -0.10765 -0.63710 1.00000 3382
-1.35625 0.73659 0.78580 0.02305 -0.76324 0.68379 1.00000 3383
-1.32384 0.57626 0.97089 -0.85970 0.40746 1.34423 1.00000 3384
1.39877 -0.70643 -1.06511 -0.35527 0.78209 -0.30687 1.00000 3385
1.36636 1.05727 -0.50984 0.96885 -0.20130 -0.63710 1.00000 3386
0.84776 1.05727 0.23053 1.78855 -0.95055 -0.63710 1.00000 3387
-1.22660 0.14869 0.78580 1.53633 -1.09104 0.35357 1.00000 3388
-1.53452 -1.98912 0.04544 0.77969 -0.24813 0.35357 1.00000 3389
0.76673 -0.06509 -1.99056 0.14916 0.64160 -0.30687 1.00000 3390
-1.12937 0.14869 -0.13966 0.02305 -0.38862 0.35357 1.00000 3391
-1.16178 -0.38576 -0.50984 -0.85970 0.17332 0.35357 1.00000 3392
1.22050 0.95038 -0.13966 -0.54443 0.68843 -0.63710 1.00000 3393
0.39400 -0.43921 0.23053 1.66244 -0.62276 -0.96732 1.00000 3394
-1.08075 0.25558 0.60071 1.41023 -1.46566 1.34423 1.00000 3395
-0.61078 0.62970 0.97089 -0.60749 -0.06082 0.68379 1.00000 3396
0.97741 -1.02711 0.23053 -0.29222 0.82892 -0.63710 1.00000 3397
0.83156 -0.06509 0.23053 0.46442 -0.48227 -0.30687 1.00000 3398
-1.42108 -0.54610 -0.50984 0.27526 -1.32518 -0.30687 1.00000 3399
-2.13414 -0.49265 -0.88002 -0.60749 -1.27835 0.35357 1.00000 3400
-0.99972 -0.43921 -1.43529 -2.56215 2.51473 0.35357 1.00000 3401
1.25291 0.62970 -1.43529 -2.05772 1.06306 -0.63710 1.00000 3402
-0.70801 -0.33232 0.04544 -0.79665 -0.57593 1.67445 1.00000 3403
1.18809 -0.27887 -0.50984 -0.54443 1.29720 -0.96732 1.00000 3404
1.17188 0.04180 -0.69493 0.71664 -0.34179 -1.29754 1.00000 3405
0.37779 -1.08055 -1.25020 1.59939 -0.01399 -0.63710 1.00000 3406
-0.85387 0.62970 -0.32475 1.28412 -0.52910 0.35357 1.00000 3407
-1.14557 -0.86677 -1.06511 0.14916 -0.01399 0.35357 1.00000 3408
0.83156 1.00382 -0.50984 -0.60749 0.82892 -0.96732 1.00000 3409
0.02126 0.52281 -1.06511 0.40137 -0.10765 -0.63710 1.00000 3410
-0.70801 1.43138 0.04544 0.21221 -0.99738 0.68379 1.00000 3411
0.37779 -0.17198 0.41562 -0.60749 1.20354 -0.63710 1.00000 3412
0.15091 -0.43921 -1.43529 0.40137 -0.01399 -0.63710 1.00000 3413
-0.83766 0.84348 -0.69493 0.14916 -0.90373 1.34423 1.00000 3414
0.92879 -0.43921 0.04544 0.21221 0.68843 -0.63710 1.00000 3415
0.53985 -0.43921 -0.50984 1.66244 -0.38862 -0.63710 1.00000 3416
-0.67560 0.14869 -0.13966 -0.92275 0.36063 -0.63710 1.00000 3417
1.51221 0.04180 -1.25020 -0.54443 1.34403 -0.30687 1.00000 3418
1.78771 1.16416 -0.88002 0.46442 0.03284 -0.30687 1.00000 3419
1.35015 1.16416 0.04544 1.72550 -0.71641 -0.96732 1.00000 3420
-1.76140 -0.65299 0.23053 1.41023 -1.13787 1.01401 1.00000 3421
0.78294 0.04180 0.60071 0.77969 0.03284 -0.30687 1.00000 3422
0.16711 -0.38576 0.23053 1.53633 -0.57593 -0.63710 1.00000 3423
-1.59934 0.41592 0.04544 -0.22917 -0.57593 1.34423 1.00000 3424
1.73909 0.89693 0.23053 -0.29222 1.20354 -0.96732 1.00000 3425
0.76673 0.36248 0.60071 1.72550 -1.79346 -0.96732 1.00000 3426
-1.25902 0.25558 0.78580 1.66244 -3.01099 0.35357 1.00000 3427
0.60467 -0.01164 -1.06511 -1.49024 1.81231 -0.30687 1.00000 3428
-0.98351 2.44685 -0.88002 -0.92275 0.45429 1.01401 1.00000 3429
0.68570 -0.49265 0.60071 0.21221 0.68843 -1.95798 1.00000 3430
-1.55072 0.79004 0.23053 -0.04000 -1.18470 1.67445 1.00000 3431
0.76673 1.16416 0.78580 -1.80550 1.48451 -1.29754 1.00000 3432
0.83156 -0.70643 0.60071 0.46442 0.73526 -1.62776 1.00000 3433
-0.99972 -0.11853 -0.50984 0.71664 -0.99738 0.68379 1.00000 3434
-1.34005 0.52281 -0.69493 -0.35527 -0.06082 0.35357 1.00000 3435
0.79915 1.59172 0.41562 -1.74245 1.25037 -0.96732 1.00000 3436
0.58847 0.20214 1.52616 0.52748 -0.66959 -0.30687 1.00000 3437
-0.83766 0.04180 1.52616 0.52748 -1.51249 0.35357 1.00000 3438
-1.82623 -0.33232 0.78580 -0.60749 -0.95055 2.66511 1.00000 3439
1.43118 0.04180 -0.88002 -1.23802 1.76548 -1.29754 1.00000 3440
0.58847 1.85895 0.04544 1.41023 -1.18470 -0.63710 1.00000 3441
-0.67560 0.89693 0.60071 1.47328 -1.60615 1.67445 1.00000 3442
0.65329 0.09525 0.04544 0.46442 0.96940 -1.29754 1.00000 3443
-1.29143 0.20214 -0.69493 0.08610 -0.48227 1.01401 1.00000 3444
-0.82145 0.62970 -0.69493 -0.98581 0.92257 0.68379 1.00000 3445
1.10706 1.11071 -0.13966 -0.60749 1.01623 -1.29754 1.00000 3446
-0.90248 0.36248 -0.32475 0.27526 -0.38862 0.68379 1.00000 3447
0.45882 0.84348 -0.50984 -0.54443 1.06306 -0.96732 1.00000 3448
0.91259 0.09525 0.04544 0.46442 0.50112 -1.62776 1.00000 3449
-1.71278 0.20214 0.23053 0.21221 -1.37201 1.67445 1.00000 3450
0.70191 0.04180 -0.50984 -1.80550 2.32742 -1.62776 1.00000 3451
-0.70801 1.21760 0.78580 -0.48138 -0.15448 0.68379 1.00000 3452
-0.46492 0.30903 0.41562 -0.85970 0.68843 1.01401 1.00000 3453
1.36636 0.20214 0.04544 -0.22917 1.57817 -0.96732 1.00000 3454
1.02603 0.14869 0.04544 1.72550 -0.85690 -0.30687 1.00000 3455
-0.88628 -0.59954 -0.13966 1.97771 -1.27835 0.35357 1.00000 3456
-1.34005 0.14869 -0.13966 1.09496 -0.34179 0.35357 1.00000 3457
1.10706 -0.01164 -0.88002 -0.41833 1.39085 -1.29754 1.00000 3458
0.94500 0.41592 -1.06511 0.71664 -0.66959 -0.96732 1.00000 3459
-1.87484 0.79004 -0.32475 0.14916 -1.55932 1.34423 1.00000 3460
-0.27045 -0.22542 3.00688 -1.04886 1.34403 0.68379 1.00000 3461
1.04224 -0.86677 1.71125 -0.67054 1.57817 -4.26952 1.00000 3462
-2.39344 1.43138 1.15598 0.14916 -0.10765 1.34423 1.00000 3463
-1.98829 1.48483 0.78580 0.08610 -0.38862 2.00467 1.00000 3464
1.86874 0.57626 1.52616 -0.79665 1.71865 -2.28820 1.00000 3465
1.43118 -1.40122 1.71125 1.78855 -0.76324 -0.96732 1.00000 3466
-1.08075 -0.01164 0.60071 2.22992 -1.46566 0.68379 1.00000 3467
-1.61555 1.21760 0.97089 1.41023 -0.57593 0.68379 1.00000 3468
-1.09696 1.27105 1.71125 -0.98581 1.29720 1.01401 1.00000 3469
0.81535 -0.06509 0.78580 -1.11192 2.18693 -0.96732 1.00000 3470
1.04224 1.21760 1.15598 0.84275 -0.52910 -1.29754 1.00000 3471
-1.12937 1.21760 2.26652 0.96885 -1.51249 0.35357 1.00000 3472
-1.68037 0.62970 2.26652 0.21221 -0.81007 1.34423 1.00000 3473
0.96121 1.05727 0.78580 0.77969 0.12649 -1.29754 1.00000 3474
-2.10173 0.25558 0.60071 0.02305 -1.32518 2.99533 1.00000 3475
1.20430 1.32449 -1.06511 -1.49024 2.51473 -1.62776 1.00000 3476
1.80392 1.85895 -0.13966 0.08610 0.22015 -1.29754 1.00000 3477
0.71812 2.01928 1.89634 1.59939 -1.18470 -0.96732 1.00000 3478
-0.80525 -2.36324 -0.13966 1.47328 -0.48227 0.35357 1.00000 3479
0.63709 3.24853 -1.06511 1.66244 0.45429 -1.29754 1.00000 3480
-1.21040 -0.43921 0.41562 0.02305 -0.10765 1.01401 1.00000 3481
0.76673 2.12618 1.34107 -0.73359 1.48451 -0.30687 1.00000 3482
1.33394 0.52281 1.34107 -0.10306 1.10988 -1.29754 1.00000 3483
1.09085 0.30903 1.34107 0.84275 -0.85690 -0.30687 1.00000 3484
-1.14557 -0.38576 -0.13966 0.90580 -1.13787 0.35357 1.00000 3485
-1.68037 0.46937 -0.13966 -0.04000 -0.52910 0.68379 1.00000 3486
1.69048 -0.43921 0.23053 -1.42718 1.76548 -0.96732 1.00000 3487
2.11183 -0.22542 -0.32475 0.52748 0.12649 -1.62776 1.00000 3488
1.22050 0.84348 0.04544 1.66244 -2.12126 -0.96732 1.00000 3489
-1.35625 -3.53904 0.78580 1.66244 -2.02760 2.33489 1.00000 3490
1.09085 2.28651 0.60071 -0.29222 1.10988 -1.29754 1.00000 3491
-0.80525 0.25558 1.34107 0.77969 -1.55932 0.68379 1.00000 3492
-1.30763 -0.70643 0.60071 0.14916 -0.43544 0.68379 1.00000 3493
0.99362 1.05727 -1.06511 0.59053 0.45429 -1.29754 1.00000 3494
-1.16178 0.57626 -1.06511 -0.35527 -0.29496 0.35357 1.00000 3495
-1.21040 1.43138 -0.50984 -1.04886 0.12649 1.34423 1.00000 3496
1.56083 1.27105 0.41562 -0.73359 1.62499 -0.63710 1.00000 3497
1.69048 1.16416 0.04544 0.52748 -1.09104 -0.30687 1.00000 3498
-0.91869 0.41592 0.23053 1.28412 -1.51249 -0.30687 1.00000 3499
-1.74520 1.16416 0.78580 0.46442 -1.23152 1.34423 1.00000 3500
-1.59934 -0.86677 0.41562 -0.85970 1.29720 0.68379 1.00000 3501
0.58847 0.57626 -0.69493 -1.49024 1.53134 -0.63710 1.00000 3502
1.33394 1.27105 -0.32475 0.02305 0.36063 -0.30687 1.00000 3503
0.62088 1.32449 1.15598 1.85160 -0.62276 -0.63710 1.00000 3504
-1.71278 -0.49265 0.60071 0.59053 -0.71641 1.01401 1.00000 3505
-1.38866 -0.65299 -0.50984 -0.92275 0.92257 0.68379 1.00000 3506
0.73432 0.09525 -1.43529 -1.36413 1.71865 -0.96732 1.00000 3507
-2.62032 0.73659 1.52616 -0.67054 -1.98077 2.99533 1.00000 3508
-0.98351 0.46937 1.34107 -1.99467 -1.69980 2.99533 1.00000 3509
0.49123 -0.27887 0.41562 -2.49909 2.51473 0.35357 1.00000 3510
1.83633 -1.34778 -0.88002 -1.61634 1.90596 -1.62776 1.00000 3511
1.30153 0.25558 -1.43529 0.59053 -1.13787 -0.96732 1.00000 3512
-0.91869 2.12618 -0.32475 0.96885 -1.84029 0.68379 1.00000 3513
-1.66417 0.95038 -0.13966 0.14916 -0.90373 1.01401 1.00000 3514
-1.40487 0.36248 -0.32475 -0.79665 1.01623 1.01401 1.00000 3515
1.25291 -0.75988 -0.13966 -0.92275 1.71865 -0.96732 1.00000 3516
-1.21040 -0.11853 -0.13966 0.21221 -1.69980 2.66511 1.00000 3517
0.86397 0.09525 -1.06511 -0.48138 1.67182 -1.62776 1.00000 3518
0.39400 0.68315 -0.50984 0.46442 -0.62276 -0.63710 1.00000 3519
-1.12937 1.32449 0.41562 0.21221 -1.60615 1.01401 1.00000 3520
-1.27522 -1.93568 0.78580 -0.92275 1.01623 0.68379 1.00000 3521
0.94500 -0.97366 -0.88002 -1.11192 1.67182 -0.96732 1.00000 3522
1.31774 0.79004 -1.62038 0.52748 0.17332 -1.29754 1.00000 3523
-1.14557 0.79004 0.23053 0.90580 -0.52910 0.35357 1.00000 3524
-1.29143 0.68315 0.23053 0.02305 0.03284 0.35357 1.00000 3525
-1.03213 0.20214 0.04544 -0.85970 0.59477 1.01401 1.00000 3526
0.76673 0.30903 -0.32475 -1.04886 1.81231 -0.96732 1.00000 3527
0.92879 1.11071 0.60071 0.52748 -0.15448 -0.63710 1.00000 3528
-0.91869 -1.45467 -0.69493 0.71664 -0.95055 1.34423 1.00000 3529
-0.78904 1.32449 0.78580 0.14916 -0.52910 1.34423 1.00000 3530
1.18809 -0.17198 0.23053 0.40137 1.15671 -1.29754 1.00000 3531
0.55606 0.20214 0.04544 1.66244 -0.95055 -0.96732 1.00000 3532
-1.58314 0.57626 0.23053 1.28412 -2.12126 2.99533 1.00000 3533
1.05844 1.05727 -0.50984 0.59053 0.45429 -0.63710 1.00000 3534
-1.90726 0.25558 0.78580 0.71664 -1.84029 2.33489 1.00000 3535
-0.98351 -1.66845 -0.13966 -0.85970 2.56156 0.35357 1.00000 3536
0.97741 -1.45467 -1.62038 -0.79665 2.84253 -2.28820 1.00000 3537
1.05844 2.01928 -0.88002 0.52748 -0.95055 -2.28820 1.00000 3538
-0.95110 2.44685 0.41562 0.77969 -4.32218 3.32555 1.00000 3539
1.17188 1.16416 -0.32475 -0.10306 0.26698 -0.30687 1.00000 3540
0.94500 1.21760 0.23053 0.59053 -0.52910 -1.62776 1.00000 3541
-0.88628 -0.01164 0.23053 0.84275 -2.07443 2.00467 1.00000 3542
-0.99972 0.95038 0.23053 -1.23802 -0.10765 0.68379 1.00000 3543
0.70191 -0.38576 -0.50984 -1.74245 1.53134 -0.96732 1.00000 3544
-1.01593 1.05727 -0.13966 -0.16611 -1.13787 1.01401 1.00000 3545
-1.08075 0.84348 0.04544 -1.04886 0.54795 0.35357 1.00000 3546
0.91259 0.41592 -0.50984 -1.11192 1.48451 -0.96732 1.00000 3547
-1.35625 -0.54610 1.15598 0.27526 -1.84029 2.33489 1.00000 3548
0.83156 -1.56156 -1.80547 -0.73359 1.90596 -0.30687 1.00000 3549
1.46359 0.20214 -1.80547 -0.10306 1.10988 -0.30687 1.00000 3550
1.05844 1.16416 -1.25020 0.77969 -0.99738 -0.30687 1.00000 3551
-1.19419 -0.59954 -2.17565 -0.16611 -0.10765 0.35357 1.00000 3552
1.02603 1.11071 0.60071 -0.73359 1.25037 -1.62776 1.00000 3553
0.68570 0.95038 0.97089 0.65358 -0.52910 -0.63710 1.00000 3554
-0.88628 1.00382 0.04544 0.46442 -0.62276 0.35357 1.00000 3555
0.62088 1.05727 1.52616 -0.22917 0.73526 -0.30687 1.00000 3556
0.86397 0.68315 1.15598 0.46442 0.22015 -0.96732 1.00000 3557
0.55606 0.89693 1.15598 0.96885 -0.81007 -0.30687 1.00000 3558
-1.51831 0.73659 0.78580 0.21221 -0.99738 1.67445 1.00000 3559
-1.29143 1.11071 0.60071 -1.04886 0.87574 1.01401 1.00000 3560
1.47980 1.32449 0.60071 -0.54443 0.96940 -1.62776 1.00000 3561
1.25291 1.64517 0.97089 0.52748 -0.85690 -1.29754 1.00000 3562
-1.93967 0.73659 1.15598 -0.04000 -1.46566 3.98599 1.00000 3563
1.41497 0.52281 -0.50984 -1.36413 2.60839 -0.63710 1.00000 3564
2.40354 0.14869 -0.69493 0.27526 0.68843 -1.29754 1.00000 3565
1.05844 2.60718 0.60071 2.67130 -2.35540 -1.62776 1.00000 3566
-1.59934 2.82097 2.26652 2.54519 -3.52610 0.68379 1.00000 3567
1.57703 -0.70643 0.60071 -0.29222 2.28059 -3.93930 1.00000 3568
0.84776 1.75206 1.15598 1.53633 -2.07443 0.35357 1.00000 3569
-1.69658 0.79004 1.34107 1.22107 -2.63637 2.99533 1.00000 3570
1.31774 0.04180 -0.69493 -0.54443 1.62499 -2.28820 1.00000 3571
1.02603 -0.01164 -1.25020 0.65358 -1.09104 -0.30687 1.00000 3572
-0.96731 1.11071 -1.25020 0.84275 -2.16809 -0.30687 1.00000 3573
-2.13414 2.44685 -0.13966 -0.10306 -1.79346 3.65577 1.00000 3574
1.75530 1.05727 0.41562 -1.23802 1.99962 -1.62776 1.00000 3575
1.78771 1.16416 0.97089 0.46442 -0.81007 -0.63710 1.00000 3576
0.68570 0.62970 0.97089 1.66244 -1.46566 -0.30687 1.00000 3577
-0.99972 0.14869 0.41562 1.53633 -1.55932 0.35357 1.00000 3578
1.00982 0.89693 -0.69493 0.59053 1.15671 -1.95798 1.00000 3579
-0.31907 1.69861 -0.32475 1.53633 -1.55932 -0.30687 1.00000 3580
-1.37246 1.64517 0.23053 1.09496 -2.12126 0.68379 1.00000 3581
0.68570 1.48483 1.52616 -0.92275 0.92257 0.35357 1.00000 3582
1.10706 0.68315 1.34107 -0.10306 0.07967 -0.30687 1.00000 3583
-0.23804 2.50029 -0.88002 1.53633 -0.29496 -1.29754 1.00000 3584
-1.37246 2.82097 0.60071 0.59053 -0.62276 -0.63710 1.00000 3585
-1.89105 -1.50812 1.34107 -0.67054 0.03284 2.00467 1.00000 3586
1.13947 -0.43921 -0.69493 -1.61634 2.18693 -0.63710 1.00000 3587
-1.93967 1.11071 3.74725 -0.04000 0.03284 1.01401 1.00000 3588
-0.82145 -1.02711 4.85779 -2.30993 1.20354 0.68379 1.00000 3589
1.41497 -0.54610 3.37706 -1.61634 1.10988 -1.29754 1.00000 3590
-1.38866 -0.22542 0.78580 0.21221 -1.09104 1.67445 1.00000 3591
-1.50211 0.68315 0.78580 -0.92275 0.45429 1.01401 1.00000 3592
0.86397 0.73659 1.71125 -1.61634 0.68843 -0.96732 1.00000 3593
-0.40010 0.62970 1.52616 -0.85970 0.36063 0.35357 1.00000 3594
1.17188 1.80550 0.60071 -0.10306 0.64160 -1.62776 1.00000 3595
-1.21040 1.21760 3.19197 0.14916 -0.48227 1.34423 1.00000 3596
1.44739 -1.77534 1.34107 -0.10306 0.96940 -1.62776 1.00000 3597
0.34538 -1.34778 -0.69493 1.59939 -1.13787 -0.96732 1.00000 3598
-0.93490 -0.65299 -1.06511 1.47328 -1.88712 2.00467 1.00000 3599
-1.27522 1.37794 0.23053 -1.04886 0.36063 1.01401 1.00000 3600
0.57226 1.59172 0.97089 -1.74245 1.29720 -1.29754 1.00000 3601
0.32917 1.91239 3.00688 -0.79665 -0.38862 0.35357 1.00000 3602
0.19952 0.36248 3.37706 -0.60749 -0.06082 -0.96732 1.00000 3603
-0.87007 -1.45467 2.63670 -0.92275 -0.85690 2.99533 1.00000 3604
1.41497 -2.14946 -0.69493 -0.85970 1.85913 -0.30687 1.00000 3605
1.98218 -1.08055 -1.06511 0.14916 0.64160 -1.29754 1.00000 3606
1.28533 0.30903 -0.88002 1.72550 -1.55932 -0.63710 1.00000 3607
-0.15701 0.46937 -0.50984 2.29298 -2.07443 0.35357 1.00000 3608
-1.59934 1.21760 0.41562 1.47328 -1.32518 2.00467 1.00000 3609
1.13947 0.30903 0.41562 -0.60749 1.71865 -1.29754 1.00000 3610
1.38256 0.25558 0.60071 0.84275 -0.15448 -0.96732 1.00000 3611
-0.80525 0.62970 1.71125 1.66244 -1.09104 0.35357 1.00000 3612
0.84776 -1.45467 0.60071 0.27526 1.06306 -0.30687 1.00000 3613
0.89638 -0.49265 -0.13966 0.90580 -0.85690 0.35357 1.00000 3614
-0.70801 -0.54610 0.78580 0.14916 -0.24813 1.34423 1.00000 3615
0.57226 0.25558 0.78580 -0.04000 1.20354 -0.30687 1.00000 3616
0.86397 0.41592 0.97089 0.46442 0.36063 0.35357 1.00000 3617
1.09085 -0.86677 0.41562 1.03191 0.50112 -0.96732 1.00000 3618
0.68570 -0.33232 0.23053 1.78855 -1.23152 -0.63710 1.00000 3619
