X1 X2 X3 X4 Y outlier number
2.52997 2.56945 1.89396 4.08170 3.11452 1.00000 616
-0.20573 -0.51556 -0.62272 -0.65738 -0.77437 1.00000 675
-0.72068 -0.62631 -0.24626 -0.53890 -0.39464 1.00000 246
-0.04480 0.03816 -0.16957 -0.36119 -0.20846 1.00000 986
1.08166 2.17394 2.83277 0.15715 1.85990 1.00000 526
-0.81723 -0.81615 -0.82721 -0.53890 -0.83382 1.00000 819
1.08166 0.11726 -0.10683 0.15715 0.09587 1.00000 477
-0.75286 -0.78451 -0.84115 -0.68700 -0.87588 1.00000 402
-0.78505 -0.68959 -0.67384 -0.49447 -0.51549 1.00000 668
-0.36665 0.03816 0.21850 0.08310 0.25102 1.00000 459
-0.75286 -0.65795 -0.32411 -0.75808 -0.60984 1.00000 621
-0.20573 -0.51556 -0.46005 -0.06499 -0.18540 1.00000 547
-0.04480 -0.43646 -0.55649 -0.36119 -0.39884 1.00000 1034
-0.84942 -0.75287 -0.81443 -0.65738 -0.84991 1.00000 736
-0.78505 -0.80033 -0.67268 -0.70181 -0.77546 1.00000 295
-0.72068 -0.48392 -0.59483 -0.67219 -0.75434 1.00000 951
2.04720 2.09483 1.50705 3.41527 2.45365 1.00000 143
-0.36665 0.03816 -0.16957 -0.50928 -0.55638 1.00000 335
-0.84942 -0.67377 -0.75169 -0.73143 -0.84929 1.00000 546
-0.36665 -0.27825 -0.42752 -0.68700 -0.69351 1.00000 801
-0.75286 -0.53138 -0.47864 -0.45004 -0.35512 1.00000 110
1.08166 1.14560 1.57328 0.15715 1.13679 1.00000 926
2.52997 0.82919 1.18520 2.45264 1.83084 1.00000 325
1.56443 1.62022 1.12013 -0.33157 0.65079 1.00000 436
-0.78505 -0.68959 -0.76369 -0.76401 -0.90616 1.00000 775
2.04720 2.09483 2.73518 3.41527 3.38340 1.00000 373
-0.20573 0.27547 0.02214 -0.43523 -0.12300 1.00000 196
-0.04480 0.51278 0.79945 0.52739 0.78357 1.00000 42
1.08166 2.17394 2.83277 1.11978 2.14124 1.00000 420
-0.81723 -0.72123 -0.71102 -0.71662 -0.81285 1.00000 178
2.04720 3.59779 4.57562 0.60144 3.15555 1.00000 450
2.52997 2.56945 1.89396 0.82358 1.60003 1.00000 263
-0.84942 -0.75287 -0.81443 -0.58333 -0.83699 1.00000 375
-0.72068 -0.76869 -0.59483 -0.53890 -0.59621 1.00000 186
-0.81723 -0.72123 -0.71102 -0.62776 -0.78456 1.00000 969
-0.81723 -0.81615 -0.71102 -0.62776 -0.73042 1.00000 707
-0.75286 -0.65795 -0.63433 -0.75808 -0.79004 1.00000 905
1.56443 2.88586 3.70420 0.37929 2.51799 1.00000 785
-0.75286 -0.78451 -0.79003 -0.75808 -0.85622 1.00000 474
2.04720 3.59779 2.73401 2.00835 2.56074 1.00000 684
-0.72068 -0.62631 -0.71334 -0.53890 -0.72755 1.00000 503
1.08166 2.17394 2.83277 2.08240 2.69868 1.00000 496
-0.84942 -0.83197 -0.87988 -0.73143 -0.91256 1.00000 470
-0.36665 0.03816 0.21850 -0.21309 0.04522 1.00000 972
-0.52757 -0.43646 -0.36245 -0.13904 -0.17352 1.00000 913
1.56443 2.88586 2.15190 2.74883 2.31963 1.00000 188
-0.81723 -0.62631 -0.24626 -0.62776 -0.54076 1.00000 566
-0.81723 -0.62631 -0.71334 -0.53890 -0.73260 1.00000 1023
1.56443 0.35457 0.60425 0.37929 0.71722 1.00000 133
-0.75286 -0.53138 -0.47864 -0.56852 -0.58710 1.00000 967
0.59889 0.67098 0.34631 -0.06499 0.26640 1.00000 1050
1.56443 2.88586 3.70420 0.37929 2.50694 1.00000 676
-0.20573 -0.12005 -0.29855 0.30525 -0.05457 1.00000 19
-0.04480 -0.43646 -0.36245 0.08310 -0.10200 1.00000 506
-0.84942 -0.75287 -0.81443 -0.73143 -0.87888 1.00000 100
0.27704 0.35457 0.60425 0.97168 0.86755 1.00000 327
-0.84942 -0.75287 -0.81443 -0.65738 -0.85925 1.00000 769
-0.81723 -0.81615 -0.86671 -0.71662 -0.90252 1.00000 324
-0.04480 -0.43646 -0.55649 -0.62776 -0.66439 1.00000 51
-0.78505 -0.68959 -0.76369 -0.49447 -0.58049 1.00000 309
-0.81723 -0.62631 -0.59483 -0.62776 -0.74017 1.00000 742
0.59889 -0.12005 0.02330 -0.06499 0.19434 1.00000 500
-0.36665 -0.59466 -0.55765 -0.50928 -0.62104 1.00000 722
-0.04480 0.03816 -0.16957 0.08310 -0.00250 1.00000 992
-0.36665 -0.27825 -0.16957 0.08310 0.01324 1.00000 1012
-0.72068 -0.62631 -0.24626 -0.67219 -0.53995 1.00000 299
0.59889 -0.12005 0.02330 -0.50928 -0.37266 1.00000 548
-0.84942 -0.83197 -0.87988 -0.58333 -0.86369 1.00000 455
1.56443 0.35457 0.60425 -0.33157 0.43074 1.00000 320
-0.20573 -0.51556 -0.46005 -0.65738 -0.67778 1.00000 510
2.52997 0.82919 1.18520 4.08170 2.74323 1.00000 994
-0.04480 0.51278 0.79945 0.08310 0.55341 1.00000 789
0.59889 0.67098 0.34631 1.41597 0.70829 1.00000 1011
-0.81723 -0.72123 -0.79003 -0.76993 -0.91246 1.00000 595
0.59889 1.46201 0.99116 1.41597 1.12707 1.00000 734
-0.84942 -0.83197 -0.84812 -0.73143 -0.88225 1.00000 71
-0.78505 -0.80033 -0.80862 -0.70181 -0.85082 1.00000 1015
1.56443 0.35457 0.60425 0.37929 0.71789 1.00000 36
-0.72068 -0.76869 -0.82837 -0.67219 -0.85101 1.00000 16
-0.20573 -0.12005 -0.29855 -0.43523 -0.31509 1.00000 230
-0.84942 -0.67377 -0.75169 -0.65738 -0.81984 1.00000 184
0.27704 -0.27825 -0.42752 -0.21309 -0.29257 1.00000 183
-0.84942 -0.83197 -0.84812 -0.58333 -0.85462 1.00000 43
-0.81723 -0.62631 -0.59483 -0.71662 -0.76280 1.00000 435
-0.84942 -0.75287 -0.75052 -0.65738 -0.81827 1.00000 937
-0.75286 -0.65795 -0.73774 -0.75808 -0.84831 1.00000 953
-0.75286 -0.65795 -0.32411 -0.56852 -0.46903 1.00000 1052
-0.72068 -0.62631 -0.24626 -0.75216 -0.55955 1.00000 658
-0.52757 -0.19915 -0.36477 -0.36119 -0.32191 1.00000 943
-0.72068 -0.76869 -0.82837 -0.67219 -0.85206 1.00000 1017
1.56443 0.35457 0.08837 2.74883 1.19812 1.00000 709
-0.04480 0.03816 -0.16957 0.08310 0.00339 1.00000 53
-0.36665 -0.59466 -0.55765 -0.21309 -0.38667 1.00000 712
-0.84942 -0.83197 -0.84812 -0.65738 -0.87439 1.00000 830
-0.84942 -0.75287 -0.55649 -0.65738 -0.71450 1.00000 790
0.27704 -0.27825 -0.42752 -0.21309 -0.29028 1.00000 403
-0.04480 0.03816 0.21850 0.08310 0.28693 1.00000 799
-0.81723 -0.62631 -0.24626 -0.53890 -0.50211 1.00000 495
-0.81723 -0.72123 -0.47864 -0.76993 -0.70978 1.00000 479
-0.04480 0.03816 0.21850 0.52739 0.43433 1.00000 633
-0.04480 0.51278 0.21734 -0.36119 0.00161 1.00000 964
-0.20573 0.27547 0.50897 -0.43523 0.20772 1.00000 979
-0.20573 -0.51556 -0.62272 -0.43523 -0.47400 1.00000 725
-0.20573 -0.51556 -0.46005 -0.65738 -0.68345 1.00000 207
1.08166 0.11726 0.31378 0.15715 0.44792 1.00000 192
-0.20573 -0.12005 -0.29855 -0.65738 -0.62590 1.00000 267
-0.81723 -0.81615 -0.71102 -0.62776 -0.76395 1.00000 744
2.04720 3.59779 2.73401 0.60144 1.84204 1.00000 644
1.08166 1.14560 0.73322 1.11978 0.91799 1.00000 939
-0.78505 -0.80033 -0.67268 -0.49447 -0.48292 1.00000 407
0.27704 -0.27825 -0.42752 -0.21309 -0.30424 1.00000 558
1.56443 1.62022 2.15423 2.74883 2.45281 1.00000 578
1.08166 0.11726 0.31378 -0.42042 0.22681 1.00000 421
-0.72068 -0.62631 -0.24626 -0.75216 -0.73877 1.00000 689
-0.84942 -0.67377 -0.36245 -0.58333 -0.49559 1.00000 973
-0.04480 0.51278 0.79945 0.52739 0.78416 1.00000 831
-0.04480 -0.43646 -0.36245 0.08310 -0.09578 1.00000 124
-0.78505 -0.80033 -0.67268 -0.49447 -0.46405 1.00000 638
-0.72068 -0.48392 -0.59483 -0.40562 -0.44788 1.00000 902
-0.52757 -0.43646 -0.55649 -0.36119 -0.45321 1.00000 129
-0.36665 -0.27825 -0.42752 -0.21309 -0.32858 1.00000 976
2.04720 2.09483 1.50705 0.60144 1.31319 1.00000 48
-0.72068 -0.48392 -0.59483 -0.67219 -0.75434 1.00000 783
-0.78505 -0.80033 -0.67268 -0.70181 -0.77985 1.00000 244
-0.20573 -0.51556 -0.62272 -0.65738 -0.77071 1.00000 395
-0.84942 -0.75287 -0.75052 -0.65738 -0.81264 1.00000 874
-0.84942 -0.75287 -0.81443 -0.77586 -0.91950 1.00000 287
-0.20573 0.27547 0.50897 -0.43523 0.20772 1.00000 79
-0.84942 -0.83197 -0.75052 -0.77586 -0.89504 1.00000 362
1.56443 2.88586 2.15190 2.74883 2.33408 1.00000 357
0.27704 0.98739 0.60425 0.97168 0.73110 1.00000 258
-0.04480 0.51278 0.21734 -0.36119 -0.00120 1.00000 232
-0.81723 -0.72123 -0.47864 -0.53890 -0.56328 1.00000 493
2.04720 0.59188 0.89473 2.00835 1.53536 1.00000 147
2.52997 0.82919 0.47528 0.82358 0.77538 1.00000 952
-0.84942 -0.67377 -0.65293 -0.73143 -0.80282 1.00000 190
-0.78505 -0.68959 -0.76369 -0.49447 -0.59097 1.00000 463
-0.04480 0.03816 0.21850 -0.36119 0.04963 1.00000 117
-0.36665 -0.59466 -0.68546 -0.50928 -0.75657 1.00000 944
-0.84942 -0.67377 -0.36245 -0.58333 -0.59029 1.00000 530
1.08166 0.11726 0.31378 0.15715 0.51281 1.00000 720
-0.75286 -0.65795 -0.73774 -0.75808 -0.84996 1.00000 250
-0.75286 -0.78451 -0.79003 -0.68700 -0.83161 1.00000 231
2.04720 2.09483 2.73518 0.60144 2.02932 1.00000 423
-0.75286 -0.65795 -0.32411 -0.45004 -0.24234 1.00000 312
-0.72068 -0.76869 -0.76912 -0.75216 -0.84274 1.00000 3
-0.75286 -0.78451 -0.84115 -0.45004 -0.59230 1.00000 553
0.59889 1.46201 0.99116 0.67549 0.95321 1.00000 710
0.27704 0.35457 0.60425 0.37929 0.63513 1.00000 382
-0.52757 -0.43646 -0.55649 -0.71662 -0.76397 1.00000 40
-0.72068 -0.62631 -0.24626 -0.67219 -0.53995 1.00000 864
-0.04480 0.03816 0.21850 0.08310 0.28167 1.00000 161
-0.78505 -0.68959 -0.67384 -0.59814 -0.75141 1.00000 398
-0.75286 -0.53138 -0.63666 -0.56852 -0.72410 1.00000 1035
-0.78505 -0.80033 -0.85432 -0.49447 -0.62752 1.00000 590
-0.75286 -0.78451 -0.63433 -0.68700 -0.73597 1.00000 821
-0.04480 0.03816 -0.16957 0.52739 0.11828 1.00000 179
-0.72068 -0.48392 -0.59483 -0.53890 -0.70062 1.00000 1007
2.04720 2.09483 1.50705 -0.24271 0.91355 1.00000 901
-0.84942 -0.75287 -0.55649 -0.77586 -0.84914 1.00000 806
0.27704 0.98739 1.38040 0.37929 1.01784 1.00000 958
-0.78505 -0.80033 -0.80862 -0.59814 -0.82810 1.00000 212
-0.52757 -0.19915 -0.36477 -0.36119 -0.31446 1.00000 525
-0.81723 -0.72123 -0.79003 -0.71662 -0.86550 1.00000 201
-0.52757 -0.67377 -0.75169 -0.13904 -0.37989 1.00000 872
2.04720 2.09483 2.73518 2.00835 2.71433 1.00000 538
-0.72068 -0.62631 -0.24626 -0.40562 -0.17925 1.00000 517
-0.78505 -0.80033 -0.85432 -0.59814 -0.85346 1.00000 655
0.27704 -0.27825 -0.16957 -0.21309 -0.08387 1.00000 649
-0.20573 -0.51556 -0.46005 0.30525 -0.13509 1.00000 118
-0.75286 -0.78451 -0.63433 -0.68700 -0.74409 1.00000 940
0.59889 -0.12005 0.02330 -0.06499 0.19497 1.00000 141
-0.72068 -0.76869 -0.76912 -0.40562 -0.55190 1.00000 105
-0.75286 -0.78451 -0.79003 -0.56852 -0.78385 1.00000 966
-0.36665 0.03816 -0.16957 -0.68700 -0.58287 1.00000 96
-0.78505 -0.68959 -0.40195 -0.49447 -0.31952 1.00000 283
0.59889 1.46201 1.96135 1.41597 1.81626 1.00000 378
1.56443 0.35457 0.60425 1.56406 1.04593 1.00000 650
1.56443 1.62022 1.12013 1.56406 1.30929 1.00000 620
0.59889 1.46201 0.99116 -0.06499 0.64332 1.00000 468
-0.72068 -0.76869 -0.82837 -0.67219 -0.86143 1.00000 485
-0.81723 -0.62631 -0.71334 -0.71662 -0.82885 1.00000 239
-0.72068 -0.76869 -0.76912 -0.53890 -0.76055 1.00000 868
-0.72068 -0.76869 -0.76912 -0.75216 -0.88219 1.00000 997
-0.84942 -0.67377 -0.65293 -0.58333 -0.73745 1.00000 841
-0.78505 -0.57884 -0.67500 -0.70181 -0.80466 1.00000 847
-0.81723 -0.72123 -0.47864 -0.62776 -0.66750 1.00000 779
-0.78505 -0.57884 -0.53674 -0.59814 -0.64031 1.00000 762
-0.36665 -0.59466 -0.55765 -0.21309 -0.38393 1.00000 30
-0.81723 -0.81615 -0.71102 -0.71662 -0.80290 1.00000 24
-0.20573 -0.51556 -0.62272 -0.06499 -0.30308 1.00000 1048
-0.20573 0.27547 0.02214 0.30525 0.15623 1.00000 935
-0.04480 -0.43646 -0.55649 -0.62776 -0.70768 1.00000 428
-0.52757 -0.19915 -0.07198 -0.13904 0.01092 1.00000 322
0.27704 0.98739 0.60425 0.37929 0.57101 1.00000 63
-0.04480 0.03816 0.21850 -0.36119 0.05271 1.00000 1027
0.59889 -0.12005 0.02330 -0.50928 -0.19342 1.00000 418
1.56443 2.88586 2.15190 2.74883 2.32174 1.00000 653
-0.78505 -0.68959 -0.40195 -0.70181 -0.64115 1.00000 272
-0.75286 -0.65795 -0.63433 -0.45004 -0.47470 1.00000 603
2.04720 3.59779 2.73401 3.41527 3.14240 1.00000 673
0.27704 -0.27825 -0.42752 -0.56852 -0.55074 1.00000 346
-0.52757 -0.43646 -0.55649 -0.58333 -0.72936 1.00000 99
-0.36665 -0.59466 -0.68546 -0.21309 -0.48029 1.00000 148
-0.81723 -0.72123 -0.47864 -0.62776 -0.66750 1.00000 826
-0.36665 0.03816 -0.16957 -0.68700 -0.58386 1.00000 1030
-0.52757 -0.43646 -0.55649 -0.58333 -0.67853 1.00000 883
-0.81723 -0.72123 -0.71102 -0.62776 -0.78069 1.00000 739
-0.78505 -0.80033 -0.80862 -0.70181 -0.84914 1.00000 224
-0.75286 -0.65795 -0.73774 -0.68700 -0.81626 1.00000 524
-0.36665 -0.59466 -0.68546 -0.21309 -0.46022 1.00000 170
0.27704 -0.27825 -0.16957 0.37929 0.12318 1.00000 1009
-0.20573 -0.12005 -0.29855 -0.43523 -0.30950 1.00000 20
-0.36665 0.03816 -0.16957 0.08310 -0.02000 1.00000 256
-0.81723 -0.62631 -0.24626 -0.53890 -0.39464 1.00000 245
-0.75286 -0.65795 -0.63433 -0.75808 -0.86623 1.00000 862
-0.04480 -0.43646 -0.36245 0.52739 0.02467 1.00000 149
-0.81723 -0.81615 -0.71102 -0.76993 -0.87692 1.00000 389
2.52997 0.82919 0.47528 -0.15385 0.45894 1.00000 911
-0.20573 -0.12005 0.02330 0.30525 0.18663 1.00000 181
1.08166 0.11726 0.31378 -0.42042 0.23066 1.00000 271
2.04720 2.09483 1.50705 3.41527 2.45684 1.00000 514
-0.81723 -0.81615 -0.82721 -0.62776 -0.85300 1.00000 845
1.08166 1.14560 0.73322 0.15715 0.58921 1.00000 331
0.59889 0.67098 0.99233 1.41597 1.26511 1.00000 755
0.27704 -0.27825 -0.42752 0.97168 0.22986 1.00000 55
-0.20573 -0.51556 -0.46005 -0.06499 -0.19732 1.00000 11
1.56443 1.62022 1.12013 0.37929 0.93928 1.00000 717
-0.04480 0.03816 -0.16957 0.08310 0.00293 1.00000 94
-0.72068 -0.48392 -0.42055 -0.40562 -0.30819 1.00000 269
-0.52757 -0.43646 -0.36245 -0.13904 -0.17574 1.00000 877
0.59889 1.46201 0.99116 0.67549 0.94900 1.00000 486
2.52997 2.56945 1.89396 -0.15385 1.27786 1.00000 623
-0.75286 -0.78451 -0.63433 -0.56852 -0.64339 1.00000 1043
-0.78505 -0.57884 -0.67500 -0.76401 -0.87944 1.00000 136
-0.81723 -0.72123 -0.71102 -0.62776 -0.74970 1.00000 240
-0.75286 -0.78451 -0.63433 -0.75808 -0.75781 1.00000 685
0.59889 0.67098 0.99233 -0.06499 0.70458 1.00000 760
0.27704 0.35457 0.60425 0.37929 0.62553 1.00000 690
-0.72068 -0.76869 -0.59483 -0.53890 -0.66152 1.00000 985
0.27704 0.35457 0.60425 0.97168 0.83709 1.00000 356
-0.04480 0.03816 -0.16957 -0.36119 -0.19682 1.00000 637
-0.84942 -0.67377 -0.75169 -0.73143 -0.85895 1.00000 758
2.04720 0.59188 0.28008 -0.24271 0.19334 1.00000 923
2.52997 2.56945 1.89396 -0.15385 1.27479 1.00000 981
-0.52757 -0.43646 -0.55649 -0.36119 -0.44378 1.00000 794
1.08166 0.11726 -0.10683 2.08240 0.86806 1.00000 632
0.27704 -0.27825 -0.16957 0.37929 0.13672 1.00000 185
-0.81723 -0.62631 -0.24626 -0.76993 -0.74450 1.00000 764
2.04720 0.59188 0.89473 0.60144 1.05208 1.00000 544
-0.84942 -0.67377 -0.65293 -0.58333 -0.70561 1.00000 381
-0.84942 -0.83197 -0.75052 -0.58333 -0.78009 1.00000 394
-0.78505 -0.80033 -0.67268 -0.59814 -0.69729 1.00000 1046
0.59889 0.67098 0.34631 1.41597 0.73317 1.00000 482
1.56443 1.62022 1.12013 0.37929 0.85611 1.00000 1019
-0.81723 -0.72123 -0.47864 -0.62776 -0.59710 1.00000 469
-0.75286 -0.53138 -0.63666 -0.45004 -0.48644 1.00000 678
-0.75286 -0.53138 -0.47864 -0.68700 -0.68167 1.00000 337
1.56443 2.88586 3.70420 1.56406 2.84021 1.00000 724
2.52997 0.82919 0.47528 -0.15385 0.44176 1.00000 770
-0.72068 -0.48392 -0.59483 -0.53890 -0.65346 1.00000 752
2.04720 3.59779 2.73401 2.00835 2.56078 1.00000 481
-0.75286 -0.53138 -0.63666 -0.45004 -0.47462 1.00000 934
-0.84942 -0.83197 -0.87988 -0.77586 -0.93875 1.00000 206
-0.81723 -0.81615 -0.86671 -0.62776 -0.87292 1.00000 729
