Att0 Att1 Att2 Att3 Att4 Att5 Att6 Att7 Att8 Att9 Att10 Att11 Att12 Att13 Att14 Att15 Att16 Att17 Att18 Att19 Att20 Att21 Att22 Att23 Att24 Att25 Y outlier number
0.25865 -0.02468 -0.04691 -0.25433 0.01052 -0.41206 -0.61901 -0.61732 -0.16091 1.35214 1.02670 0.35110 -0.34002 -0.32950 -0.32058 0.23461 0.22652 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 0.45109 -0.16049 -0.11275 1.22348 1.00000 1982
-0.67743 1.26910 0.87172 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 0.99045 0.10899 -0.48903 -0.34002 -0.32950 3.75188 0.85025 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 10805
-0.16684 0.59825 -0.41437 -0.32912 -0.22330 -0.41206 -0.61901 1.48083 -0.36575 -0.61134 -0.60478 0.71115 1.84800 -0.15002 -0.23393 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.21448 1.00000 10948
1.02454 -0.02468 -0.41437 -0.32912 -0.22330 -0.41206 1.25058 0.66204 -0.62180 -0.61134 2.14835 -0.06897 -0.34002 -0.32950 -0.23393 -0.17582 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 3894
-0.28031 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 -0.16425 -0.51497 0.55602 0.57709 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 9565
-0.05338 -0.83928 -0.47561 -0.32912 -0.22330 -0.34180 -0.56848 0.71322 1.27295 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 7881
0.82597 1.55661 -0.47561 -0.32912 -0.22330 -0.27154 -0.21477 -0.51497 -0.62180 -0.61134 3.06606 3.53159 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 5958
0.34375 0.59825 -0.47561 -0.32912 -0.22330 -0.41206 -0.46742 1.73670 0.35118 -0.61134 -0.60478 0.11106 2.63569 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.26484 1.00000 11671
0.65578 -0.83928 -0.47561 -0.32912 -0.22330 -0.06075 1.50322 0.30382 0.81207 -0.61134 -0.60478 -0.48903 -0.25250 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 3844
1.02454 -0.69553 -0.47561 -0.25433 0.12743 -0.41206 1.25058 -0.15675 -0.62180 2.07553 -0.04396 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 0.47485 -0.11275 -0.69379 1.00000 10829
-0.79090 0.02324 -0.47561 -0.32912 -0.22330 -0.41206 -0.56848 -0.56614 -0.62180 -0.50800 0.87375 0.95119 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.50450 1.00000 7651
0.37211 -0.83928 -0.47561 -0.32912 -0.22330 0.71212 2.56434 -0.56614 -0.51938 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 9989
-0.25194 -0.50386 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.46817 1.14546 0.87375 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 8568
0.51395 0.21491 -0.47561 -0.32912 -0.22330 -0.41206 0.03787 1.99257 -0.62180 -0.61134 -0.45183 2.09137 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.02518 1.00000 7706
0.03172 1.02951 0.01433 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 0.06038 1.43457 2.75147 -0.34002 -0.32950 -0.32058 0.33721 0.22652 -0.03924 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 2749
-0.79090 -0.26427 -0.47561 -0.32912 -0.22330 -0.34180 -0.51795 -0.61732 -0.46817 -0.61134 1.43457 -0.18899 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 12785
2.75487 0.83784 -0.47561 -0.32912 -0.22330 -0.41206 0.34105 1.63435 -0.62180 0.88711 3.93279 1.19123 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 7538
-1.69861 -0.69553 0.50427 2.66218 -0.22330 -0.41206 -0.51795 -0.56614 -0.62180 -0.61134 -0.60478 -0.48903 0.09758 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 1.89752 4.92179 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 4634
-1.72698 -0.79137 0.87172 4.60653 2.23184 -0.20127 -0.61901 -0.61732 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 0.67453 1.85556 -0.17127 -0.17371 -0.17692 5.51304 4.33054 4.12343 -0.16049 -0.11275 -0.69379 1.00000 12400
-1.47168 -0.02468 -0.35313 -0.25433 -0.10639 -0.41206 -0.61901 -0.46379 -0.51938 -0.61134 -0.60478 0.11106 0.53519 -0.06028 0.02602 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 0.15718 -0.11275 1.46314 1.00000 10713
-0.28031 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 0.34105 0.91791 -0.26333 -0.55967 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 4030
0.85434 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 -0.06319 3.22076 0.09514 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 14726
-1.15966 0.74200 3.07645 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 -0.55967 -0.50282 2.21139 -0.34002 -0.32950 -0.32058 -0.27843 6.19992 2.01346 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 6309
0.42885 1.79620 -0.47561 -0.32912 -0.22330 -0.41206 2.16010 0.61087 -0.51938 -0.61134 -0.60478 -0.48903 0.62271 3.97801 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 6012
0.65578 -0.64761 -0.47561 -0.32912 -0.22330 0.85265 0.79581 -0.56614 -0.51938 0.83544 0.41489 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 3679
0.14519 -0.59970 -0.47561 -0.32912 -0.22330 -0.41206 -0.16425 2.24845 -0.62180 -0.61134 -0.34986 -0.00896 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.46314 1.00000 5603
0.93944 2.22746 -0.47561 -0.32912 -0.22330 -0.34180 -0.61901 -0.61732 1.47779 -0.35298 2.09737 1.01120 1.06031 2.18321 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 14933
1.70532 -0.83928 -0.47561 -0.32912 -0.22330 -0.27154 -0.46742 0.71322 4.60157 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 5321
0.59904 0.78992 -0.29188 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 2.59224 0.21096 0.83117 1.67296 -0.32950 -0.14728 0.02939 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 3738
0.62741 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 1.50322 1.73670 -0.36575 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 10938
0.08845 -0.83928 2.03533 0.64306 -0.22330 -0.41206 1.65481 0.76439 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 0.75026 6.19828 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 7246
-0.76253 -0.07260 -0.47561 -0.32912 -0.22330 -0.13101 -0.36636 -0.61732 -0.62180 -0.61134 0.82277 0.59113 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.46314 1.00000 8818
0.65578 -0.83928 -0.47561 -0.25433 0.71199 2.81996 -0.36636 1.48083 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 0.79251 0.79909 -0.69379 1.00000 7404
-0.16684 0.93368 1.05545 -0.32912 -0.22330 -0.41206 -0.61901 2.55549 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 2.88540 1.87633 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 9161
0.40048 -0.79137 -0.47561 -0.32912 -0.22330 -0.41206 2.96857 -0.15675 -0.57059 -0.61134 -0.60478 -0.36901 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 8517
-0.56397 1.17327 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 1.24880 -0.09494 -0.48903 0.97279 2.27295 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 8412
0.42885 -0.83928 -0.47561 -0.32912 -0.22330 -0.27154 -0.56848 1.89022 1.01691 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.21448 1.00000 3099
-0.08174 -0.83928 -0.29188 -0.32912 -0.22330 -0.27154 0.03787 1.94140 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.07215 0.11866 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 1744
-1.44332 2.17954 2.70900 -0.25433 -0.10639 -0.41206 -0.61901 -0.61732 -0.46817 -0.61134 -0.60478 -0.48903 3.59843 2.45243 -0.32058 -0.27843 -0.07215 6.27675 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 0.14506 -0.16049 -0.11275 -0.69379 1.00000 1495
-0.11011 -0.83928 -0.47561 0.04480 0.71199 0.00951 2.21063 -0.61732 -0.57059 -0.55967 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 1.36917 0.47485 -0.11275 0.74416 1.00000 4932
-0.50724 -0.02468 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.51938 -0.45633 2.04638 0.05105 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.74416 1.00000 8750
-0.59233 0.35866 1.17793 -0.32912 -0.22330 -0.41206 -0.61901 1.02026 0.09514 -0.61134 -0.60478 -0.48903 -0.34002 -0.23976 0.37261 3.62067 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 10242
1.87552 -0.83928 -0.47561 -0.32912 -0.22330 0.22029 1.50322 3.63015 -0.36575 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 7641
0.91107 0.88576 -0.47561 -0.10477 -0.10639 -0.41206 -0.01266 1.94140 -0.62180 -0.61134 -0.34986 3.83164 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 0.48336 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 350
-0.79090 -0.55178 4.91372 -0.17955 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 0.31873 0.82277 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 10.22424 0.73866 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 12774
-1.67025 0.93368 1.11669 -0.32912 -0.22330 -0.41206 -0.56848 -0.51497 -0.46817 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 2.79875 2.08155 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 6793
-1.58515 1.74828 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.46817 -0.55967 -0.60478 -0.48903 1.14783 3.52931 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 3680
0.51395 0.31074 -0.47561 -0.32912 -0.22330 -0.27154 -0.51795 0.35500 0.81207 -0.61134 0.51686 1.85133 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.26484 1.00000 2556
-0.45050 -0.83928 0.44303 2.81175 -0.22330 -0.41206 -0.41689 -0.56614 1.73384 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 0.95606 5.80087 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 4028
-0.22357 0.69409 -0.47561 -0.32912 -0.22330 -0.41206 -0.51795 -0.51497 -0.21212 -0.61134 0.87375 2.57144 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 12849
-1.72698 0.74200 2.09657 0.11958 0.12743 -0.34180 -0.51795 -0.61732 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 0.02602 5.87804 0.22652 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 1.12455 0.14506 -0.16049 -0.11275 -0.69379 1.00000 11828
-0.73416 -0.45594 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.46379 -0.62180 0.06038 1.07769 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 3801
0.93944 2.65872 -0.47561 -0.32912 -0.22330 -0.41206 -0.11372 3.06723 -0.62180 -0.61134 -0.60478 2.15138 -0.25250 4.24723 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 12386
0.28702 -0.83928 -0.10816 1.24132 5.50536 1.27421 2.16010 -0.61732 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 0.19270 0.95606 -0.17692 -0.16450 -0.15784 1.67520 9.36949 -0.11275 -0.69379 1.00000 2241
-0.02501 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 0.24876 2.02386 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 5043
-0.16684 0.45450 0.81048 0.04480 0.12743 -0.41206 -0.61901 -0.61732 -0.62180 2.43723 -0.45183 -0.48903 -0.25250 -0.32950 1.41238 2.08155 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 0.80395 0.45109 -0.16049 -0.11275 0.26484 1.00000 2196
2.38611 -0.16843 1.72912 -0.32912 -0.22330 2.89022 0.99793 -0.61732 3.42375 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 1.26069 3.95990 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 10616
-0.45050 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.41262 -0.57059 1.76551 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 3064
-0.02501 -0.74345 -0.47561 -0.32912 -0.22330 1.76604 1.04846 -0.61732 -0.62180 -0.61134 -0.50282 -0.48903 -0.16498 -0.23976 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.46314 1.00000 619
-0.36540 -0.50386 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.36144 1.47779 -0.61134 -0.34986 -0.12898 0.01006 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 14664
0.76924 2.46705 -0.47561 -0.32912 -0.22330 -0.41206 0.79581 1.48083 0.55602 -0.61134 -0.60478 -0.48903 1.49792 4.51645 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 1378
-0.22357 -0.79137 -0.47561 -0.32912 -0.22330 -0.41206 0.79581 0.30382 -0.51938 -0.24964 -0.24790 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 9926
-0.08174 0.16699 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 0.62876 2.14835 -0.48903 -0.16498 0.20894 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.50450 1.00000 1922
0.37211 0.45450 -0.47561 -0.32912 -0.22330 3.73336 -0.26530 -0.61732 -0.62180 -0.61134 -0.60478 0.95119 1.49792 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.21448 1.00000 10076
0.54231 -0.83928 -0.23064 -0.32912 -0.22330 -0.41206 2.41275 0.81556 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 0.11866 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 6896
-1.13129 -0.74345 -0.23064 4.38218 -0.22330 -0.41206 0.44211 -0.61732 -0.62180 -0.61134 -0.34986 -0.42902 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 1.58125 7.19527 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 8861
-0.13848 -0.36011 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.41262 -0.51938 0.68043 1.63851 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 10755
0.45721 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 0.64422 2.50432 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 9959
0.37211 1.12535 0.74924 -0.32912 -0.10639 -0.41206 2.56434 0.25265 -0.51938 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 4.27177 0.23461 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 0.15718 -0.11275 -0.69379 1.00000 4837
1.56349 -0.79137 -0.35313 -0.32912 -0.22330 -0.41206 0.99793 1.07144 2.55319 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.07322 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 14069
-0.39377 -0.69553 -0.29188 0.26914 -0.22330 -0.41206 -0.61901 -0.41262 -0.36575 1.19713 0.00702 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 0.01459 1.05380 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 312
-0.45050 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 1.42966 -0.05849 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 7544
1.87552 -0.16843 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 0.55602 3.21228 2.30130 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 580
1.05290 -0.83928 -0.41437 -0.25433 -0.22330 -0.41206 -0.16425 1.27613 1.27295 0.68043 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 0.01459 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 1441
0.91107 -0.45594 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 2.55549 -0.51938 0.11205 1.02670 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 10513
-0.36540 -0.16843 -0.47561 -0.32912 -0.22330 -0.41206 -0.51795 -0.41262 -0.51938 -0.50800 2.50524 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.46314 1.00000 8047
-1.18802 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 -0.31583 0.15030 -0.51938 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 12022
1.08127 -0.83928 -0.47561 -0.32912 -0.22330 4.92780 1.04846 -0.61732 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 11210
-0.42214 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 -0.16425 1.27613 -0.41696 -0.55967 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 3762
1.27983 -0.12052 -0.47561 -0.32912 -0.22330 -0.41206 1.75587 1.02026 -0.62180 -0.09463 1.23064 -0.48903 -0.25250 0.20894 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 4645
1.50676 -0.83928 -0.47561 -0.32912 -0.22330 0.43108 1.90746 2.55549 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 7126
-0.16684 -0.59970 -0.10816 6.55087 -0.22330 -0.41206 -0.61901 -0.61732 -0.51938 1.61050 0.46588 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 2.98779 10.13918 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 3865
1.76205 -0.83928 -0.47561 -0.32912 -0.22330 1.48500 4.43392 -0.25910 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 10221
-0.42214 3.37749 0.68800 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 -0.61134 2.09737 1.01120 -0.34002 1.46530 4.87830 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 13471
